source_survey_itemID	target_survey_itemID	Study	module	item_type	item_name	item_value	source_text	target_text
EVS_R04_2008_ENG_GB_2205	EVS_R04_2008_GER_AT_2544	EVS_R04_2008	Environment	REQUEST	Q85a		I would give part of my income if I were certain that the money would be used to prevent environmental pollution	Ich würde auf einen Teil meines Einkommens verzichten, wenn ich sicher sein könnte, dass dieses Geld dazu verwendet wird, Umweltverschmutzung zu verhindern
EVS_R04_2008_ENG_GB_2212	EVS_R04_2008_GER_AT_2551	EVS_R04_2008	Environment	REQUEST	Q85b		We are approaching the limit of the number of people the earth can support	Wir erreichen die Obergrenze an Menschen, die die Erde ernähren kann
EVS_R04_2008_ENG_GB_2219	EVS_R04_2008_GER_AT_2558	EVS_R04_2008	Environment	REQUEST	Q85c		When humans interfere with nature it often  produces disastrous consequences	Wenn Menschen in die Natur eingreifen, hat dies oft katastrophale Folgen
EVS_R04_2008_ENG_GB_2226	EVS_R04_2008_GER_AT_2565	EVS_R04_2008	Environment	REQUEST	Q85d		Human creativity will ensure that the earth remains fit to live in	Menschlicher Erfindungsreichtum wird sicherstellen, dass die Erde bewohnbar bleibt
EVS_R04_2008_ENG_GB_2233	EVS_R04_2008_GER_AT_2572	EVS_R04_2008	Environment	REQUEST	Q85e		The balance of nature is strong enough to cope with the impacts of modern industrial nations	Das Gleichgewicht der Natur ist stark genug, um mit den Einflüssen moderner Industrienationen fertig zu werden
EVS_R04_2008_ENG_GB_2240	EVS_R04_2008_GER_AT_2579	EVS_R04_2008	Environment	REQUEST	Q85f		Humans were meant to rule over the rest of nature	Die Menschen sind dazu bestimmt, über die Natur zu herrschen
EVS_R04_2008_ENG_GB_2247	EVS_R04_2008_GER_AT_2586	EVS_R04_2008	Environment	REQUEST	Q85g		If things continue on their present course, we will soon experience a major ecological catastrophe	Wenn es so weitergeht wie bisher, werden wir bald eine große ökologische Katastrophe erleben
EVS_R04_2008_ENG_GB_971	EVS_R04_2008_GER_AT_1183	EVS_R04_2008	Family	INTRODUCTION	Q42		THE FOLLOWING QUESTIONS ARE ABOUT FAMILY LIFE AND MARRIAGE	DIE FOLGENDEN FRAGEN SIND ZU DEN THEMEN FAMILIENLEBEN UND EHE
EVS_R04_2008_ENG_GB_972	EVS_R04_2008_GER_AT_1184	EVS_R04_2008	Family	INSTRUCTION	Q42		SHOW CARD 42 - READ OUT AND CODE ONE ANSWER PER LINE!	BITTE LISTE 42 VORLEGEN – VORLESEN UND PRO ZEILE JEWEILS EINE ANTWORT ANKREÙZEN!
EVS_R04_2008_ENG_GB_973	EVS_R04_2008_GER_AT_1185	EVS_R04_2008	Family	REQUEST	Q42		Here is a list of things which some people think make for a successful marriage.	Hier auf dieser Liste steht verschiedenes, was manche für eine gute Ehe für wichtig halten.
EVS_R04_2008_ENG_GB_974	EVS_R04_2008_GER_AT_1186	EVS_R04_2008	Family	REQUEST	Q42		Please tell me, for each one, whether you think it is very important, rather important or not very important for a successful marriage?	Könnten Sie mir bitte für jedes sagen, ob Sie meinen, dass das für eine gute Ehe sehr wichtig, ziemlich wichtig oder nicht besonders wichtig ist?
EVS_R04_2008_ENG_GB_975	EVS_R04_2008_GER_AT_1187	EVS_R04_2008	Family	REQUEST	Q42a		Faithfulness	Treue
EVS_R04_2008_ENG_GB_981	EVS_R04_2008_GER_AT_1193	EVS_R04_2008	Family	REQUEST	Q42b		An adequate income	Angemessenes Einkommen
EVS_R04_2008_ENG_GB_987	EVS_R04_2008_GER_AT_1199	EVS_R04_2008	Family	REQUEST	Q42c		Being of the same social background	Gleiche soziale Herkunft
EVS_R04_2008_ENG_GB_993	EVS_R04_2008_GER_AT_1205	EVS_R04_2008	Family	REQUEST	Q42d		Shared religious beliefs	Gemeinsame religiöse Überzeugungen
EVS_R04_2008_ENG_GB_999	EVS_R04_2008_GER_AT_1211	EVS_R04_2008	Family	REQUEST	Q42e		Good housing	Gute Wohnverhältnisse
EVS_R04_2008_ENG_GB_1005	EVS_R04_2008_GER_AT_1217	EVS_R04_2008	Family	REQUEST	Q42f		Agreement on politics	Übereinstimmung in politischen Fragen
EVS_R04_2008_ENG_GB_1011	EVS_R04_2008_GER_AT_1223	EVS_R04_2008	Family	REQUEST	Q42g		Living apart from your in-laws	Von den Schwiegereltern getrennt leben
EVS_R04_2008_ENG_GB_1017	EVS_R04_2008_GER_AT_1229	EVS_R04_2008	Family	REQUEST	Q42h		Happy sexual relationship	Glückliche sexuelle Beziehung
EVS_R04_2008_ENG_GB_1023	EVS_R04_2008_GER_AT_1235	EVS_R04_2008	Family	REQUEST	Q42i		Sharing household chores	Den Haushalt gemeinsam machen
EVS_R04_2008_ENG_GB_1029	EVS_R04_2008_GER_AT_1241	EVS_R04_2008	Family	REQUEST	Q42j		Children	Kinder
EVS_R04_2008_ENG_GB_1035	EVS_R04_2008_GER_AT_1247	EVS_R04_2008	Family	REQUEST	Q42k		Being willing to discuss the problems that come up between husband and wife	Bereitschaft zur Diskussion über Probleme in der Partnerschaft
EVS_R04_2008_ENG_GB_1041	EVS_R04_2008_GER_AT_1253	EVS_R04_2008	Family	REQUEST	Q42l		Having some time for one's own friends and for personal hobbies/activities	Zeit für eigene Freunde und für persönliche Hobbies/Aktivitäten haben
EVS_R04_2008_ENG_GB_1047	EVS_R04_2008_GER_AT_1301	EVS_R04_2008	Family	REQUEST	Q43		If someone says a child needs a home with both a father and a mother to grow up happily, would you tend to agree or disagree?	"Wenn jemand sagt: ""Ein Kind braucht ein Heim mit beiden, Vater und Mutter, um glücklich aufzuwachsen""."
	EVS_R04_2008_GER_AT_1302	EVS_R04_2008	Family	REQUEST	Q43			Würden Sie da eher zustimmen oder eher nicht zustimmen?
EVS_R04_2008_ENG_GB_1052	EVS_R04_2008_GER_AT_1307	EVS_R04_2008	Family	REQUEST	Q44		Do you think that a woman has to have children in order to be fulfilled?	Glauben Sie, dass eine Frau Kinder haben muss, um ein erfülltes Leben zu haben, oder ist das nicht nötig?
EVS_R04_2008_ENG_GB_1057	EVS_R04_2008_GER_AT_1312	EVS_R04_2008	Family	REQUEST	Q45		Do you agree or disagree with the following statement?	Würden Sie folgender Aussage eher zustimmen oder eher nicht zustimmen: Die Ehe ist eine überholte Einrichtung?
EVS_R04_2008_ENG_GB_1058		EVS_R04_2008	Family	REQUEST	Q45		Marriage is an outdated institution	
EVS_R04_2008_ENG_GB_1063	EVS_R04_2008_GER_AT_1317	EVS_R04_2008	Family	REQUEST	Q46		If a woman wants to have a child as a single parent, but she doesn't want to have a stable relationship with a man, do you approve or disapprove?	Wenn eine Frau ein Kind haben will, ohne eine feste Beziehung zu einem Mann zu haben: Würden Sie das gutheißen oder nicht?
EVS_R04_2008_ENG_GB_1069	EVS_R04_2008_GER_AT_1323	EVS_R04_2008	Family	INSTRUCTION	Q47		Show card 47 - READ OUT AND CODE ONE ANSWER PER LINE	BITTE LISTE 47 VORLEGEN!
	EVS_R04_2008_GER_AT_1324	EVS_R04_2008	Family	INSTRUCTION	Q47			– VORLESEN UND PRO ZEILE JEWEILS EINE ANTWORT ANKREUZEN
	EVS_R04_2008_GER_AT_1325	EVS_R04_2008	Family	REQUEST	Q47			Wie denken Sie über die folgenden Aussagen?
EVS_R04_2008_ENG_GB_1070	EVS_R04_2008_GER_AT_1326	EVS_R04_2008	Family	REQUEST	Q47		From this card, how much do you agree or disagree with the following statements?	Sagen Sie mir bitte, ob Sie zustimmen oder ablehnen.
EVS_R04_2008_ENG_GB_1071	EVS_R04_2008_GER_AT_1327	EVS_R04_2008	Family	REQUEST	Q47a		A man has to have children in order to be fulfilled	Ein Mann muss Kinder haben, um ein erfülltes Leben zu haben
EVS_R04_2008_ENG_GB_1079	EVS_R04_2008_GER_AT_1335	EVS_R04_2008	Family	REQUEST	Q47b		A marriage or a long-term stable relationship is necessary to be happy	Um glücklich zu sein, ist es notwendig, in einer Ehe oder einer dauerhaften, festen Beziehung zu leben
EVS_R04_2008_ENG_GB_1087	EVS_R04_2008_GER_AT_1343	EVS_R04_2008	Family	REQUEST	Q47c		Homosexual couples should be able to adopt children	Homosexuelle Paare sollen Kinder adoptieren dürfen
EVS_R04_2008_ENG_GB_1095	EVS_R04_2008_GER_AT_1351	EVS_R04_2008	Family	REQUEST	Q47d		It is alright for two people to live together without getting married	Es ist nichts dagegen einzuwenden, wenn zwei Leute zusammenleben ohne verheiratet zu sein
EVS_R04_2008_ENG_GB_1103	EVS_R04_2008_GER_AT_1359	EVS_R04_2008	Family	REQUEST	Q47e		It is a duty to society to have children	Es ist eine Pflicht gegenüber der Gesellschaft Kinder zu haben
EVS_R04_2008_ENG_GB_1111	EVS_R04_2008_GER_AT_1367	EVS_R04_2008	Family	REQUEST	Q47f		People should have children only if they want to.	Jede/r sollte selbst entscheiden, ob sie/er Kinder will oder nicht
EVS_R04_2008_ENG_GB_1119	EVS_R04_2008_GER_AT_1375	EVS_R04_2008	Family	REQUEST	Q47g		When a parent is seriously ill or fragile, it is mainly the adult child's duty to take care of him/her	Wenn ein Elternteil schwer krank oder gebrechlich ist, ist es hauptsächlich Pflicht der Kinder sich um sie/ihn zu kümmern
EVS_R04_2008_ENG_GB_1127	EVS_R04_2008_GER_AT_1383	EVS_R04_2008	Family	INSTRUCTION	Q48		Show card 48 - READ OUT AND CODE ONE ANSWER PER LINE	BITTE LISTE 48 VORLEGEN!
	EVS_R04_2008_GER_AT_1384	EVS_R04_2008	Family	INSTRUCTION	Q48			–  VORLESEN UND PRO ZEILE JEWEILS EINE ANTWORT ANKREUZEN
EVS_R04_2008_ENG_GB_1128	EVS_R04_2008_GER_AT_1385	EVS_R04_2008	Family	REQUEST	Q48		People talk about the changing roles of men and women today.	Man spricht ja oft davon, dass sich heutzutage die Rollen von Mann und Frau verändern.
EVS_R04_2008_ENG_GB_1129	EVS_R04_2008_GER_AT_1386	EVS_R04_2008	Family	REQUEST	Q48		For each of the following statements I read out, can you tell me how much you agree with each.	Ich lese Ihnen jetzt verschiedenes vor, und Sie sagen mir bitte zu jedem Punkt, wie sehr Sie zustimmen.
EVS_R04_2008_ENG_GB_1130	EVS_R04_2008_GER_AT_1387	EVS_R04_2008	Family	REQUEST	Q48		Please use the responses on this card.	Sie brauchen mir nur die Nummer auf der Liste anzugeben.
EVS_R04_2008_ENG_GB_1131	EVS_R04_2008_GER_AT_1388	EVS_R04_2008	Family	REQUEST	Q48a		A working mother can establish just as warm and secure a relationship with her children as a mother who does not work	Eine berufstätige Mutter kann ihrem Kind genauso viel Wärme und Sicherheit geben wie eine Mutter, die nicht arbeitet.
EVS_R04_2008_ENG_GB_1138	EVS_R04_2008_GER_AT_1395	EVS_R04_2008	Family	REQUEST	Q48b		A pre-school child is likely to suffer if his or her mother works	Ein Kleinkind wird wahrscheinlich darunter leiden, wenn die Mutter berufstätig ist.
EVS_R04_2008_ENG_GB_1145	EVS_R04_2008_GER_AT_1402	EVS_R04_2008	Family	REQUEST	Q48c		A job is alright but what most women really want is a home and children	Ein Beruf ist gut, aber was die meisten Frauen wirklich wollen, ist ein Heim und Kinder.
EVS_R04_2008_ENG_GB_1152	EVS_R04_2008_GER_AT_1409	EVS_R04_2008	Family	REQUEST	Q48d		Being a housewife is just as fulfilling as working for pay	Hausfrau zu sein ist genauso befriedigend wie berufstätig zu sein
EVS_R04_2008_ENG_GB_1159	EVS_R04_2008_GER_AT_1416	EVS_R04_2008	Family	REQUEST	Q48e		Having a job is the best way for a woman to be an independent person	Berufstätigkeit ist der beste Weg für eine Frau, um unabhängig zu sein.
EVS_R04_2008_ENG_GB_1166	EVS_R04_2008_GER_AT_1423	EVS_R04_2008	Family	REQUEST	Q48f		Both husband and wife should contribute to household income	Beide, Mann und Frau, sollten zum Haushaltseinkommen beitragen.
EVS_R04_2008_ENG_GB_1173	EVS_R04_2008_GER_AT_1430	EVS_R04_2008	Family	REQUEST	Q48g		In general, fathers are as well suited to looking after their children as mothers	Im allgemeinen sind Väter genauso geeignet, sich um die Kinder zu kümmern, wie Mütter.
EVS_R04_2008_ENG_GB_1180	EVS_R04_2008_GER_AT_1437	EVS_R04_2008	Family	REQUEST	Q48h		Men should take as much responsibility as women for the home and children	Männer sollten genauso viel Verantwortung für Haushalt und Kinder übernehmen wie Frauen
EVS_R04_2008_ENG_GB_2452	EVS_R04_2008_GER_AT_3033	EVS_R04_2008	Life Experiences	REQUEST	Q108a		Have you ever experienced any of the following events?	Haben Sie die folgenden Ereignisse schon einmal erlebt?
EVS_R04_2008_ENG_GB_2453	EVS_R04_2008_GER_AT_3034	EVS_R04_2008	Life Experiences	REQUEST	Q108a		If yes, what age were you when you experienced it?	Wenn ja, in welchem Alter haben Sie sie das erste Mal erlebt?
EVS_R04_2008_ENG_GB_2454		EVS_R04_2008	Life Experiences	REQUEST	Q108a		(For any event which has happened more than once, please tell me at what age you first experienced it.)	
EVS_R04_2008_ENG_GB_2455	EVS_R04_2008_GER_AT_3035	EVS_R04_2008	Life Experiences	REQUEST	Q108v329a		The death of one of your children?	Den Tod eines Ihrer Kinder?
EVS_R04_2008_ENG_GB_2460	EVS_R04_2008_GER_AT_3040	EVS_R04_2008	Life Experiences	REQUEST	Q108b		Have you ever experienced any of the following events?	Haben Sie die folgenden Ereignisse schon einmal erlebt?
EVS_R04_2008_ENG_GB_2461	EVS_R04_2008_GER_AT_3041	EVS_R04_2008	Life Experiences	REQUEST	Q108b		If yes, what age were you when you experienced it?	Wenn ja, in welchem Alter haben Sie sie das erste Mal erlebt?
EVS_R04_2008_ENG_GB_2462		EVS_R04_2008	Life Experiences	REQUEST	Q108b		(For any event which has happened more than once, please tell me at what age you first experienced it.)	
EVS_R04_2008_ENG_GB_2463	EVS_R04_2008_GER_AT_3042	EVS_R04_2008	Life Experiences	REQUEST	Q108b		IF YES: age	WENN JA: Alter
EVS_R04_2008_ENG_GB_2464	EVS_R04_2008_GER_AT_3043	EVS_R04_2008	Life Experiences	REQUEST	Q108v329b		The death of one of your children?	Den Tod eines Ihrer Kinder?
EVS_R04_2008_ENG_GB_2468	EVS_R04_2008_GER_AT_3047	EVS_R04_2008	Life Experiences	REQUEST	Q108v330a		The divorce of one of your children?	Die Scheidung eines Ihrer Kinder?
EVS_R04_2008_ENG_GB_2473	EVS_R04_2008_GER_AT_3052	EVS_R04_2008	Life Experiences	REQUEST	Q108v330b		The divorce of one of your children?	Die Scheidung eines Ihrer Kinder?
EVS_R04_2008_ENG_GB_2477	EVS_R04_2008_GER_AT_3056	EVS_R04_2008	Life Experiences	REQUEST	Q108v331a		The divorce of your parents	Die Scheidung Ihrer Eltern?
EVS_R04_2008_ENG_GB_2482	EVS_R04_2008_GER_AT_3061	EVS_R04_2008	Life Experiences	REQUEST	Q108v331b		The divorce of your parents	Die Scheidung Ihrer Eltern?
EVS_R04_2008_ENG_GB_2486	EVS_R04_2008_GER_AT_3065	EVS_R04_2008	Life Experiences	REQUEST	Q108v332a		The divorce of another relative	Die Scheidung eines anderen Verwandten?
EVS_R04_2008_ENG_GB_2491	EVS_R04_2008_GER_AT_3070	EVS_R04_2008	Life Experiences	REQUEST	Q108v332b		The divorce of another relative	Die Scheidung eines anderen Verwandten?
EVS_R04_2008_ENG_GB_2495	EVS_R04_2008_GER_AT_3074	EVS_R04_2008	Life Experiences	REQUEST	Q108v333a		The death of your father	Den Tod Ihres Vaters?
EVS_R04_2008_ENG_GB_2500	EVS_R04_2008_GER_AT_3079	EVS_R04_2008	Life Experiences	REQUEST	Q108v333b		The death of your father	Den Tod Ihres Vaters?
EVS_R04_2008_ENG_GB_2504	EVS_R04_2008_GER_AT_3083	EVS_R04_2008	Life Experiences	REQUEST	Q108v334a		The death of your mother	Den Tod Ihrer Mutter?
EVS_R04_2008_ENG_GB_2509	EVS_R04_2008_GER_AT_3088	EVS_R04_2008	Life Experiences	REQUEST	Q108v334b		The death of your mother	Den Tod Ihrer Mutter?
EVS_R04_2008_ENG_GB_1807	EVS_R04_2008_GER_AT_2136	EVS_R04_2008	National Identity	INSTRUCTION	Q69		SHOW CARD 69 - CODE ONE ANSWER ONLY FOR Q69	BITTE LISTE 69 VORLEGEN – KREUZEN SIE FÜR Q69 NUR EINE ANTWORT AN
EVS_R04_2008_ENG_GB_1808	EVS_R04_2008_GER_AT_2137	EVS_R04_2008	National Identity	REQUEST	Q69		Which of these geographical groups would you say you belong to first of all?	Welcher dieser geographischen Gruppen auf dieser Liste hier fühlen Sie sich vor allem zugehörig?
EVS_R04_2008_ENG_GB_1816	EVS_R04_2008_GER_AT_2145	EVS_R04_2008	National Identity	INSTRUCTION	Q70		KEEP USING CARD 69 - CODE ONE ANSWER ONLY FOR Q70	VERWENDEN SIE WEITERHIN LISTE 69 – KREUZEN SIE FÜR Q70 NUR EINE ANTWORT AN
EVS_R04_2008_ENG_GB_1817	EVS_R04_2008_GER_AT_2146	EVS_R04_2008	National Identity	REQUEST	Q70		And secondly?	Und an zweiter Stelle?
EVS_R04_2008_ENG_GB_1825	EVS_R04_2008_GER_AT_2154	EVS_R04_2008	National Identity	REQUEST	Q71		Are you a citizen of Great Britain?	Haben Sie die österreichische Staatsbürgerschaft?
EVS_R04_2008_ENG_GB_1831		EVS_R04_2008	National Identity	INSTRUCTION	Q72		READ OUT	
EVS_R04_2008_ENG_GB_1830	EVS_R04_2008_GER_AT_2159	EVS_R04_2008	National Identity	REQUEST	Q72		How proud are you to be a British citizen?	Wie stolz sind Sie darauf, dass Sie die österreichische Staatsbürgerschaft haben?
	EVS_R04_2008_GER_AT_2160	EVS_R04_2008	National Identity	REQUEST	Q72			Würden Sie sagen...
EVS_R04_2008_ENG_GB_1839	EVS_R04_2008_GER_AT_2168	EVS_R04_2008	National Identity	INSTRUCTION	Q73		SHOW CARD 73 - READ OUT AND CODE ONE ANSWER PER LINE	Bitte Liste 73 vorlegen – VORLESEN UND PRO ZEILE JEWEILS EINE ANTWORT ANKREUZEN
EVS_R04_2008_ENG_GB_1840	EVS_R04_2008_GER_AT_2169	EVS_R04_2008	National Identity	REQUEST	Q73		Some people may have fears about the European Union.	Einige Menschen mögen Angst vor dem Ausbau der Europäischen Union haben.
EVS_R04_2008_ENG_GB_1841	EVS_R04_2008_GER_AT_2170	EVS_R04_2008	National Identity	REQUEST	Q73		I am going to read a number of things which people say they are afraid of.	Ich werde jetzt ein paar Dinge vorlesen, von denen Menschen sagen, dass sie sich vor ihnen fürchten.
EVS_R04_2008_ENG_GB_1842	EVS_R04_2008_GER_AT_2171	EVS_R04_2008	National Identity	REQUEST	Q73		For each tell me if you - personally - are currently afraid of:	Sagen Sie mir bitte für jedes dieser Dinge, ob Sie sich persönlich davor fürchten:
EVS_R04_2008_ENG_GB_1843	EVS_R04_2008_GER_AT_2172	EVS_R04_2008	National Identity	REQUEST	Q73a		The loss of social security	Der Verlust von sozialer Sicherheit
EVS_R04_2008_ENG_GB_1856	EVS_R04_2008_GER_AT_2185	EVS_R04_2008	National Identity	REQUEST	Q73b		The loss of national identity and culture	Der Verlust nationaler Identität und Kultur
EVS_R04_2008_ENG_GB_1861	EVS_R04_2008_GER_AT_2190	EVS_R04_2008	National Identity	REQUEST	Q73c		Our country paying more and more to the European Union	Dass unser Land immer mehr in die Europäische Union einzahlt
EVS_R04_2008_ENG_GB_1866	EVS_R04_2008_GER_AT_2195	EVS_R04_2008	National Identity	REQUEST	Q73d		A loss of power in the world for Great Britain	Dass Österreich an Einfluss in der Welt verliert
EVS_R04_2008_ENG_GB_1871	EVS_R04_2008_GER_AT_2200	EVS_R04_2008	National Identity	REQUEST	Q73e		The loss of jobs in Great Britain	Der Verlust von Arbeitsplätzen in Österreich
EVS_R04_2008_ENG_GB_1876	EVS_R04_2008_GER_AT_2205	EVS_R04_2008	National Identity	INSTRUCTION	Q74		SHOW CARD 74	Bitte Liste 74 vorlegen
EVS_R04_2008_ENG_GB_1877	EVS_R04_2008_GER_AT_2206	EVS_R04_2008	National Identity	REQUEST	Q74		Some say that the European Union enlargement should go further.	Manche meinen, dass die Erweiterung der Europäischen Union weiter gehen soll.
EVS_R04_2008_ENG_GB_1878	EVS_R04_2008_GER_AT_2207	EVS_R04_2008	National Identity	REQUEST	Q74		Others say it has already gone too far.	Andere dagegen sagen, sie sei bereits zu weit gegangen.
EVS_R04_2008_ENG_GB_1879	EVS_R04_2008_GER_AT_2208	EVS_R04_2008	National Identity	REQUEST	Q74		"Using this card, which number best describes your position, where ‘1' means  ""should go further"", and ‘10' means ""has already gone too far""?"	"Sagen Sie es mir bitte anhand dieser Liste: 1 meint ""sie sollte weiter gehen"", 10 meint ""sie ist bereits zu weit gegangen""."
EVS_R04_2008_ENG_GB_1942	EVS_R04_2008_GER_AT_2275	EVS_R04_2008	National Identity	INSTRUCTION	Q78a		SHOW CARD 78 – READ OUT	BITTE KARTE 78 VORLEGEN!
	EVS_R04_2008_GER_AT_2276	EVS_R04_2008	National Identity	INSTRUCTION	Q78a			– VORLESEN
EVS_R04_2008_ENG_GB_1943	EVS_R04_2008_GER_AT_2277	EVS_R04_2008	National Identity	REQUEST	Q78a		Please look at the following statements and indicate where you would place your views on this scale.	Bitte lesen Sie sich die folgenden Aussagen durch, und sagen Sie mir anhand dieser Skala, wo Sie Ihre Meinung dazu einordnen würden.
EVS_R04_2008_ENG_GB_1956	EVS_R04_2008_GER_AT_2290	EVS_R04_2008	National Identity	INSTRUCTION	Q78b		SHOW CARD 78 – READ OUT	BITTE KARTE 78 VORLEGEN!
	EVS_R04_2008_GER_AT_2291	EVS_R04_2008	National Identity	INSTRUCTION	Q78b			– VORLESEN
EVS_R04_2008_ENG_GB_1957	EVS_R04_2008_GER_AT_2292	EVS_R04_2008	National Identity	REQUEST	Q78b		Please look at the following statements and indicate where you would place your views on this scale.	Bitte lesen Sie sich die folgenden Aussagen durch, und sagen Sie mir anhand dieser Skala, wo Sie Ihre Meinung dazu einordnen würden.
EVS_R04_2008_ENG_GB_1970	EVS_R04_2008_GER_AT_2305	EVS_R04_2008	National Identity	INSTRUCTION	Q78c		SHOW CARD 78 – READ OUT	BITTE KARTE 78 VORLEGEN!
	EVS_R04_2008_GER_AT_2306	EVS_R04_2008	National Identity	INSTRUCTION	Q78c			– VORLESEN
EVS_R04_2008_ENG_GB_1971	EVS_R04_2008_GER_AT_2307	EVS_R04_2008	National Identity	REQUEST	Q78c		Please look at the following statements and indicate where you would place your views on this scale.	Bitte lesen Sie sich die folgenden Aussagen durch, und sagen Sie mir anhand dieser Skala, wo Sie Ihre Meinung dazu einordnen würden.
EVS_R04_2008_ENG_GB_1984	EVS_R04_2008_GER_AT_2320	EVS_R04_2008	National Identity	INSTRUCTION	Q78d		SHOW CARD 78 – READ OUT	BITTE KARTE 78 VORLEGEN!
	EVS_R04_2008_GER_AT_2321	EVS_R04_2008	National Identity	INSTRUCTION	Q78d			– VORLESEN
EVS_R04_2008_ENG_GB_1985	EVS_R04_2008_GER_AT_2322	EVS_R04_2008	National Identity	REQUEST	Q78d		Please look at the following statements and indicate where you would place your views on this scale.	Bitte lesen Sie sich die folgenden Aussagen durch, und sagen Sie mir anhand dieser Skala, wo Sie Ihre Meinung dazu einordnen würden.
EVS_R04_2008_ENG_GB_1998	EVS_R04_2008_GER_AT_2335	EVS_R04_2008	National Identity	INSTRUCTION	Q78e		SHOW CARD 78 – READ OUT	BITTE KARTE 78 VORLEGEN!
	EVS_R04_2008_GER_AT_2336	EVS_R04_2008	National Identity	INSTRUCTION	Q78e			– VORLESEN
EVS_R04_2008_ENG_GB_1999	EVS_R04_2008_GER_AT_2337	EVS_R04_2008	National Identity	REQUEST	Q78e		Please look at the following statements and indicate where you would place your views on this scale.	Bitte lesen Sie sich die folgenden Aussagen durch, und sagen Sie mir anhand dieser Skala, wo Sie Ihre Meinung dazu einordnen würden.
EVS_R04_2008_ENG_GB_2012	EVS_R04_2008_GER_AT_2350	EVS_R04_2008	National Identity	INSTRUCTION	Q78f		SHOW CARD 78 – READ OUT	BITTE KARTE 78 VORLEGEN!
	EVS_R04_2008_GER_AT_2351	EVS_R04_2008	National Identity	INSTRUCTION	Q78f			– VORLESEN
EVS_R04_2008_ENG_GB_2013	EVS_R04_2008_GER_AT_2352	EVS_R04_2008	National Identity	REQUEST	Q78f		Please look at the following statements and indicate where you would place your views on this scale.	Bitte lesen Sie sich die folgenden Aussagen durch, und sagen Sie mir anhand dieser Skala, wo Sie Ihre Meinung dazu einordnen würden.
EVS_R04_2008_ENG_GB_2026	EVS_R04_2008_GER_AT_2365	EVS_R04_2008	National Identity	INSTRUCTION	Q79		SHOW CARD 79	BITTE LISTE 79 VORLEGEN – VORLESEN UND PRO ZEILE JEWEILS EINE ANTWORT ANKREUZEN
EVS_R04_2008_ENG_GB_2027	EVS_R04_2008_GER_AT_2366	EVS_R04_2008	National Identity	REQUEST	Q79		Please indicate to what extent you agree or disagree with each of the following statements regarding immigrants living in your country:	Bitte geben Sie an, inwieweit Sie den folgenden Aussagen zu Zuwanderern, die in unserem Land leben, zustimmen oder Sie sie ablehnen.
