source_survey_itemID	target_survey_itemID	Study	module	item_type	item_name	item_value	source_text	target_text
ESS_R03_2006_ENG_SOURCE_54		ESS_R03_2006	A - Media; social trust	INSTRUCTION	A5		STILL CARD 1	
ESS_R03_2006_ENG_SOURCE_56	ESS_R03_2006_GER_AT_49	ESS_R03_2006	A - Media; social trust	INSTRUCTION	A5		Use this card again	Verwenden Sie wieder diese Karte.
ESS_R03_2006_ENG_SOURCE_55	ESS_R03_2006_GER_AT_48	ESS_R03_2006	A - Media; social trust	REQUEST	A5		On an average weekday, how much time, in total, do you spend reading the newspapers?	Wie viel Zeit verbringen Sie an einem normalen Wochentag insgesamt mit dem Lesen von Zeitungen?
ESS_R03_2006_ENG_SOURCE_57	ESS_R03_2006_GER_AT_50	ESS_R03_2006	A - Media; social trust	RESPONSE	A5	0	No time at all	gar keine Zeit
ESS_R03_2006_ENG_SOURCE_58	ESS_R03_2006_GER_AT_51	ESS_R03_2006	A - Media; social trust	RESPONSE	A5	1	Less than ½ hour	weniger als ½ Stunde
ESS_R03_2006_ENG_SOURCE_59	ESS_R03_2006_GER_AT_52	ESS_R03_2006	A - Media; social trust	RESPONSE	A5	2	½ hour to 1 hour	mehr als ½ Stunde, bis zu 1 Stunde
ESS_R03_2006_ENG_SOURCE_60	ESS_R03_2006_GER_AT_53	ESS_R03_2006	A - Media; social trust	RESPONSE	A5	3	More than 1 hour, up to 1½ hours	mehr als 1 Stunde, bis zu 1 ½ Stunden
ESS_R03_2006_ENG_SOURCE_61	ESS_R03_2006_GER_AT_54	ESS_R03_2006	A - Media; social trust	RESPONSE	A5	4	More than 1½ hours, up to 2 hours	mehr als 1½ Stunden, bis zu 2 Stunden
ESS_R03_2006_ENG_SOURCE_62	ESS_R03_2006_GER_AT_55	ESS_R03_2006	A - Media; social trust	RESPONSE	A5	5	More than 2 hours, up to 2½ hours	mehr als 2 Stunden, bis zu 2½ Stunden
ESS_R03_2006_ENG_SOURCE_63	ESS_R03_2006_GER_AT_56	ESS_R03_2006	A - Media; social trust	RESPONSE	A5	6	More than 2½ hours, up to 3 hours	mehr als 2½ Stunden, bis zu 3 Stunden
ESS_R03_2006_ENG_SOURCE_64	ESS_R03_2006_GER_AT_57	ESS_R03_2006	A - Media; social trust	RESPONSE	A5	7	More than 3 hours	3 Stunden und mehr
ESS_R03_2006_ENG_SOURCE_65	ESS_R03_2006_GER_AT_58	ESS_R03_2006	A - Media; social trust	RESPONSE	A5	888	Don't know	Weiß nicht
ESS_R03_2006_ENG_SOURCE_66	ESS_R03_2006_GER_AT_59	ESS_R03_2006	A - Media; social trust	RESPONSE	A5	777	Refusal	keine Antwort
ESS_R03_2006_ENG_SOURCE_67		ESS_R03_2006	A - Media; social trust	INSTRUCTION	A6		STILL CARD 1	
ESS_R03_2006_ENG_SOURCE_69	ESS_R03_2006_GER_AT_61	ESS_R03_2006	A - Media; social trust	INSTRUCTION	A6		Still use this card.	Verwenden Sie wiederum diese Karte.
ESS_R03_2006_ENG_SOURCE_68	ESS_R03_2006_GER_AT_60	ESS_R03_2006	A - Media; social trust	REQUEST	A6		And how much of this time is spent reading about politics and current affairs?	Und wie viel von dieser Zeit verbringen Sie damit, Artikel über politische Themen und über das aktuelle Geschehen zu lesen?
ESS_R03_2006_ENG_SOURCE_70	ESS_R03_2006_GER_AT_62	ESS_R03_2006	A - Media; social trust	RESPONSE	A6	0	No time at all	gar keine Zeit
ESS_R03_2006_ENG_SOURCE_71	ESS_R03_2006_GER_AT_63	ESS_R03_2006	A - Media; social trust	RESPONSE	A6	1	Less than ½ hour	weniger als ½ Stunde
ESS_R03_2006_ENG_SOURCE_72	ESS_R03_2006_GER_AT_64	ESS_R03_2006	A - Media; social trust	RESPONSE	A6	2	½ hour to 1 hour	mehr als ½ Stunde, bis zu 1 Stunde
ESS_R03_2006_ENG_SOURCE_73	ESS_R03_2006_GER_AT_65	ESS_R03_2006	A - Media; social trust	RESPONSE	A6	3	More than 1 hour, up to 1½ hours	mehr als 1 Stunde, bis zu 1 ½ Stunden
ESS_R03_2006_ENG_SOURCE_74	ESS_R03_2006_GER_AT_66	ESS_R03_2006	A - Media; social trust	RESPONSE	A6	4	More than 1½ hours, up to 2 hours	mehr als 1½ Stunden, bis zu 2 Stunden
ESS_R03_2006_ENG_SOURCE_75	ESS_R03_2006_GER_AT_67	ESS_R03_2006	A - Media; social trust	RESPONSE	A6	5	More than 2 hours, up to 2½ hours	mehr als 2 Stunden, bis zu 2½ Stunden
ESS_R03_2006_ENG_SOURCE_76	ESS_R03_2006_GER_AT_68	ESS_R03_2006	A - Media; social trust	RESPONSE	A6	6	More than 2½ hours, up to 3 hours	mehr als 2½ Stunden, bis zu 3 Stunden
ESS_R03_2006_ENG_SOURCE_77	ESS_R03_2006_GER_AT_69	ESS_R03_2006	A - Media; social trust	RESPONSE	A6	7	More than 3 hours	3 Stunden und mehr
ESS_R03_2006_ENG_SOURCE_78	ESS_R03_2006_GER_AT_70	ESS_R03_2006	A - Media; social trust	RESPONSE	A6	888	Don't know	Weiß nicht
ESS_R03_2006_ENG_SOURCE_79	ESS_R03_2006_GER_AT_71	ESS_R03_2006	A - Media; social trust	RESPONSE	A6	777	Refusal	keine Antwort
ESS_R03_2006_ENG_SOURCE_80	ESS_R03_2006_GER_AT_72	ESS_R03_2006	A - Media; social trust	INSTRUCTION	A7		ASK ALL	Verwenden Sie jetzt bitte diese Karte.
ESS_R03_2006_ENG_SOURCE_81		ESS_R03_2006	A - Media; social trust	INSTRUCTION	A7		CARD 2	
ESS_R03_2006_ENG_SOURCE_82	ESS_R03_2006_GER_AT_73	ESS_R03_2006	A - Media; social trust	REQUEST	A7		Now, using this card, how often do you use the internet, the World Wide Web or e-mail - whether at home or at work - for your personal use?	Wie oft nutzen Sie das Internet, das World Wide Web oder E-Mails, - sowohl zu Hause oder am Arbeitsplatz - für Ihren persönlichen Gebrauch?
ESS_R03_2006_ENG_SOURCE_83	ESS_R03_2006_GER_AT_74	ESS_R03_2006	A - Media; social trust	RESPONSE	A7	0	No access at home or work	kein Zugang zu Hause oder am Arbeitsplatz
ESS_R03_2006_ENG_SOURCE_84	ESS_R03_2006_GER_AT_75	ESS_R03_2006	A - Media; social trust	RESPONSE	A7	1	Never use	nie
ESS_R03_2006_ENG_SOURCE_85	ESS_R03_2006_GER_AT_76	ESS_R03_2006	A - Media; social trust	RESPONSE	A7	2	Less than once a month	weniger als einmal im Monat
ESS_R03_2006_ENG_SOURCE_86	ESS_R03_2006_GER_AT_77	ESS_R03_2006	A - Media; social trust	RESPONSE	A7	3	Once a month	einmal im Monat
ESS_R03_2006_ENG_SOURCE_87	ESS_R03_2006_GER_AT_78	ESS_R03_2006	A - Media; social trust	RESPONSE	A7	4	Several times a month	mehrmals im Monat
ESS_R03_2006_ENG_SOURCE_88	ESS_R03_2006_GER_AT_79	ESS_R03_2006	A - Media; social trust	RESPONSE	A7	5	Once a week	einmal in der Woche
ESS_R03_2006_ENG_SOURCE_89	ESS_R03_2006_GER_AT_80	ESS_R03_2006	A - Media; social trust	RESPONSE	A7	6	Several times a week	mehrmals in der Woche
ESS_R03_2006_ENG_SOURCE_90	ESS_R03_2006_GER_AT_81	ESS_R03_2006	A - Media; social trust	RESPONSE	A7	7	Every day	täglich
ESS_R03_2006_ENG_SOURCE_91	ESS_R03_2006_GER_AT_82	ESS_R03_2006	A - Media; social trust	RESPONSE	A7	888	Don't know	Weiß nicht
ESS_R03_2006_ENG_SOURCE_92	ESS_R03_2006_GER_AT_83	ESS_R03_2006	A - Media; social trust	RESPONSE	A7	777	Refusal	keine Antwort
ESS_R03_2006_ENG_SOURCE_93	ESS_R03_2006_GER_AT_86	ESS_R03_2006	A - Media; social trust	INSTRUCTION	A8		CARD 3	Bitte beantworten Sie mir diese Frage auf einer Skala von 0 bis 10, wobei 0 bedeutet, dass man nicht vorsichtig genug sein kann und 10, dass man den meisten vertrauen kann.
ESS_R03_2006_ENG_SOURCE_95	ESS_R03_2006_GER_AT_84	ESS_R03_2006	A - Media; social trust	INSTRUCTION	A8		Please tell me on a score of 0 to 10, where 0 means you can't be too careful and 10 means that most people can be trusted.	Bitte benutzen Sie diese Karte.
ESS_R03_2006_ENG_SOURCE_94	ESS_R03_2006_GER_AT_85	ESS_R03_2006	A - Media; social trust	REQUEST	A8		Using this card, generally speaking, would you say that most people can be trusted, or that you can't be too careful in dealing with people?	Würden Sie ganz generell sagen, dass man den meisten Menschen vertrauen kann, oder dass man im Umgang mit den Menschen nicht vorsichtig genug sein kann?
ESS_R03_2006_ENG_SOURCE_96	ESS_R03_2006_GER_AT_87	ESS_R03_2006	A - Media; social trust	RESPONSE	A8	0	You can't be too careful	man kann nicht vorsichtig genug sein
ESS_R03_2006_ENG_SOURCE_97	ESS_R03_2006_GER_AT_88	ESS_R03_2006	A - Media; social trust	RESPONSE	A8	10	Most people can be trusted	den meisten Menschen kann man vertrauen
ESS_R03_2006_ENG_SOURCE_98	ESS_R03_2006_GER_AT_89	ESS_R03_2006	A - Media; social trust	RESPONSE	A8	888	Don't know	Weiß nicht
ESS_R03_2006_ENG_SOURCE_99	ESS_R03_2006_GER_AT_90	ESS_R03_2006	A - Media; social trust	RESPONSE	A8	777	Refusal	keine Antwort
ESS_R03_2006_ENG_SOURCE_100	ESS_R03_2006_GER_AT_91	ESS_R03_2006	A - Media; social trust	INSTRUCTION	A9		CARD 4:	Benützen Sie diese Karte.
ESS_R03_2006_ENG_SOURCE_101	ESS_R03_2006_GER_AT_92	ESS_R03_2006	A - Media; social trust	REQUEST	A9		Using this card, do you think that most people would try to take advantage of you if they got the chance, or would they try to be fair?	Glauben Sie, dass die meisten Menschen versuchen, Sie auszunutzen, wenn sie die Möglichkeit dazu hätten, oder würden sie sich Ihnen gegenüber fair verhalten?
ESS_R03_2006_ENG_SOURCE_102	ESS_R03_2006_GER_AT_93	ESS_R03_2006	A - Media; social trust	RESPONSE	A9	0	Most people would try to take advantage of me	die meisten Menschen würden versuchen, mich auszunutzen
ESS_R03_2006_ENG_SOURCE_103	ESS_R03_2006_GER_AT_94	ESS_R03_2006	A - Media; social trust	RESPONSE	A9	10	Most people would try to be fair	die meisten Menschen würden versuchen, sich fair und anständig zu verhalten
ESS_R03_2006_ENG_SOURCE_104	ESS_R03_2006_GER_AT_95	ESS_R03_2006	A - Media; social trust	RESPONSE	A9	888	Don't know	Weiß nicht
ESS_R03_2006_ENG_SOURCE_105	ESS_R03_2006_GER_AT_96	ESS_R03_2006	A - Media; social trust	RESPONSE	A9	777	Refusal	keine Antwort
ESS_R03_2006_ENG_SOURCE_106		ESS_R03_2006	A - Media; social trust	INSTRUCTION	A10		CARD 5	
ESS_R03_2006_ENG_SOURCE_108		ESS_R03_2006	A - Media; social trust	INSTRUCTION	A10		Please use this card.	
ESS_R03_2006_ENG_SOURCE_107	ESS_R03_2006_GER_AT_97	ESS_R03_2006	A - Media; social trust	REQUEST	A10		Would you say that most of the time people try to be helpful or that they are mostly looking out for themselves?	Würden Sie sagen, dass die meisten Menschen im Großen und Ganzen versuchen, hilfsbereit zu sein, oder sind sie meistens nur auf den eigenen Vorteil bedacht?
ESS_R03_2006_ENG_SOURCE_109	ESS_R03_2006_GER_AT_98	ESS_R03_2006	A - Media; social trust	RESPONSE	A10	0	People mostly look out for themselves	die meisten Menschen sind nur auf den eigenen Vorteil bedacht
ESS_R03_2006_ENG_SOURCE_110	ESS_R03_2006_GER_AT_99	ESS_R03_2006	A - Media; social trust	RESPONSE	A10	10	People mostly try to be helpful	die meisten Menschen versuchen, hilfsbereit zu sein
ESS_R03_2006_ENG_SOURCE_111	ESS_R03_2006_GER_AT_100	ESS_R03_2006	A - Media; social trust	RESPONSE	A10	888	Don't know	Weiß nicht
ESS_R03_2006_ENG_SOURCE_112	ESS_R03_2006_GER_AT_101	ESS_R03_2006	A - Media; social trust	RESPONSE	A10	777	Refusal	keine Antwort
ESS_R03_2006_ENG_SOURCE_113	ESS_R03_2006_GER_AT_102	ESS_R03_2006	B - Politics, including: political interest, efficacy, trust, electoral and other forms of participation, party allegiance, socio-political evaluations/orientations, multi-level governance	INTRODUCTION	B1		Now we want to ask a few questions about politics and government	Nun würden wir Ihnen gerne ein paar Fragen zu Staat und Politik stellen.
ESS_R03_2006_ENG_SOURCE_114		ESS_R03_2006	B - Politics, including: political interest, efficacy, trust, electoral and other forms of participation, party allegiance, socio-political evaluations/orientations, multi-level governance	INSTRUCTION	B1		READ OUT	
ESS_R03_2006_ENG_SOURCE_115	ESS_R03_2006_GER_AT_103	ESS_R03_2006	B - Politics, including: political interest, efficacy, trust, electoral and other forms of participation, party allegiance, socio-political evaluations/orientations, multi-level governance	REQUEST	B1		How interested would you say you are in politics - are you...	Wie sehr sind Sie persönlich an Politik interessiert?
	ESS_R03_2006_GER_AT_104	ESS_R03_2006	B - Politics, including: political interest, efficacy, trust, electoral and other forms of participation, party allegiance, socio-political evaluations/orientations, multi-level governance	REQUEST	B1			Sind Sie ...?
ESS_R03_2006_ENG_SOURCE_116	ESS_R03_2006_GER_AT_105	ESS_R03_2006	B - Politics, including: political interest, efficacy, trust, electoral and other forms of participation, party allegiance, socio-political evaluations/orientations, multi-level governance	RESPONSE	B1	0	very interested	sehr interessiert
ESS_R03_2006_ENG_SOURCE_117	ESS_R03_2006_GER_AT_106	ESS_R03_2006	B - Politics, including: political interest, efficacy, trust, electoral and other forms of participation, party allegiance, socio-political evaluations/orientations, multi-level governance	RESPONSE	B1	1	quite interested	ziemlich interessiert
ESS_R03_2006_ENG_SOURCE_118	ESS_R03_2006_GER_AT_107	ESS_R03_2006	B - Politics, including: political interest, efficacy, trust, electoral and other forms of participation, party allegiance, socio-political evaluations/orientations, multi-level governance	RESPONSE	B1	2	hardly interested	kaum interessiert
ESS_R03_2006_ENG_SOURCE_119	ESS_R03_2006_GER_AT_108	ESS_R03_2006	B - Politics, including: political interest, efficacy, trust, electoral and other forms of participation, party allegiance, socio-political evaluations/orientations, multi-level governance	RESPONSE	B1	3	or, not at all interested?	oder überhaupt nicht interessiert
ESS_R03_2006_ENG_SOURCE_120	ESS_R03_2006_GER_AT_109	ESS_R03_2006	B - Politics, including: political interest, efficacy, trust, electoral and other forms of participation, party allegiance, socio-political evaluations/orientations, multi-level governance	RESPONSE	B1	888	Don't know	Weiß nicht
ESS_R03_2006_ENG_SOURCE_121	ESS_R03_2006_GER_AT_110	ESS_R03_2006	B - Politics, including: political interest, efficacy, trust, electoral and other forms of participation, party allegiance, socio-political evaluations/orientations, multi-level governance	RESPONSE	B1	777	Refusal	keine Antwort
ESS_R03_2006_ENG_SOURCE_122		ESS_R03_2006	B - Politics, including: political interest, efficacy, trust, electoral and other forms of participation, party allegiance, socio-political evaluations/orientations, multi-level governance	INSTRUCTION	B2		CARD 6	
ESS_R03_2006_ENG_SOURCE_124		ESS_R03_2006	B - Politics, including: political interest, efficacy, trust, electoral and other forms of participation, party allegiance, socio-political evaluations/orientations, multi-level governance	INSTRUCTION	B2		Please use this card.	
ESS_R03_2006_ENG_SOURCE_123	ESS_R03_2006_GER_AT_111	ESS_R03_2006	B - Politics, including: political interest, efficacy, trust, electoral and other forms of participation, party allegiance, socio-political evaluations/orientations, multi-level governance	REQUEST	B2		How often does politics seem so complicated that you can't really understand what is going on?	Wie oft erscheint Ihnen das politische Geschehen so kompliziert, dass Sie nicht wirklich verstehen, worum es eigentlich geht?
ESS_R03_2006_ENG_SOURCE_125	ESS_R03_2006_GER_AT_112	ESS_R03_2006	B - Politics, including: political interest, efficacy, trust, electoral and other forms of participation, party allegiance, socio-political evaluations/orientations, multi-level governance	RESPONSE	B2	0	Never	nie
ESS_R03_2006_ENG_SOURCE_126	ESS_R03_2006_GER_AT_113	ESS_R03_2006	B - Politics, including: political interest, efficacy, trust, electoral and other forms of participation, party allegiance, socio-political evaluations/orientations, multi-level governance	RESPONSE	B2	1	Seldom	selten
ESS_R03_2006_ENG_SOURCE_127	ESS_R03_2006_GER_AT_114	ESS_R03_2006	B - Politics, including: political interest, efficacy, trust, electoral and other forms of participation, party allegiance, socio-political evaluations/orientations, multi-level governance	RESPONSE	B2	2	Occasionally	manchmal
ESS_R03_2006_ENG_SOURCE_128	ESS_R03_2006_GER_AT_115	ESS_R03_2006	B - Politics, including: political interest, efficacy, trust, electoral and other forms of participation, party allegiance, socio-political evaluations/orientations, multi-level governance	RESPONSE	B2	3	Regularly	ziemlich häufig
ESS_R03_2006_ENG_SOURCE_129	ESS_R03_2006_GER_AT_116	ESS_R03_2006	B - Politics, including: political interest, efficacy, trust, electoral and other forms of participation, party allegiance, socio-political evaluations/orientations, multi-level governance	RESPONSE	B2	4	Frequently	häufig
ESS_R03_2006_ENG_SOURCE_130	ESS_R03_2006_GER_AT_117	ESS_R03_2006	B - Politics, including: political interest, efficacy, trust, electoral and other forms of participation, party allegiance, socio-political evaluations/orientations, multi-level governance	RESPONSE	B2	888	Don't know	Weiß nicht
