source_survey_itemID	target_survey_itemID	Study	module	item_type	item_name	item_value	source_text	target_text
ESS_R09_2018_ENG_SOURCE_14	ESS_R09_2018_GER_DE_13	ESS_R09_2018	A - Media; social trust	REQUEST	A3		On a typical day, about how much time do you spend using the internet on a computer, tablet, smartphone or other device, whether for work or personal use?	Wie lange ungefähr nutzen Sie an einem gewöhnlichen Tag das Internet auf einem Computer, Tablet, Smartphone oder einem anderen Gerät, sei es bei der Arbeit oder für private Zwecke?
ESS_R09_2018_ENG_SOURCE_15	ESS_R09_2018_GER_DE_14	ESS_R09_2018	A - Media; social trust	REQUEST	A3		Please give your answer in hours and minutes.	Bitte geben Sie die Zeit in Stunden und Minuten an.
ESS_R09_2018_ENG_SOURCE_17	ESS_R09_2018_GER_DE_16	ESS_R09_2018	A - Media; social trust	REQUEST	A3		hours:	Stunden
ESS_R09_2018_ENG_SOURCE_18	ESS_R09_2018_GER_DE_17	ESS_R09_2018	A - Media; social trust	REQUEST	A3		minutes:	Minuten
ESS_R09_2018_ENG_SOURCE_19	ESS_R09_2018_GER_DE_18	ESS_R09_2018	A - Media; social trust	INSTRUCTION	A4		CARD 2	Bitte benutzen Sie jetzt Liste 2.
ESS_R09_2018_ENG_SOURCE_21	ESS_R09_2018_GER_DE_20	ESS_R09_2018	A - Media; social trust	INSTRUCTION	A4		Please tell me on a score of 0 to 10, where 0 means you can't be too careful and 10 means that most people can be trusted.	Bitte sagen Sie es mir anhand dieser Skala von 0 bis 10.
	ESS_R09_2018_GER_DE_21	ESS_R09_2018	A - Media; social trust	INSTRUCTION	A4			0 bedeutet, dass man nicht vorsichtig genug sein kann, und 10 bedeutet, dass man den meisten Menschen vertrauen kann.
ESS_R09_2018_ENG_SOURCE_20	ESS_R09_2018_GER_DE_19	ESS_R09_2018	A - Media; social trust	REQUEST	A4		Using this card, generally speaking, would you say that most people can be trusted, or that you can't be too careful in dealing with people?	Ganz allgemein gesprochen: Glauben Sie,dass man den meisten Menschen vertrauen kann, oder dass man im Umgang mit anderen Menschen nicht vorsichtig genug sein kann?
ESS_R09_2018_ENG_SOURCE_22	ESS_R09_2018_GER_DE_22	ESS_R09_2018	A - Media; social trust	RESPONSE	A4	1	You can't be too careful	Man kann nicht vorsichtig genug sein
ESS_R09_2018_ENG_SOURCE_23	ESS_R09_2018_GER_DE_23	ESS_R09_2018	A - Media; social trust	RESPONSE	A4	11	Most people can be trusted	Den meisten Menschen kann man vertrauen
ESS_R09_2018_ENG_SOURCE_24	ESS_R09_2018_GER_DE_24	ESS_R09_2018	A - Media; social trust	INSTRUCTION	A5		CARD 3	Bitte benutzen Sie Liste 3.
ESS_R09_2018_ENG_SOURCE_25	ESS_R09_2018_GER_DE_25	ESS_R09_2018	A - Media; social trust	REQUEST	A5		Using this card, do you think that most people would try to take advantage of you if they got the chance, or would they try to be fair?	Glauben Sie, dass die meisten Menschen versuchen, Sie auszunutzen, wenn sie die Gelegenheit dazu haben, oder versuchen die meisten Menschen, sich fair zu verhalten?
ESS_R09_2018_ENG_SOURCE_26	ESS_R09_2018_GER_DE_26	ESS_R09_2018	A - Media; social trust	RESPONSE	A5	1	Most people would try to take advantage of me	Die meisten Menschen versuchen, mich auszunutzen
ESS_R09_2018_ENG_SOURCE_27	ESS_R09_2018_GER_DE_27	ESS_R09_2018	A - Media; social trust	RESPONSE	A5	11	Most people would try to be fair	Die meisten Menschen versuchen, sich fair zu verhalten
ESS_R09_2018_ENG_SOURCE_373	ESS_R09_2018_GER_DE_28	ESS_R09_2018	C - Subjective well-being and social exclusion; religion; perceived discrimination; national and ethnic identity	REQUEST	C31		GROUP 1	GRUPPE 1
ESS_R09_2018_ENG_SOURCE_374	ESS_R09_2018_GER_DE_29	ESS_R09_2018	C - Subjective well-being and social exclusion; religion; perceived discrimination; national and ethnic identity	REQUEST	C31		GROUP 2	GRUPPE 2
ESS_R09_2018_ENG_SOURCE_375	ESS_R09_2018_GER_DE_30	ESS_R09_2018	C - Subjective well-being and social exclusion; religion; perceived discrimination; national and ethnic identity	REQUEST	C31		GROUP 3	GRUPPE 3
ESS_R09_2018_ENG_SOURCE_377	ESS_R09_2018_GER_DE_32	ESS_R09_2018	C - Subjective well-being and social exclusion; religion; perceived discrimination; national and ethnic identity	INSTRUCTION	C32		CARD 26	LISTE 26
ESS_R09_2018_ENG_SOURCE_379	ESS_R09_2018_GER_DE_34	ESS_R09_2018	C - Subjective well-being and social exclusion; religion; perceived discrimination; national and ethnic identity	INSTRUCTION	C32		READ OUT EACH STATEMENT	BITTE JEDE AUSSAGE VORLESEN.
ESS_R09_2018_ENG_SOURCE_380	ESS_R09_2018_GER_DE_35	ESS_R09_2018	C - Subjective well-being and social exclusion; religion; perceived discrimination; national and ethnic identity	INSTRUCTION	C32		Governing parties in [country] are punished in elections when they have done a bad job.	Die Regierungsparteien in Deutschland werden bei Wahlen abgestraft, wenn sie schlechte Arbeit geleistet haben.
ESS_R09_2018_ENG_SOURCE_376	ESS_R09_2018_GER_DE_31	ESS_R09_2018	C - Subjective well-being and social exclusion; religion; perceived discrimination; national and ethnic identity	REQUEST	C32		Now some questions about how you think democracy works in [country] today.	Jetzt möchte ich Ihnen einige Fragen dazu stellen, wie die Demokratie Ihrer Meinung nach gegenwärtig in Deutschland funktioniert.
ESS_R09_2018_ENG_SOURCE_378	ESS_R09_2018_GER_DE_33	ESS_R09_2018	C - Subjective well-being and social exclusion; religion; perceived discrimination; national and ethnic identity	REQUEST	C32		Using this card, please tell me to what extent you think each of these statements applies in [country].	Bitte sagen Sie mir anhand von dieser Liste, inwiefern diese Aussagen Ihrer Meinung nach für Deutschland  zutreffen.
ESS_R09_2018_ENG_SOURCE_381	ESS_R09_2018_GER_DE_36	ESS_R09_2018	C - Subjective well-being and social exclusion; religion; perceived discrimination; national and ethnic identity	RESPONSE	C32	1	Does not apply at all	Trifft überhaupt nicht zu
ESS_R09_2018_ENG_SOURCE_382	ESS_R09_2018_GER_DE_37	ESS_R09_2018	C - Subjective well-being and social exclusion; religion; perceived discrimination; national and ethnic identity	RESPONSE	C32	11	Applies completely	Trifft voll und ganz zu
ESS_R09_2018_ENG_SOURCE_383	ESS_R09_2018_GER_DE_38	ESS_R09_2018	C - Subjective well-being and social exclusion; religion; perceived discrimination; national and ethnic identity	RESPONSE	C32	777	Refusal	Antwort verweigert
ESS_R09_2018_ENG_SOURCE_384	ESS_R09_2018_GER_DE_39	ESS_R09_2018	C - Subjective well-being and social exclusion; religion; perceived discrimination; national and ethnic identity	RESPONSE	C32	888	Don't know	Weiß nicht
ESS_R09_2018_ENG_SOURCE_385	ESS_R09_2018_GER_DE_40	ESS_R09_2018	C - Subjective well-being and social exclusion; religion; perceived discrimination; national and ethnic identity	REQUEST	C33		The government in [country] protects citizens against poverty.	Die Regierung in Deutschland schützt die Bürger vor Armut.
ESS_R09_2018_ENG_SOURCE_386	ESS_R09_2018_GER_DE_41	ESS_R09_2018	C - Subjective well-being and social exclusion; religion; perceived discrimination; national and ethnic identity	REQUEST	C34		The government in [country] explains its decisions to voters.	Die Regierung in Deutschland erklärt den Wählern ihre Entscheidungen.
ESS_R09_2018_ENG_SOURCE_388	ESS_R09_2018_GER_DE_43	ESS_R09_2018	C - Subjective well-being and social exclusion; religion; perceived discrimination; national and ethnic identity	INSTRUCTION	C35		CARD 27	LISTE 27
ESS_R09_2018_ENG_SOURCE_387	ESS_R09_2018_GER_DE_42	ESS_R09_2018	C - Subjective well-being and social exclusion; religion; perceived discrimination; national and ethnic identity	REQUEST	C35		Now some questions about how you think democracy works in [country] today.	Jetzt möchte ich Ihnen einige Fragen dazu stellen, wie die Demokratie Ihrer Meinung nach gegenwärtig in Deutschland funktioniert.
ESS_R09_2018_ENG_SOURCE_389	ESS_R09_2018_GER_DE_44	ESS_R09_2018	C - Subjective well-being and social exclusion; religion; perceived discrimination; national and ethnic identity	REQUEST	C35		Using this card, please tell me to what extent you think the governing parties in [country] are punished in elections when they have done a bad job?	Bitte sagen Sie mir anhand von dieser Liste, inwiefern Ihrer Meinung nach die Regierungsparteien in Deutschland bei Wahlen abgestraft werden, wenn sie schlechte Arbeit geleistet haben.
ESS_R09_2018_ENG_SOURCE_390	ESS_R09_2018_GER_DE_45	ESS_R09_2018	C - Subjective well-being and social exclusion; religion; perceived discrimination; national and ethnic identity	RESPONSE	C35	1	The governing parties are not punished at all in elections when they have done a bad job	Die Regierungsparteien werden bei Wahlen überhaupt nicht abgestraft, wenn sie schlechte Arbeit geleistet haben. 0
ESS_R09_2018_ENG_SOURCE_391	ESS_R09_2018_GER_DE_46	ESS_R09_2018	C - Subjective well-being and social exclusion; religion; perceived discrimination; national and ethnic identity	RESPONSE	C35	11	The governing parties are punished completely in elections when they have done a bad job	Die Regierungsparteien werden bei Wahlen voll und ganz abgestraft, wenn sie schlechte Arbeit geleistet haben. 10
ESS_R09_2018_ENG_SOURCE_392	ESS_R09_2018_GER_DE_47	ESS_R09_2018	C - Subjective well-being and social exclusion; religion; perceived discrimination; national and ethnic identity	RESPONSE	C35	777	Refusal	Antwort verweigert
ESS_R09_2018_ENG_SOURCE_393	ESS_R09_2018_GER_DE_48	ESS_R09_2018	C - Subjective well-being and social exclusion; religion; perceived discrimination; national and ethnic identity	RESPONSE	C35	888	Don't know	Weiß nicht
ESS_R09_2018_ENG_SOURCE_394	ESS_R09_2018_GER_DE_49	ESS_R09_2018	C - Subjective well-being and social exclusion; religion; perceived discrimination; national and ethnic identity	INSTRUCTION	C36		CARD 28	LISTE 28
ESS_R09_2018_ENG_SOURCE_395	ESS_R09_2018_GER_DE_50	ESS_R09_2018	C - Subjective well-being and social exclusion; religion; perceived discrimination; national and ethnic identity	REQUEST	C36		Now using this card, please tell me to what extent you think the government in [country] protects citizens against poverty?	Bitte sagen Sie mir anhand von dieser Liste, inwiefern Ihrer Meinung nach die Regierung in Deutschland die Bürger vor Armut schützt.
ESS_R09_2018_ENG_SOURCE_396	ESS_R09_2018_GER_DE_51	ESS_R09_2018	C - Subjective well-being and social exclusion; religion; perceived discrimination; national and ethnic identity	RESPONSE	C36	1	The government does not protect citizens against poverty at all	Die Regierung schützt die Bürger überhaupt nicht vor Armut. 0
ESS_R09_2018_ENG_SOURCE_397	ESS_R09_2018_GER_DE_52	ESS_R09_2018	C - Subjective well-being and social exclusion; religion; perceived discrimination; national and ethnic identity	RESPONSE	C36	11	The government protects citizens against poverty completely	Die Regierung schützt die Bürger voll und ganz vor Armut. 10
ESS_R09_2018_ENG_SOURCE_398	ESS_R09_2018_GER_DE_53	ESS_R09_2018	C - Subjective well-being and social exclusion; religion; perceived discrimination; national and ethnic identity	RESPONSE	C36	777	Refusal	Antwort verweigert
ESS_R09_2018_ENG_SOURCE_399	ESS_R09_2018_GER_DE_54	ESS_R09_2018	C - Subjective well-being and social exclusion; religion; perceived discrimination; national and ethnic identity	RESPONSE	C36	888	Don't know	Weiß nicht
ESS_R09_2018_ENG_SOURCE_400	ESS_R09_2018_GER_DE_55	ESS_R09_2018	C - Subjective well-being and social exclusion; religion; perceived discrimination; national and ethnic identity	INSTRUCTION	C37		CARD 29	LISTE 29
ESS_R09_2018_ENG_SOURCE_401	ESS_R09_2018_GER_DE_56	ESS_R09_2018	C - Subjective well-being and social exclusion; religion; perceived discrimination; national and ethnic identity	REQUEST	C37		And using this card, please tell me to what extent you think the government in [country] explains its decisions to voters?	Bitte sagen Sie mir anhand von dieser Liste, inwiefern Ihrer Meinung nach die Regierung in Deutschland den Wählern ihre Entscheidungen erklärt.
ESS_R09_2018_ENG_SOURCE_402	ESS_R09_2018_GER_DE_57	ESS_R09_2018	C - Subjective well-being and social exclusion; religion; perceived discrimination; national and ethnic identity	RESPONSE	C37	1	The government does not explain its decisions to voters at all	Die Regierung erklärt den Wählern ihre Entscheidungen überhaupt nicht. 0
ESS_R09_2018_ENG_SOURCE_403	ESS_R09_2018_GER_DE_58	ESS_R09_2018	C - Subjective well-being and social exclusion; religion; perceived discrimination; national and ethnic identity	RESPONSE	C37	11	The government explains its decisions to voters completely	Die Regierung erklärt den Wählern ihre Entscheidungen voll und ganz. 10
ESS_R09_2018_ENG_SOURCE_404	ESS_R09_2018_GER_DE_59	ESS_R09_2018	C - Subjective well-being and social exclusion; religion; perceived discrimination; national and ethnic identity	RESPONSE	C37	777	Refusal	Antwort verweigert
ESS_R09_2018_ENG_SOURCE_405	ESS_R09_2018_GER_DE_60	ESS_R09_2018	C - Subjective well-being and social exclusion; religion; perceived discrimination; national and ethnic identity	RESPONSE	C37	888	Don't know	Weiß nicht
ESS_R09_2018_ENG_SOURCE_407	ESS_R09_2018_GER_DE_62	ESS_R09_2018	C - Subjective well-being and social exclusion; religion; perceived discrimination; national and ethnic identity	INSTRUCTION	C38		CARD 30	LISTE 30
ESS_R09_2018_ENG_SOURCE_406	ESS_R09_2018_GER_DE_61	ESS_R09_2018	C - Subjective well-being and social exclusion; religion; perceived discrimination; national and ethnic identity	REQUEST	C38		Now some questions about how you think democracy works in [country] today.	Jetzt möchte ich Ihnen einige Fragen dazu stellen, wie die Demokratie Ihrer Meinung nach gegenwärtig in Deutschland funktioniert.
ESS_R09_2018_ENG_SOURCE_408	ESS_R09_2018_GER_DE_63	ESS_R09_2018	C - Subjective well-being and social exclusion; religion; perceived discrimination; national and ethnic identity	REQUEST	C38		Using this card, please tell me to what extent you think the governing parties in [country] are punished in elections when they have done a bad job?	Bitte sagen Sie mir anhand von dieser Liste, inwiefern Ihrer Meinung nach die Regierungsparteien in Deutschland bei Wahlen abgestraft werden, wenn sie schlechte Arbeit geleistet haben.
ESS_R09_2018_ENG_SOURCE_409	ESS_R09_2018_GER_DE_64	ESS_R09_2018	C - Subjective well-being and social exclusion; religion; perceived discrimination; national and ethnic identity	RESPONSE	C38	1	The governing parties are not punished at all in elections when they have done a bad job	Die Regierungsparteien werden bei Wahlen überhaupt nicht abgestraft, wenn sie schlechte Arbeit geleistet haben. 0
ESS_R09_2018_ENG_SOURCE_410	ESS_R09_2018_GER_DE_65	ESS_R09_2018	C - Subjective well-being and social exclusion; religion; perceived discrimination; national and ethnic identity	RESPONSE	C38	11	The governing parties are punished in elections when they have done a bad job	Die Regierungsparteien werden bei Wahlen abgestraft, wenn sie schlechte Arbeit geleistet haben. 9
ESS_R09_2018_ENG_SOURCE_411	ESS_R09_2018_GER_DE_66	ESS_R09_2018	C - Subjective well-being and social exclusion; religion; perceived discrimination; national and ethnic identity	RESPONSE	C38	777	Refusal	Antwort verweigert
ESS_R09_2018_ENG_SOURCE_412	ESS_R09_2018_GER_DE_67	ESS_R09_2018	C - Subjective well-being and social exclusion; religion; perceived discrimination; national and ethnic identity	RESPONSE	C38	888	Don't know	Weiß nicht
ESS_R09_2018_ENG_SOURCE_413	ESS_R09_2018_GER_DE_68	ESS_R09_2018	C - Subjective well-being and social exclusion; religion; perceived discrimination; national and ethnic identity	INSTRUCTION	C39		CARD 31	LISTE 31
ESS_R09_2018_ENG_SOURCE_414	ESS_R09_2018_GER_DE_69	ESS_R09_2018	C - Subjective well-being and social exclusion; religion; perceived discrimination; national and ethnic identity	REQUEST	C39		Now using this card, please tell me to what extent you think the government in [country] protects citizens against poverty?	Bitte sagen Sie mir anhand von dieser Liste, inwiefern Ihrer Meinung nach die Regierung in Deutschland die Bürger vor Armut schützt.
ESS_R09_2018_ENG_SOURCE_415	ESS_R09_2018_GER_DE_70	ESS_R09_2018	C - Subjective well-being and social exclusion; religion; perceived discrimination; national and ethnic identity	RESPONSE	C39	1	The government does not protect citizens against poverty at all	Die Regierung schützt die Bürger überhaupt nicht vor Armut. 0
ESS_R09_2018_ENG_SOURCE_416	ESS_R09_2018_GER_DE_71	ESS_R09_2018	C - Subjective well-being and social exclusion; religion; perceived discrimination; national and ethnic identity	RESPONSE	C39	11	The government protects citizens against poverty	Die Regierung schützt die Bürger vor Armut. 9
ESS_R09_2018_ENG_SOURCE_417	ESS_R09_2018_GER_DE_72	ESS_R09_2018	C - Subjective well-being and social exclusion; religion; perceived discrimination; national and ethnic identity	RESPONSE	C39	777	Refusal	Antwort verweigert
ESS_R09_2018_ENG_SOURCE_418	ESS_R09_2018_GER_DE_73	ESS_R09_2018	C - Subjective well-being and social exclusion; religion; perceived discrimination; national and ethnic identity	RESPONSE	C39	888	Don't know	Weiß nicht
ESS_R09_2018_ENG_SOURCE_419	ESS_R09_2018_GER_DE_74	ESS_R09_2018	C - Subjective well-being and social exclusion; religion; perceived discrimination; national and ethnic identity	INSTRUCTION	C40		CARD 32	LISTE 32
ESS_R09_2018_ENG_SOURCE_420	ESS_R09_2018_GER_DE_75	ESS_R09_2018	C - Subjective well-being and social exclusion; religion; perceived discrimination; national and ethnic identity	REQUEST	C40		And using this card, please tell me to what extent you think the government in [country] explains its decisions to voters?	Bitte sagen Sie mir anhand von dieser Liste, inwiefern Ihrer Meinung nach die Regierung in Deutschland den Wählern ihre Entscheidungen erklärt.
ESS_R09_2018_ENG_SOURCE_421	ESS_R09_2018_GER_DE_76	ESS_R09_2018	C - Subjective well-being and social exclusion; religion; perceived discrimination; national and ethnic identity	RESPONSE	C40	1	The government does not explain its decisions to voters at all	Die Regierung erklärt den Wählern ihre Entscheidungen überhaupt nicht. 0
ESS_R09_2018_ENG_SOURCE_422	ESS_R09_2018_GER_DE_77	ESS_R09_2018	C - Subjective well-being and social exclusion; religion; perceived discrimination; national and ethnic identity	RESPONSE	C40	11	The government explains its decisions to voters	Die Regierung erklärt den Wählern ihre Entscheidungen. 9
ESS_R09_2018_ENG_SOURCE_423	ESS_R09_2018_GER_DE_78	ESS_R09_2018	C - Subjective well-being and social exclusion; religion; perceived discrimination; national and ethnic identity	RESPONSE	C40	777	Refusal	Antwort verweigert
ESS_R09_2018_ENG_SOURCE_424	ESS_R09_2018_GER_DE_79	ESS_R09_2018	C - Subjective well-being and social exclusion; religion; perceived discrimination; national and ethnic identity	RESPONSE	C40	888	Don't know	Weiß nicht
ESS_R09_2018_ENG_SOURCE_447	ESS_R09_2018_GER_DE_81	ESS_R09_2018	D - Timing  of  life;  the  life  course;  timing  of  key  life  events, attitudes  to  ideal  age,  youngest  age  and  oldest  age  of  life events, life planning	INSTRUCTION	D2		INTERVIEWER: ‘a job like this' refers to paid employment or a paid apprenticeship of 20 hours or more per week for at least 3 months, as at D1.	INTERVIEWER: ‘eine solche Tätigkeit oder Ausbildung' bezieht sich auf eine bezahlte Beschäftigung oder eine bezahlte Ausbildung von mindestens 20 Stunden pro Woche für mindestens 3 Monate, wie in Frage D1.
ESS_R09_2018_ENG_SOURCE_448	ESS_R09_2018_GER_DE_82	ESS_R09_2018	D - Timing  of  life;  the  life  course;  timing  of  key  life  events, attitudes  to  ideal  age,  youngest  age  and  oldest  age  of  life events, life planning	INSTRUCTION	D2		TYPE IN YEAR	JAHR EINTRAGEN
ESS_R09_2018_ENG_SOURCE_446	ESS_R09_2018_GER_DE_80	ESS_R09_2018	D - Timing  of  life;  the  life  course;  timing  of  key  life  events, attitudes  to  ideal  age,  youngest  age  and  oldest  age  of  life events, life planning	REQUEST	D2		In what year did you  first  start working in a job like this?	In welchem Jahr haben Sie  erstmals  eine solche Tätigkeit oder Ausbildung aufgenommen?
ESS_R09_2018_ENG_SOURCE_449	ESS_R09_2018_GER_DE_83	ESS_R09_2018	D - Timing  of  life;  the  life  course;  timing  of  key  life  events, attitudes  to  ideal  age,  youngest  age  and  oldest  age  of  life events, life planning	REQUEST	D3		In what year, if ever, did you first leave your parent(s) for 2 months or more to start living separately from them?	In welchem Jahr, wenn überhaupt, sind Sie erstmals für 2 Monate oder länger bei Ihren Eltern ausgezogen?
ESS_R09_2018_ENG_SOURCE_460	ESS_R09_2018_GER_DE_88	ESS_R09_2018	D - Timing  of  life;  the  life  course;  timing  of  key  life  events, attitudes  to  ideal  age,  youngest  age  and  oldest  age  of  life events, life planning	INSTRUCTION	D5		TYPE IN YEAR	JAHR EINTRAGEN
ESS_R09_2018_ENG_SOURCE_459		ESS_R09_2018	D - Timing  of  life;  the  life  course;  timing  of  key  life  events, attitudes  to  ideal  age,  youngest  age  and  oldest  age  of  life events, life planning	REQUEST	D5		In what year did you  first  live with a spouse or partner for three months or more?	
ESS_R09_2018_ENG_SOURCE_462	ESS_R09_2018_GER_DE_90	ESS_R09_2018	D - Timing  of  life;  the  life  course;  timing  of  key  life  events, attitudes  to  ideal  age,  youngest  age  and  oldest  age  of  life events, life planning	INSTRUCTION	D6		INTERVIEWER: If respondent queries what types of marriage they should include, please read out:	INTERVIEWER: Falls der/die Befragte wissen möchte, welche Eheformen darunter zu verstehen sind, bitte vorlesen:
ESS_R09_2018_ENG_SOURCE_463	ESS_R09_2018_GER_DE_91	ESS_R09_2018	D - Timing  of  life;  the  life  course;  timing  of  key  life  events, attitudes  to  ideal  age,  youngest  age  and  oldest  age  of  life events, life planning	INSTRUCTION	D6		‘Marriage refers to legal marriage only and does not include other forms of legally recognised relationships'.	„Ehe bezieht sich nur auf die gesetzliche Ehe und umfasst keine anderen Formen von rechtlich anerkannten Lebenspartnerschaften.“
ESS_R09_2018_ENG_SOURCE_461	ESS_R09_2018_GER_DE_89	ESS_R09_2018	D - Timing  of  life;  the  life  course;  timing  of  key  life  events, attitudes  to  ideal  age,  youngest  age  and  oldest  age  of  life events, life planning	REQUEST	D6		Are you or have you ever been married?	Sind Sie oder waren Sie schon einmal verheiratet?
ESS_R09_2018_ENG_SOURCE_464	ESS_R09_2018_GER_DE_92	ESS_R09_2018	D - Timing  of  life;  the  life  course;  timing  of  key  life  events, attitudes  to  ideal  age,  youngest  age  and  oldest  age  of  life events, life planning	RESPONSE	D6	1	Yes	Ja
ESS_R09_2018_ENG_SOURCE_465	ESS_R09_2018_GER_DE_93	ESS_R09_2018	D - Timing  of  life;  the  life  course;  timing  of  key  life  events, attitudes  to  ideal  age,  youngest  age  and  oldest  age  of  life events, life planning	RESPONSE	D6	2	No	Nein
ESS_R09_2018_ENG_SOURCE_481	ESS_R09_2018_GER_DE_95	ESS_R09_2018	D - Timing  of  life;  the  life  course;  timing  of  key  life  events, attitudes  to  ideal  age,  youngest  age  and  oldest  age  of  life events, life planning	INSTRUCTION	D13		TYPE IN YEAR	JAHR EINTRAGEN
ESS_R09_2018_ENG_SOURCE_480	ESS_R09_2018_GER_DE_94	ESS_R09_2018	D - Timing  of  life;  the  life  course;  timing  of  key  life  events, attitudes  to  ideal  age,  youngest  age  and  oldest  age  of  life events, life planning	REQUEST	D13		In what year was your first grandchild born?	In welchem Jahr ist Ihr erster Enkel geboren?
ESS_R09_2018_ENG_SOURCE_503	ESS_R09_2018_GER_DE_100	ESS_R09_2018	D - Timing  of  life;  the  life  course;  timing  of  key  life  events, attitudes  to  ideal  age,  youngest  age  and  oldest  age  of  life events, life planning	INSTRUCTION	D18a		INTERVIEWER: FOR ALL ITEMS ASKING FOR AN AGE:	INTERVIEWER: HINWEIS FÜR ALLE FOLGENDEN FRAGEN MIT BEZUG AUF ALTERSANGABEN:
ESS_R09_2018_ENG_SOURCE_504	ESS_R09_2018_GER_DE_101	ESS_R09_2018	D - Timing  of  life;  the  life  course;  timing  of  key  life  events, attitudes  to  ideal  age,  youngest  age  and  oldest  age  of  life events, life planning	INSTRUCTION	D18a		If respondent states ‘No ideal age' accept answer and do NOT probe.	Wenn der/die Befragte ‘Es gibt kein ideales Alter' antwortet, diese Antwort akzeptieren und NICHT nachfragen.
ESS_R09_2018_ENG_SOURCE_505	ESS_R09_2018_GER_DE_102	ESS_R09_2018	D - Timing  of  life;  the  life  course;  timing  of  key  life  events, attitudes  to  ideal  age,  youngest  age  and  oldest  age  of  life events, life planning	INSTRUCTION	D18a		If respondent provides an age range, ask for a specific age within that range.	Wenn der/die Befragte eine Altersspanne angibt, nach einer genauen Altersangabe innerhalb dieser Spanne fragen.
ESS_R09_2018_ENG_SOURCE_506	ESS_R09_2018_GER_DE_103	ESS_R09_2018	D - Timing  of  life;  the  life  course;  timing  of  key  life  events, attitudes  to  ideal  age,  youngest  age  and  oldest  age  of  life events, life planning	INSTRUCTION	D18a		If respondent cannot give specific age, code as ‘Don't know'.	Wenn der/die Befragte kein genaues Alter angeben kann, ‘Weiß nicht' codieren.
ESS_R09_2018_ENG_SOURCE_507	ESS_R09_2018_GER_DE_104	ESS_R09_2018	D - Timing  of  life;  the  life  course;  timing  of  key  life  events, attitudes  to  ideal  age,  youngest  age  and  oldest  age  of  life events, life planning	INSTRUCTION	D18a		TYPE IN AGE	ALTER EINTRAGEN
