source_survey_itemID	target_survey_itemID	Study	module	item_type	item_name	item_value	source_text	target_text
ESS_R06_2012_ENG_SOURCE_10	ESS_R06_2012_GER_DE_10	ESS_R06_2012	A - Media; social trust	RESPONSE	A1	7	More than 3 hours	Mehr als 3 Stunden
ESS_R06_2012_ENG_SOURCE_11	ESS_R06_2012_GER_DE_11	ESS_R06_2012	A - Media; social trust	RESPONSE	A1	888	Don't know	Weiß nicht
ESS_R06_2012_ENG_SOURCE_12	ESS_R06_2012_GER_DE_12	ESS_R06_2012	A - Media; social trust	RESPONSE	A1	777	Refusal	keine Antwort
ESS_R06_2012_ENG_SOURCE_13	ESS_R06_2012_GER_DE_14	ESS_R06_2012	A - Media; social trust	INSTRUCTION	A2		STILL CARD 1	Bitte benutzen Sie dazu wieder die Liste 1.
ESS_R06_2012_ENG_SOURCE_15		ESS_R06_2012	A - Media; social trust	INSTRUCTION	A2		Still use this card.	
ESS_R06_2012_ENG_SOURCE_14	ESS_R06_2012_GER_DE_13	ESS_R06_2012	A - Media; social trust	REQUEST	A2		And again on an average weekday, how much of your time watching television is spent watching news or programmes about politics and current affairs?	Und wie viel von dieser Zeit verbringen Sie damit, sich Nachrichten oder Sendungen über Politik und aktuelle politische Ereignisse anzusehen?
ESS_R06_2012_ENG_SOURCE_16	ESS_R06_2012_GER_DE_15	ESS_R06_2012	A - Media; social trust	RESPONSE	A2	0	No time at all	Gar keine Zeit
ESS_R06_2012_ENG_SOURCE_17	ESS_R06_2012_GER_DE_16	ESS_R06_2012	A - Media; social trust	RESPONSE	A2	1	Less than 1⁄2 hour	Weniger als eine 1/2 Stunde
ESS_R06_2012_ENG_SOURCE_18	ESS_R06_2012_GER_DE_17	ESS_R06_2012	A - Media; social trust	RESPONSE	A2	2	1⁄2 hour to 1 hour	1/2 bis zu 1 Stunde
ESS_R06_2012_ENG_SOURCE_19	ESS_R06_2012_GER_DE_18	ESS_R06_2012	A - Media; social trust	RESPONSE	A2	3	More than 1 hour, up to 1 1⁄2 hours	Mehr als 1, bis zu 1 1/2 Stunden
ESS_R06_2012_ENG_SOURCE_20	ESS_R06_2012_GER_DE_19	ESS_R06_2012	A - Media; social trust	RESPONSE	A2	4	More than 1 1⁄2 hours, up to 2 hours	Mehr als 1 1/2, bis zu 2 Stunden
ESS_R06_2012_ENG_SOURCE_21	ESS_R06_2012_GER_DE_20	ESS_R06_2012	A - Media; social trust	RESPONSE	A2	5	More than 2 hours, up to 2 1⁄2 hours	Mehr als 2, bis zu 2 1/2 Stunden
ESS_R06_2012_ENG_SOURCE_22	ESS_R06_2012_GER_DE_21	ESS_R06_2012	A - Media; social trust	RESPONSE	A2	6	More than 2 1⁄2 hours, up to 3 hours	Mehr als 2 1/2, bis zu 3 Stunden
ESS_R06_2012_ENG_SOURCE_23	ESS_R06_2012_GER_DE_22	ESS_R06_2012	A - Media; social trust	RESPONSE	A2	7	More than 3 hours	Mehr als 3 Stunden
ESS_R06_2012_ENG_SOURCE_24	ESS_R06_2012_GER_DE_23	ESS_R06_2012	A - Media; social trust	RESPONSE	A2	888	Don't know	Weiß nicht
ESS_R06_2012_ENG_SOURCE_25	ESS_R06_2012_GER_DE_24	ESS_R06_2012	A - Media; social trust	RESPONSE	A2	777	Refusal	keine Antwort
ESS_R06_2012_ENG_SOURCE_27	ESS_R06_2012_GER_DE_25	ESS_R06_2012	A - Media; social trust	INSTRUCTION	A3		CARD 2	Bitte benutzen Sie jetzt Liste 2.
ESS_R06_2012_ENG_SOURCE_26	ESS_R06_2012_GER_DE_27	ESS_R06_2012	A - Media; social trust	INSTRUCTION	A3		ASK ALL	Bitte sagen Sie es mir anhand dieser Skala von 0 bis 10.
ESS_R06_2012_ENG_SOURCE_29	ESS_R06_2012_GER_DE_28	ESS_R06_2012	A - Media; social trust	INSTRUCTION	A3		Please tell me on a score of 0 to 10, where 0 means you can't be too careful and 10 means that most people can be trusted.	0 bedeutet, dass man nicht vorsichtig genug sein kann, und 10 bedeutet, dass man den meisten Menschen vertrauen kann.
ESS_R06_2012_ENG_SOURCE_28	ESS_R06_2012_GER_DE_26	ESS_R06_2012	A - Media; social trust	REQUEST	A3		Using this card, generally speaking, would you say that most people can be trusted, or that you can't be too careful in dealing with people?	Ganz allgemein gesprochen: Glauben Sie, dass man den meisten Menschen vertrauen kann, oder dass man im Um- gang mit anderen Menschen nicht vorsichtig genug sein kann?
ESS_R06_2012_ENG_SOURCE_30	ESS_R06_2012_GER_DE_29	ESS_R06_2012	A - Media; social trust	RESPONSE	A3	0	You can't be too careful	Man kann nicht vorsichtig genug sein
ESS_R06_2012_ENG_SOURCE_31	ESS_R06_2012_GER_DE_30	ESS_R06_2012	A - Media; social trust	RESPONSE	A3	10	Most people can be trusted	Den meisten Menschen kann man vertrauen
ESS_R06_2012_ENG_SOURCE_32	ESS_R06_2012_GER_DE_31	ESS_R06_2012	A - Media; social trust	RESPONSE	A3	888	Don't know	Weiß nicht
ESS_R06_2012_ENG_SOURCE_33	ESS_R06_2012_GER_DE_32	ESS_R06_2012	A - Media; social trust	RESPONSE	A3	777	Refusal	keine Antwort
ESS_R06_2012_ENG_SOURCE_34	ESS_R06_2012_GER_DE_33	ESS_R06_2012	A - Media; social trust	INSTRUCTION	A4		CARD 3	Bitte benutzen Sie Liste 3.
ESS_R06_2012_ENG_SOURCE_35	ESS_R06_2012_GER_DE_34	ESS_R06_2012	A - Media; social trust	REQUEST	A4		Using this card, do you think that most people would try to take advantage of you if they got the chance, or would they try to be fair?	Glauben Sie, dass die meisten Menschen versuchen, Sie auszunutzen, wenn sie die Gelegenheit dazu haben, oder versuchen die meisten Menschen, sich fair zu verhalten?
ESS_R06_2012_ENG_SOURCE_36	ESS_R06_2012_GER_DE_35	ESS_R06_2012	A - Media; social trust	RESPONSE	A4	0	Most people would try to take advantage of me	Die meisten Menschen versuchen, mich auszunutzen
ESS_R06_2012_ENG_SOURCE_37	ESS_R06_2012_GER_DE_36	ESS_R06_2012	A - Media; social trust	RESPONSE	A4	10	Most people would try to be fair	Die meisten Menschen versuchen, sich fair zu verhalten
ESS_R06_2012_ENG_SOURCE_38	ESS_R06_2012_GER_DE_37	ESS_R06_2012	A - Media; social trust	RESPONSE	A4	888	Don't know	Weiß nicht
ESS_R06_2012_ENG_SOURCE_39	ESS_R06_2012_GER_DE_38	ESS_R06_2012	A - Media; social trust	RESPONSE	A4	777	Refusal	keine Antwort
ESS_R06_2012_ENG_SOURCE_40	ESS_R06_2012_GER_DE_40	ESS_R06_2012	A - Media; social trust	INSTRUCTION	A5		CARD 4	Bitte benutzen Sie dafür Liste 4.
ESS_R06_2012_ENG_SOURCE_42		ESS_R06_2012	A - Media; social trust	INSTRUCTION	A5		Please use this card.	
ESS_R06_2012_ENG_SOURCE_41	ESS_R06_2012_GER_DE_39	ESS_R06_2012	A - Media; social trust	REQUEST	A5		Would you say that most of the time people try to be helpful or that they are mostly looking out for themselves?	Und glauben Sie, dass die Menschen meistens versuchen, hilfsbereit zu sein, oder dass die Menschen meistens auf den eigenen Vorteil bedacht sind?
ESS_R06_2012_ENG_SOURCE_43	ESS_R06_2012_GER_DE_41	ESS_R06_2012	A - Media; social trust	RESPONSE	A5	0	People mostly look out for themselves	Die Menschen sind meistens auf den eigenen Vorteil bedacht
ESS_R06_2012_ENG_SOURCE_44	ESS_R06_2012_GER_DE_42	ESS_R06_2012	A - Media; social trust	RESPONSE	A5	10	People mostly try to be helpful	Die Menschen versuchen meis- tens, hilfsbereit zu sein
ESS_R06_2012_ENG_SOURCE_45	ESS_R06_2012_GER_DE_43	ESS_R06_2012	A - Media; social trust	RESPONSE	A5	888	Don't know	Weiß nicht
ESS_R06_2012_ENG_SOURCE_46	ESS_R06_2012_GER_DE_44	ESS_R06_2012	A - Media; social trust	RESPONSE	A5	777	Refusal	keine Antwort
ESS_R06_2012_ENG_SOURCE_47	ESS_R06_2012_GER_DE_45	ESS_R06_2012	B - Politics, including: political interest, efficacy, trust, electoral and other forms of participation, party allegiance, socio-political evaluations/orientations, multi-level governance	INTRODUCTION	B1		Now we want to ask a few questions about politics and government.	Nun möchten wir Ihnen einige Fragen über Staat und Politik stellen.
ESS_R06_2012_ENG_SOURCE_48	ESS_R06_2012_GER_DE_48	ESS_R06_2012	B - Politics, including: political interest, efficacy, trust, electoral and other forms of participation, party allegiance, socio-political evaluations/orientations, multi-level governance	INSTRUCTION	B1		READ OUT	Interviewer: BITTE VORLESEN.
ESS_R06_2012_ENG_SOURCE_49	ESS_R06_2012_GER_DE_46	ESS_R06_2012	B - Politics, including: political interest, efficacy, trust, electoral and other forms of participation, party allegiance, socio-political evaluations/orientations, multi-level governance	REQUEST	B1		How interested would you say you are in politics - are you...	Wie sehr interessieren Sie sich für Politik?
	ESS_R06_2012_GER_DE_47	ESS_R06_2012	B - Politics, including: political interest, efficacy, trust, electoral and other forms of participation, party allegiance, socio-political evaluations/orientations, multi-level governance	REQUEST	B1			Sind Sie...
ESS_R06_2012_ENG_SOURCE_50	ESS_R06_2012_GER_DE_49	ESS_R06_2012	B - Politics, including: political interest, efficacy, trust, electoral and other forms of participation, party allegiance, socio-political evaluations/orientations, multi-level governance	RESPONSE	B1	0	very interested	sehr interessiert,
ESS_R06_2012_ENG_SOURCE_51	ESS_R06_2012_GER_DE_50	ESS_R06_2012	B - Politics, including: political interest, efficacy, trust, electoral and other forms of participation, party allegiance, socio-political evaluations/orientations, multi-level governance	RESPONSE	B1	1	quite interested	ziemlich interessiert,
ESS_R06_2012_ENG_SOURCE_52	ESS_R06_2012_GER_DE_51	ESS_R06_2012	B - Politics, including: political interest, efficacy, trust, electoral and other forms of participation, party allegiance, socio-political evaluations/orientations, multi-level governance	RESPONSE	B1	2	hardly interested	wenig interessiert,
ESS_R06_2012_ENG_SOURCE_53	ESS_R06_2012_GER_DE_52	ESS_R06_2012	B - Politics, including: political interest, efficacy, trust, electoral and other forms of participation, party allegiance, socio-political evaluations/orientations, multi-level governance	RESPONSE	B1	3	or, not at all interested	oder überhaupt nicht interessiert?
ESS_R06_2012_ENG_SOURCE_54	ESS_R06_2012_GER_DE_53	ESS_R06_2012	B - Politics, including: political interest, efficacy, trust, electoral and other forms of participation, party allegiance, socio-political evaluations/orientations, multi-level governance	RESPONSE	B1	888	Don't know	Weiß nicht
ESS_R06_2012_ENG_SOURCE_55	ESS_R06_2012_GER_DE_54	ESS_R06_2012	B - Politics, including: political interest, efficacy, trust, electoral and other forms of participation, party allegiance, socio-political evaluations/orientations, multi-level governance	RESPONSE	B1	777	Refusal	keine Antwort
ESS_R06_2012_ENG_SOURCE_56	ESS_R06_2012_GER_DE_56	ESS_R06_2012	B - Politics, including: political interest, efficacy, trust, electoral and other forms of participation, party allegiance, socio-political evaluations/orientations, multi-level governance	INSTRUCTION	B2		CARD 5	Verwenden Sie dazu diese Skala von 0 bis 10.
ESS_R06_2012_ENG_SOURCE_58	ESS_R06_2012_GER_DE_57	ESS_R06_2012	B - Politics, including: political interest, efficacy, trust, electoral and other forms of participation, party allegiance, socio-political evaluations/orientations, multi-level governance	INSTRUCTION	B2		0 means you do not trust an institution at all, and 10 means you have complete trust.	0 bedeutet, dass Sie dieser Einrichtung oder Personengruppe überhaupt nicht vertrauen, und 10 bedeutet, dass Sie ihr voll und ganz vertrauen.
ESS_R06_2012_ENG_SOURCE_59	ESS_R06_2012_GER_DE_59	ESS_R06_2012	B - Politics, including: political interest, efficacy, trust, electoral and other forms of participation, party allegiance, socio-political evaluations/orientations, multi-level governance	INSTRUCTION	B2		READ OUT	Interviewer: BITTE VORLESEN.
ESS_R06_2012_ENG_SOURCE_57	ESS_R06_2012_GER_DE_55	ESS_R06_2012	B - Politics, including: political interest, efficacy, trust, electoral and other forms of participation, party allegiance, socio-political evaluations/orientations, multi-level governance	REQUEST	B2		Using this card, please tell me on a score of 0-10 how much you personally trust each of the institutions I read out.	Bitte benutzen Sie Liste 5 und sagen Sie mir zu jeder öffentlichen Einrich- tung oder Personengruppe, die ich Ihnen nenne, wie sehr Sie persönlich jeder einzelnen davon vertrauen.
ESS_R06_2012_ENG_SOURCE_60	ESS_R06_2012_GER_DE_58	ESS_R06_2012	B - Politics, including: political interest, efficacy, trust, electoral and other forms of participation, party allegiance, socio-political evaluations/orientations, multi-level governance	REQUEST	B2		Firstly...	Wie ist das mit...
ESS_R06_2012_ENG_SOURCE_61	ESS_R06_2012_GER_DE_60	ESS_R06_2012	B - Politics, including: political interest, efficacy, trust, electoral and other forms of participation, party allegiance, socio-political evaluations/orientations, multi-level governance	REQUEST	B2		country's parliament?	...dem Bundestag?
ESS_R06_2012_ENG_SOURCE_62	ESS_R06_2012_GER_DE_61	ESS_R06_2012	B - Politics, including: political interest, efficacy, trust, electoral and other forms of participation, party allegiance, socio-political evaluations/orientations, multi-level governance	RESPONSE	B2	0	No trust at all	Vertraue überhaupt nicht
ESS_R06_2012_ENG_SOURCE_63	ESS_R06_2012_GER_DE_62	ESS_R06_2012	B - Politics, including: political interest, efficacy, trust, electoral and other forms of participation, party allegiance, socio-political evaluations/orientations, multi-level governance	RESPONSE	B2	10	Complete trust	Vertraue voll und ganz
ESS_R06_2012_ENG_SOURCE_64	ESS_R06_2012_GER_DE_63	ESS_R06_2012	B - Politics, including: political interest, efficacy, trust, electoral and other forms of participation, party allegiance, socio-political evaluations/orientations, multi-level governance	RESPONSE	B2	888	Don't know	Weiß nicht
ESS_R06_2012_ENG_SOURCE_65	ESS_R06_2012_GER_DE_64	ESS_R06_2012	B - Politics, including: political interest, efficacy, trust, electoral and other forms of participation, party allegiance, socio-political evaluations/orientations, multi-level governance	RESPONSE	B2	777	Refusal	keine Antwort
ESS_R06_2012_ENG_SOURCE_66	ESS_R06_2012_GER_DE_65	ESS_R06_2012	B - Politics, including: political interest, efficacy, trust, electoral and other forms of participation, party allegiance, socio-political evaluations/orientations, multi-level governance	REQUEST	B3		the legal system?	der Justiz?
ESS_R06_2012_ENG_SOURCE_67	ESS_R06_2012_GER_DE_66	ESS_R06_2012	B - Politics, including: political interest, efficacy, trust, electoral and other forms of participation, party allegiance, socio-political evaluations/orientations, multi-level governance	RESPONSE	B3	0	No trust at all	Vertraue überhaupt nicht
ESS_R06_2012_ENG_SOURCE_68	ESS_R06_2012_GER_DE_67	ESS_R06_2012	B - Politics, including: political interest, efficacy, trust, electoral and other forms of participation, party allegiance, socio-political evaluations/orientations, multi-level governance	RESPONSE	B3	10	Complete trust	Vertraue voll und ganz
ESS_R06_2012_ENG_SOURCE_69	ESS_R06_2012_GER_DE_68	ESS_R06_2012	B - Politics, including: political interest, efficacy, trust, electoral and other forms of participation, party allegiance, socio-political evaluations/orientations, multi-level governance	RESPONSE	B3	888	Don't know	Weiß nicht
ESS_R06_2012_ENG_SOURCE_70	ESS_R06_2012_GER_DE_69	ESS_R06_2012	B - Politics, including: political interest, efficacy, trust, electoral and other forms of participation, party allegiance, socio-political evaluations/orientations, multi-level governance	RESPONSE	B3	777	Refusal	keine Antwort
ESS_R06_2012_ENG_SOURCE_71	ESS_R06_2012_GER_DE_70	ESS_R06_2012	B - Politics, including: political interest, efficacy, trust, electoral and other forms of participation, party allegiance, socio-political evaluations/orientations, multi-level governance	REQUEST	B4		the police?	der Polizei?
ESS_R06_2012_ENG_SOURCE_72	ESS_R06_2012_GER_DE_71	ESS_R06_2012	B - Politics, including: political interest, efficacy, trust, electoral and other forms of participation, party allegiance, socio-political evaluations/orientations, multi-level governance	RESPONSE	B4	0	No trust at all	Vertraue überhaupt nicht
ESS_R06_2012_ENG_SOURCE_73	ESS_R06_2012_GER_DE_72	ESS_R06_2012	B - Politics, including: political interest, efficacy, trust, electoral and other forms of participation, party allegiance, socio-political evaluations/orientations, multi-level governance	RESPONSE	B4	10	Complete trust	Vertraue voll und ganz
ESS_R06_2012_ENG_SOURCE_74	ESS_R06_2012_GER_DE_73	ESS_R06_2012	B - Politics, including: political interest, efficacy, trust, electoral and other forms of participation, party allegiance, socio-political evaluations/orientations, multi-level governance	RESPONSE	B4	888	Don't know	Weiß nicht
ESS_R06_2012_ENG_SOURCE_75	ESS_R06_2012_GER_DE_74	ESS_R06_2012	B - Politics, including: political interest, efficacy, trust, electoral and other forms of participation, party allegiance, socio-political evaluations/orientations, multi-level governance	RESPONSE	B4	777	Refusal	keine Antwort
ESS_R06_2012_ENG_SOURCE_76	ESS_R06_2012_GER_DE_75	ESS_R06_2012	B - Politics, including: political interest, efficacy, trust, electoral and other forms of participation, party allegiance, socio-political evaluations/orientations, multi-level governance	REQUEST	B5		politicians?	den Politikern?
ESS_R06_2012_ENG_SOURCE_77	ESS_R06_2012_GER_DE_76	ESS_R06_2012	B - Politics, including: political interest, efficacy, trust, electoral and other forms of participation, party allegiance, socio-political evaluations/orientations, multi-level governance	RESPONSE	B5	0	No trust at all	Vertraue überhaupt nicht
ESS_R06_2012_ENG_SOURCE_78	ESS_R06_2012_GER_DE_77	ESS_R06_2012	B - Politics, including: political interest, efficacy, trust, electoral and other forms of participation, party allegiance, socio-political evaluations/orientations, multi-level governance	RESPONSE	B5	10	Complete trust	Vertraue voll und ganz
ESS_R06_2012_ENG_SOURCE_79	ESS_R06_2012_GER_DE_78	ESS_R06_2012	B - Politics, including: political interest, efficacy, trust, electoral and other forms of participation, party allegiance, socio-political evaluations/orientations, multi-level governance	RESPONSE	B5	888	Don't know	Weiß nicht
ESS_R06_2012_ENG_SOURCE_80	ESS_R06_2012_GER_DE_79	ESS_R06_2012	B - Politics, including: political interest, efficacy, trust, electoral and other forms of participation, party allegiance, socio-political evaluations/orientations, multi-level governance	RESPONSE	B5	777	Refusal	keine Antwort
ESS_R06_2012_ENG_SOURCE_81	ESS_R06_2012_GER_DE_80	ESS_R06_2012	B - Politics, including: political interest, efficacy, trust, electoral and other forms of participation, party allegiance, socio-political evaluations/orientations, multi-level governance	REQUEST	B6		political parties?	den Parteien?
ESS_R06_2012_ENG_SOURCE_82	ESS_R06_2012_GER_DE_81	ESS_R06_2012	B - Politics, including: political interest, efficacy, trust, electoral and other forms of participation, party allegiance, socio-political evaluations/orientations, multi-level governance	RESPONSE	B6	0	No trust at all	Vertraue überhaupt nicht
ESS_R06_2012_ENG_SOURCE_83	ESS_R06_2012_GER_DE_82	ESS_R06_2012	B - Politics, including: political interest, efficacy, trust, electoral and other forms of participation, party allegiance, socio-political evaluations/orientations, multi-level governance	RESPONSE	B6	10	Complete trust	Vertraue voll und ganz
ESS_R06_2012_ENG_SOURCE_84	ESS_R06_2012_GER_DE_83	ESS_R06_2012	B - Politics, including: political interest, efficacy, trust, electoral and other forms of participation, party allegiance, socio-political evaluations/orientations, multi-level governance	RESPONSE	B6	888	Don't know	Weiß nicht
ESS_R06_2012_ENG_SOURCE_85	ESS_R06_2012_GER_DE_84	ESS_R06_2012	B - Politics, including: political interest, efficacy, trust, electoral and other forms of participation, party allegiance, socio-political evaluations/orientations, multi-level governance	RESPONSE	B6	777	Refusal	keine Antwort
ESS_R06_2012_ENG_SOURCE_86	ESS_R06_2012_GER_DE_85	ESS_R06_2012	B - Politics, including: political interest, efficacy, trust, electoral and other forms of participation, party allegiance, socio-political evaluations/orientations, multi-level governance	REQUEST	B7		the European Parliament?	dem Europäischen Parlament?
ESS_R06_2012_ENG_SOURCE_87	ESS_R06_2012_GER_DE_86	ESS_R06_2012	B - Politics, including: political interest, efficacy, trust, electoral and other forms of participation, party allegiance, socio-political evaluations/orientations, multi-level governance	RESPONSE	B7	0	No trust at all	Vertraue überhaupt nicht
ESS_R06_2012_ENG_SOURCE_88	ESS_R06_2012_GER_DE_87	ESS_R06_2012	B - Politics, including: political interest, efficacy, trust, electoral and other forms of participation, party allegiance, socio-political evaluations/orientations, multi-level governance	RESPONSE	B7	10	Complete trust	Vertraue voll und ganz
ESS_R06_2012_ENG_SOURCE_89	ESS_R06_2012_GER_DE_88	ESS_R06_2012	B - Politics, including: political interest, efficacy, trust, electoral and other forms of participation, party allegiance, socio-political evaluations/orientations, multi-level governance	RESPONSE	B7	888	Don't know	Weiß nicht
ESS_R06_2012_ENG_SOURCE_90	ESS_R06_2012_GER_DE_89	ESS_R06_2012	B - Politics, including: political interest, efficacy, trust, electoral and other forms of participation, party allegiance, socio-political evaluations/orientations, multi-level governance	RESPONSE	B7	777	Refusal	keine Antwort
ESS_R06_2012_ENG_SOURCE_91	ESS_R06_2012_GER_DE_90	ESS_R06_2012	B - Politics, including: political interest, efficacy, trust, electoral and other forms of participation, party allegiance, socio-political evaluations/orientations, multi-level governance	REQUEST	B8		the United Nations?	den Vereinten Nationen?
ESS_R06_2012_ENG_SOURCE_92	ESS_R06_2012_GER_DE_91	ESS_R06_2012	B - Politics, including: political interest, efficacy, trust, electoral and other forms of participation, party allegiance, socio-political evaluations/orientations, multi-level governance	RESPONSE	B8	0	No trust at all	Vertraue überhaupt nicht
ESS_R06_2012_ENG_SOURCE_93	ESS_R06_2012_GER_DE_92	ESS_R06_2012	B - Politics, including: political interest, efficacy, trust, electoral and other forms of participation, party allegiance, socio-political evaluations/orientations, multi-level governance	RESPONSE	B8	10	Complete trust	Vertraue voll und ganz
ESS_R06_2012_ENG_SOURCE_94	ESS_R06_2012_GER_DE_93	ESS_R06_2012	B - Politics, including: political interest, efficacy, trust, electoral and other forms of participation, party allegiance, socio-political evaluations/orientations, multi-level governance	RESPONSE	B8	888	Don't know	Weiß nicht
ESS_R06_2012_ENG_SOURCE_95	ESS_R06_2012_GER_DE_94	ESS_R06_2012	B - Politics, including: political interest, efficacy, trust, electoral and other forms of participation, party allegiance, socio-political evaluations/orientations, multi-level governance	RESPONSE	B8	777	Refusal	keine Antwort
ESS_R06_2012_ENG_SOURCE_96	ESS_R06_2012_GER_DE_95	ESS_R06_2012	B - Politics, including: political interest, efficacy, trust, electoral and other forms of participation, party allegiance, socio-political evaluations/orientations, multi-level governance	INTRODUCTION	B9		Some people don't vote nowadays for one reason or another.	Manche Menschen gehen heutzutage aus verschiedenen Gründen nicht zur Wahl.
	ESS_R06_2012_GER_DE_98	ESS_R06_2012	B - Politics, including: political interest, efficacy, trust, electoral and other forms of participation, party allegiance, socio-political evaluations/orientations, multi-level governance	INSTRUCTION	B9			Interviewer: WENN BEFRAGTE(R) SAGT, ER/SIE HABE ZWAR AN DER WAHL TEILGENOMMEN, ABER DEN WAHLZETTEL ABSICHTLICH UNGÜLTIG GEMACHT ODER OHNE ETWAS ANZUKREUZEN ABGEGEBEN, BITTE „NEIN“ EINTRAGEN.
	ESS_R06_2012_GER_DE_96	ESS_R06_2012	B - Politics, including: political interest, efficacy, trust, electoral and other forms of participation, party allegiance, socio-political evaluations/orientations, multi-level governance	REQUEST	B9			Wie ist das bei Ihnen?
ESS_R06_2012_ENG_SOURCE_97	ESS_R06_2012_GER_DE_97	ESS_R06_2012	B - Politics, including: political interest, efficacy, trust, electoral and other forms of participation, party allegiance, socio-political evaluations/orientations, multi-level governance	REQUEST	B9		Did you vote in the last country national election; in month/year?	Haben Sie bei der letzten Bundestagswahl im September 2009 gewählt?
ESS_R06_2012_ENG_SOURCE_98	ESS_R06_2012_GER_DE_99	ESS_R06_2012	B - Politics, including: political interest, efficacy, trust, electoral and other forms of participation, party allegiance, socio-political evaluations/orientations, multi-level governance	RESPONSE	B9	0	Yes	Ja
ESS_R06_2012_ENG_SOURCE_99	ESS_R06_2012_GER_DE_100	ESS_R06_2012	B - Politics, including: political interest, efficacy, trust, electoral and other forms of participation, party allegiance, socio-political evaluations/orientations, multi-level governance	RESPONSE	B9	1	No	Nein
ESS_R06_2012_ENG_SOURCE_100	ESS_R06_2012_GER_DE_101	ESS_R06_2012	B - Politics, including: political interest, efficacy, trust, electoral and other forms of participation, party allegiance, socio-political evaluations/orientations, multi-level governance	RESPONSE	B9	2	Not eligible to vote	Nicht wahlberechtigt
ESS_R06_2012_ENG_SOURCE_101	ESS_R06_2012_GER_DE_102	ESS_R06_2012	B - Politics, including: political interest, efficacy, trust, electoral and other forms of participation, party allegiance, socio-political evaluations/orientations, multi-level governance	RESPONSE	B9	888	Don't know	Weiß nicht
ESS_R06_2012_ENG_SOURCE_102	ESS_R06_2012_GER_DE_103	ESS_R06_2012	B - Politics, including: political interest, efficacy, trust, electoral and other forms of participation, party allegiance, socio-political evaluations/orientations, multi-level governance	RESPONSE	B9	777	Refusal	keine Antwort
ESS_R06_2012_ENG_SOURCE_113	ESS_R06_2012_GER_DE_131	ESS_R06_2012	B - Politics, including: political interest, efficacy, trust, electoral and other forms of participation, party allegiance, socio-political evaluations/orientations, multi-level governance	INTRODUCTION	B11		There are different ways of trying to improve things in Britain or help prevent things from going wrong.	Es gibt verschiedene Möglichkeiten, mit denen man versuchen kann, etwas in Deutschland zu verbessern oder zu verhindern, dass sich etwas verschlechtert.
ESS_R06_2012_ENG_SOURCE_114	ESS_R06_2012_GER_DE_134	ESS_R06_2012	B - Politics, including: political interest, efficacy, trust, electoral and other forms of participation, party allegiance, socio-political evaluations/orientations, multi-level governance	INSTRUCTION	B11		ASK ALL	Interviewer: BITTE VORLESEN.
ESS_R06_2012_ENG_SOURCE_116		ESS_R06_2012	B - Politics, including: political interest, efficacy, trust, electoral and other forms of participation, party allegiance, socio-political evaluations/orientations, multi-level governance	INSTRUCTION	B11		READ OUT	
