source_survey_itemID	target_survey_itemID	Study	module	item_type	item_name	item_value	source_text	target_text
EVS_R04_2008_ENG_GB_972	EVS_R04_2008_GER_DE_899	EVS_R04_2008	Family	INSTRUCTION	Q42		SHOW CARD 42 - READ OUT AND CODE ONE ANSWER PER LINE!	LISTE 42 VORLEGEN – VORGABEN VORLESEN UND EINE ANTWORT PRO ZEILE ANKREUZEN
EVS_R04_2008_ENG_GB_973	EVS_R04_2008_GER_DE_900	EVS_R04_2008	Family	REQUEST	Q42		Here is a list of things which some people think make for a successful marriage.	Hier auf dieser Liste steht Verschiedenes, was manche für eine gute Ehe für wichtig halten.
EVS_R04_2008_ENG_GB_974	EVS_R04_2008_GER_DE_901	EVS_R04_2008	Family	REQUEST	Q42		Please tell me, for each one, whether you think it is very important, rather important or not very important for a successful marriage?	Unabhängig davon, ob Sie verheiratet sind oder nicht: Sagen Sie mir bitte für jeden Punkt, ob Sie meinen, daß dieser für eine gute Ehe sehr wichtig, ziemlich wichtig oder nicht besonders wichtig ist?
EVS_R04_2008_ENG_GB_975	EVS_R04_2008_GER_DE_902	EVS_R04_2008	Family	REQUEST	Q42a		Faithfulness	Treue
EVS_R04_2008_ENG_GB_981	EVS_R04_2008_GER_DE_908	EVS_R04_2008	Family	REQUEST	Q42b		An adequate income	Angemessenes Einkommen
EVS_R04_2008_ENG_GB_987	EVS_R04_2008_GER_DE_914	EVS_R04_2008	Family	REQUEST	Q42c		Being of the same social background	Gleiche soziale Herkunft
EVS_R04_2008_ENG_GB_993	EVS_R04_2008_GER_DE_920	EVS_R04_2008	Family	REQUEST	Q42d		Shared religious beliefs	Gemeinsame religiöse Überzeugungen
EVS_R04_2008_ENG_GB_999	EVS_R04_2008_GER_DE_926	EVS_R04_2008	Family	REQUEST	Q42e		Good housing	Gute Wohnverhältnisse
EVS_R04_2008_ENG_GB_1005	EVS_R04_2008_GER_DE_932	EVS_R04_2008	Family	REQUEST	Q42f		Agreement on politics	Übereinstimmung in politischen Fragen
EVS_R04_2008_ENG_GB_1011	EVS_R04_2008_GER_DE_938	EVS_R04_2008	Family	REQUEST	Q42g		Living apart from your in-laws	Von den Schwiegereltern getrennt leben
EVS_R04_2008_ENG_GB_1017	EVS_R04_2008_GER_DE_944	EVS_R04_2008	Family	REQUEST	Q42h		Happy sexual relationship	Glückliche sexuelle Beziehungen
EVS_R04_2008_ENG_GB_1023	EVS_R04_2008_GER_DE_950	EVS_R04_2008	Family	REQUEST	Q42i		Sharing household chores	Die Hausarbeit teilen
EVS_R04_2008_ENG_GB_1029	EVS_R04_2008_GER_DE_956	EVS_R04_2008	Family	REQUEST	Q42j		Children	Kinder
EVS_R04_2008_ENG_GB_1035	EVS_R04_2008_GER_DE_962	EVS_R04_2008	Family	REQUEST	Q42k		Being willing to discuss the problems that come up between husband and wife	Bereitschaft zur Diskussion über Probleme in der Partnerschaft
EVS_R04_2008_ENG_GB_1041	EVS_R04_2008_GER_DE_968	EVS_R04_2008	Family	REQUEST	Q42l		Having some time for one's own friends and for personal hobbies/activities	Zeit haben für eigene Freunde und eigene Hobbies/Aktivitäten
EVS_R04_2008_ENG_GB_1047	EVS_R04_2008_GER_DE_974	EVS_R04_2008	Family	REQUEST	Q43		If someone says a child needs a home with both a father and a mother to grow up happily, would you tend to agree or disagree?	"Wenn jemand sagt: ""Ein Kind braucht ein Heim mit beiden, Vater und Mutter, um glücklich aufzuwachsen""."
	EVS_R04_2008_GER_DE_975	EVS_R04_2008	Family	REQUEST	Q43			Würden Sie da eher zustimmen oder eher nicht zustimmen?
EVS_R04_2008_ENG_GB_1052	EVS_R04_2008_GER_DE_980	EVS_R04_2008	Family	REQUEST	Q44		Do you think that a woman has to have children in order to be fulfilled?	Glauben Sie, daß eine Frau Kinder haben muß, um ein erfülltes Leben zu haben, oder ist das nicht nötig?
EVS_R04_2008_ENG_GB_1057	EVS_R04_2008_GER_DE_985	EVS_R04_2008	Family	REQUEST	Q45		Do you agree or disagree with the following statement?	"Wenn jemand sagt: ""Die Ehe ist eine überholte Einrichtung""."
EVS_R04_2008_ENG_GB_1058	EVS_R04_2008_GER_DE_986	EVS_R04_2008	Family	REQUEST	Q45		Marriage is an outdated institution	Würden Sie da eher zustimmen oder eher nicht zustimmen?
EVS_R04_2008_ENG_GB_1063	EVS_R04_2008_GER_DE_991	EVS_R04_2008	Family	REQUEST	Q46		If a woman wants to have a child as a single parent, but she doesn't want to have a stable relationship with a man, do you approve or disapprove?	Wenn eine Frau ein Kind haben will, ohne eine feste Beziehung zu einem Mann zu haben: Würden Sie das gutheißen oder nicht?
EVS_R04_2008_ENG_GB_1069	EVS_R04_2008_GER_DE_997	EVS_R04_2008	Family	INSTRUCTION	Q47		Show card 47 - READ OUT AND CODE ONE ANSWER PER LINE	LISTE 47 VORLEGEN – VORGABEN VORLESEN UND EINE ANTWORT PRO ZEILE ANKREUZEN
	EVS_R04_2008_GER_DE_998	EVS_R04_2008	Family	REQUEST	Q47			Wie denken Sie über die folgenden Aussagen?
EVS_R04_2008_ENG_GB_1070	EVS_R04_2008_GER_DE_999	EVS_R04_2008	Family	REQUEST	Q47		From this card, how much do you agree or disagree with the following statements?	Sagen Sie mir bitte, ob Sie voll und ganz zustimmen, zustimmen, nicht zustimmen oder überhaupt nicht zustimmen.
EVS_R04_2008_ENG_GB_1071	EVS_R04_2008_GER_DE_1000	EVS_R04_2008	Family	REQUEST	Q47a		A man has to have children in order to be fulfilled	Ein Mann muß Kinder haben, um ein erfülltes Leben zu haben
EVS_R04_2008_ENG_GB_1079	EVS_R04_2008_GER_DE_1008	EVS_R04_2008	Family	REQUEST	Q47b		A marriage or a long-term stable relationship is necessary to be happy	Um glücklich zu sein, ist es notwendig, in einer Ehe oder einer dauerhaften, festen Beziehung zu leben
EVS_R04_2008_ENG_GB_1087	EVS_R04_2008_GER_DE_1016	EVS_R04_2008	Family	REQUEST	Q47c		Homosexual couples should be able to adopt children	Homosexuelle Paare sollten Kinder adoptieren können
EVS_R04_2008_ENG_GB_1095	EVS_R04_2008_GER_DE_1024	EVS_R04_2008	Family	REQUEST	Q47d		It is alright for two people to live together without getting married	Es ist in Ordnung, wenn ein Paar zusammenlebt, ohne zu heiraten
EVS_R04_2008_ENG_GB_1103	EVS_R04_2008_GER_DE_1032	EVS_R04_2008	Family	REQUEST	Q47e		It is a duty to society to have children	Kinder zu haben ist eine Pflicht gegenüber der Gesellschaft
EVS_R04_2008_ENG_GB_1111	EVS_R04_2008_GER_DE_1040	EVS_R04_2008	Family	REQUEST	Q47f		People should have children only if they want to.	Jeder sollte für sich selbst entscheiden, Kinder zu haben will oder nicht
EVS_R04_2008_ENG_GB_1119	EVS_R04_2008_GER_DE_1048	EVS_R04_2008	Family	REQUEST	Q47g		When a parent is seriously ill or fragile, it is mainly the adult child's duty to take care of him/her	Wenn ein Elternteil schwer krank oder gebrechlich ist, ist es in erster Linie die Pflicht erwachsener Kinder für sie oder ihn zu sorgen
EVS_R04_2008_ENG_GB_1127	EVS_R04_2008_GER_DE_1056	EVS_R04_2008	Family	INSTRUCTION	Q48		Show card 48 - READ OUT AND CODE ONE ANSWER PER LINE	LISTE 48 VORLEGEN – VORGABEN VORLESEN UND EINE ANTWORT PRO ZEILE ANKREUZEN
EVS_R04_2008_ENG_GB_1128	EVS_R04_2008_GER_DE_1057	EVS_R04_2008	Family	REQUEST	Q48		People talk about the changing roles of men and women today.	Man spricht ja oft davon, daß sich heutzutage die Rollen von Mann und Frau verändern.
EVS_R04_2008_ENG_GB_1129	EVS_R04_2008_GER_DE_1058	EVS_R04_2008	Family	REQUEST	Q48		For each of the following statements I read out, can you tell me how much you agree with each.	Ich lese Ihnen jetzt Verschiedenes vor, und Sie sagen mir bitte zu jedem Punkt, wie sehr Sie zustimmen.
EVS_R04_2008_ENG_GB_1130	EVS_R04_2008_GER_DE_1059	EVS_R04_2008	Family	REQUEST	Q48		Please use the responses on this card.	Bitte nutzen Sie die Antwortvorgaben von der Liste
EVS_R04_2008_ENG_GB_1131	EVS_R04_2008_GER_DE_1060	EVS_R04_2008	Family	REQUEST	Q48a		A working mother can establish just as warm and secure a relationship with her children as a mother who does not work	Eine berufstätige Mutter kann ihrem Kind genauso viel Wärme und Sicherheit geben wie eine Mutter, die nicht arbeitet
EVS_R04_2008_ENG_GB_1138	EVS_R04_2008_GER_DE_1067	EVS_R04_2008	Family	REQUEST	Q48b		A pre-school child is likely to suffer if his or her mother works	Ein Kleinkind wird wahrscheinlich darunter leiden, wenn die Mutter berufstätig ist
EVS_R04_2008_ENG_GB_1145	EVS_R04_2008_GER_DE_1074	EVS_R04_2008	Family	REQUEST	Q48c		A job is alright but what most women really want is a home and children	Ein Beruf ist gut, aber was die meisten Frauen wirklich wollen, ist ein Heim und Kinder
EVS_R04_2008_ENG_GB_1152	EVS_R04_2008_GER_DE_1081	EVS_R04_2008	Family	REQUEST	Q48d		Being a housewife is just as fulfilling as working for pay	Hausfrau zu sein ist genauso befriedigend wie eine Berufstätigkeit
EVS_R04_2008_ENG_GB_1159	EVS_R04_2008_GER_DE_1088	EVS_R04_2008	Family	REQUEST	Q48e		Having a job is the best way for a woman to be an independent person	Berufstätigkeit ist der beste Weg für eine Frau, um unabhängig zu sein
EVS_R04_2008_ENG_GB_1166	EVS_R04_2008_GER_DE_1095	EVS_R04_2008	Family	REQUEST	Q48f		Both husband and wife should contribute to household income	Beide, Mann und Frau, sollten zum Haushaltseinkommen beitragen
EVS_R04_2008_ENG_GB_1173	EVS_R04_2008_GER_DE_1102	EVS_R04_2008	Family	REQUEST	Q48g		In general, fathers are as well suited to looking after their children as mothers	Im allgemeinen sind Väter genauso geeignet, sich um die Kinder zu kümmern wie Mütter
EVS_R04_2008_ENG_GB_1180	EVS_R04_2008_GER_DE_1109	EVS_R04_2008	Family	REQUEST	Q48h		Men should take as much responsibility as women for the home and children	Männer sollten für das zu Hause und für die Kinder genauso viel Verantwortung übernehmen, wie Frauen
EVS_R04_2008_ENG_GB_2452	EVS_R04_2008_GER_DE_2456	EVS_R04_2008	Life Experiences	REQUEST	Q108a		Have you ever experienced any of the following events?	Haben Sie die folgenden Ereignisse schon einmal erlebt?
EVS_R04_2008_ENG_GB_2453	EVS_R04_2008_GER_DE_2457	EVS_R04_2008	Life Experiences	REQUEST	Q108a		If yes, what age were you when you experienced it?	Wenn ja, in welchem Alter haben Sie sie das erste Mal erlebt?
EVS_R04_2008_ENG_GB_2454		EVS_R04_2008	Life Experiences	REQUEST	Q108a		(For any event which has happened more than once, please tell me at what age you first experienced it.)	
EVS_R04_2008_ENG_GB_2455	EVS_R04_2008_GER_DE_2458	EVS_R04_2008	Life Experiences	REQUEST	Q108v329a		The death of one of your children?	Den Tod eines Ihrer Kinder?
EVS_R04_2008_ENG_GB_2460	EVS_R04_2008_GER_DE_2463	EVS_R04_2008	Life Experiences	REQUEST	Q108b		Have you ever experienced any of the following events?	Haben Sie die folgenden Ereignisse schon einmal erlebt?
EVS_R04_2008_ENG_GB_2461	EVS_R04_2008_GER_DE_2464	EVS_R04_2008	Life Experiences	REQUEST	Q108b		If yes, what age were you when you experienced it?	Wenn ja, in welchem Alter haben Sie sie das erste Mal erlebt?
EVS_R04_2008_ENG_GB_2462		EVS_R04_2008	Life Experiences	REQUEST	Q108b		(For any event which has happened more than once, please tell me at what age you first experienced it.)	
EVS_R04_2008_ENG_GB_2463	EVS_R04_2008_GER_DE_2465	EVS_R04_2008	Life Experiences	REQUEST	Q108b		IF YES: age	WENN JA: Alter
EVS_R04_2008_ENG_GB_2464	EVS_R04_2008_GER_DE_2466	EVS_R04_2008	Life Experiences	REQUEST	Q108v329b		The death of one of your children?	Den Tod eines Ihrer Kinder?
EVS_R04_2008_ENG_GB_2468	EVS_R04_2008_GER_DE_2470	EVS_R04_2008	Life Experiences	REQUEST	Q108v330a		The divorce of one of your children?	Die Scheidung eines Ihrer Kinder?
EVS_R04_2008_ENG_GB_2473	EVS_R04_2008_GER_DE_2475	EVS_R04_2008	Life Experiences	REQUEST	Q108v330b		The divorce of one of your children?	Die Scheidung eines Ihrer Kinder?
EVS_R04_2008_ENG_GB_2477	EVS_R04_2008_GER_DE_2479	EVS_R04_2008	Life Experiences	REQUEST	Q108v331a		The divorce of your parents	Die Scheidung Ihrer Eltern?
EVS_R04_2008_ENG_GB_2482	EVS_R04_2008_GER_DE_2484	EVS_R04_2008	Life Experiences	REQUEST	Q108v331b		The divorce of your parents	Die Scheidung Ihrer Eltern?
EVS_R04_2008_ENG_GB_2486	EVS_R04_2008_GER_DE_2488	EVS_R04_2008	Life Experiences	REQUEST	Q108v332a		The divorce of another relative	Die Scheidung eines anderen Verwandten?
EVS_R04_2008_ENG_GB_2491	EVS_R04_2008_GER_DE_2493	EVS_R04_2008	Life Experiences	REQUEST	Q108v332b		The divorce of another relative	Die Scheidung eines anderen Verwandten?
EVS_R04_2008_ENG_GB_2495	EVS_R04_2008_GER_DE_2497	EVS_R04_2008	Life Experiences	REQUEST	Q108v333a		The death of your father	Den Tod Ihres Vaters?
EVS_R04_2008_ENG_GB_2500	EVS_R04_2008_GER_DE_2502	EVS_R04_2008	Life Experiences	REQUEST	Q108v333b		The death of your father	Den Tod Ihres Vaters?
EVS_R04_2008_ENG_GB_2504	EVS_R04_2008_GER_DE_2506	EVS_R04_2008	Life Experiences	REQUEST	Q108v334a		The death of your mother	Den Tod Ihrer Mutter?
EVS_R04_2008_ENG_GB_2509	EVS_R04_2008_GER_DE_2511	EVS_R04_2008	Life Experiences	REQUEST	Q108v334b		The death of your mother	Den Tod Ihrer Mutter?
EVS_R04_2008_ENG_GB_1807	EVS_R04_2008_GER_DE_1773	EVS_R04_2008	National Identity	INSTRUCTION	Q69		SHOW CARD 69 - CODE ONE ANSWER ONLY FOR Q69	LISTE 69 VORLEGEN – NUR EINE NENNUNG MÖGLICH
EVS_R04_2008_ENG_GB_1808	EVS_R04_2008_GER_DE_1774	EVS_R04_2008	National Identity	REQUEST	Q69		Which of these geographical groups would you say you belong to first of all?	Welcher dieser geographischen Einheiten auf dieser Liste hier fühlen Sie sich am meisten zugehörig?
	EVS_R04_2008_GER_DE_1775	EVS_R04_2008	National Identity	REQUEST	Q69			Nennen Sie mir bitte den entsprechenden Kennbuchstaben von der Liste.
EVS_R04_2008_ENG_GB_1816	EVS_R04_2008_GER_DE_1783	EVS_R04_2008	National Identity	INSTRUCTION	Q70		KEEP USING CARD 69 - CODE ONE ANSWER ONLY FOR Q70	LISTE 69 LIEGEN LASSEN – NUR EINE NENNUNG MÖGLICH
EVS_R04_2008_ENG_GB_1817	EVS_R04_2008_GER_DE_1784	EVS_R04_2008	National Identity	REQUEST	Q70		And secondly?	Und welcher fühlen Sie sich an zweiter Stelle zugehörig?
EVS_R04_2008_ENG_GB_1825	EVS_R04_2008_GER_DE_1792	EVS_R04_2008	National Identity	REQUEST	Q71		Are you a citizen of Great Britain?	Haben Sie die deutsche Staatsbürgerschaft?
EVS_R04_2008_ENG_GB_1831		EVS_R04_2008	National Identity	INSTRUCTION	Q72		READ OUT	
EVS_R04_2008_ENG_GB_1830	EVS_R04_2008_GER_DE_1797	EVS_R04_2008	National Identity	REQUEST	Q72		How proud are you to be a British citizen?	Wie stolz sind Sie darauf, daß Sie die deutsche Staatsbürgerschaft haben?
	EVS_R04_2008_GER_DE_1798	EVS_R04_2008	National Identity	REQUEST	Q72			Sind Sie.
	EVS_R04_2008_GER_DE_1799	EVS_R04_2008	National Identity	REQUEST	Q72			..
EVS_R04_2008_ENG_GB_1839	EVS_R04_2008_GER_DE_1807	EVS_R04_2008	National Identity	INSTRUCTION	Q73		SHOW CARD 73 - READ OUT AND CODE ONE ANSWER PER LINE	LISTE 73 VORLEGEN – VORGABEN VORLESEN UND EINE ANTWORT PRO ZEILE ANKREUZEN
EVS_R04_2008_ENG_GB_1840	EVS_R04_2008_GER_DE_1808	EVS_R04_2008	National Identity	REQUEST	Q73		Some people may have fears about the European Union.	Einige Menschen mögen Angst vor dem Ausbau der Europäischen Union haben.
EVS_R04_2008_ENG_GB_1841	EVS_R04_2008_GER_DE_1809	EVS_R04_2008	National Identity	REQUEST	Q73		I am going to read a number of things which people say they are afraid of.	Ich werde jetzt ein paar Dinge vorlesen, von denen Menschen sagen, dass sie sich vor ihnen fürchten.
EVS_R04_2008_ENG_GB_1842	EVS_R04_2008_GER_DE_1810	EVS_R04_2008	National Identity	REQUEST	Q73		For each tell me if you - personally - are currently afraid of:	Sagen Sie mir bitte für jedes dieser Dinge, ob Sie sich persönlich davor fürchten:
EVS_R04_2008_ENG_GB_1843	EVS_R04_2008_GER_DE_1811	EVS_R04_2008	National Identity	REQUEST	Q73a		The loss of social security	Der Verlust von Leistungen aus der sozialen Sicherung
EVS_R04_2008_ENG_GB_1856	EVS_R04_2008_GER_DE_1824	EVS_R04_2008	National Identity	REQUEST	Q73b		The loss of national identity and culture	Der Verlust nationaler Identität und Kultur
EVS_R04_2008_ENG_GB_1861	EVS_R04_2008_GER_DE_1829	EVS_R04_2008	National Identity	REQUEST	Q73c		Our country paying more and more to the European Union	Dass unser Land immer mehr in die Europäische Union einzahlt
EVS_R04_2008_ENG_GB_1866	EVS_R04_2008_GER_DE_1834	EVS_R04_2008	National Identity	REQUEST	Q73d		A loss of power in the world for Great Britain	Dass Deutschland an Einfluss in der Welt verliert
EVS_R04_2008_ENG_GB_1871	EVS_R04_2008_GER_DE_1839	EVS_R04_2008	National Identity	REQUEST	Q73e		The loss of jobs in Great Britain	Der Verlust von Arbeitsplätzen in Deutschland
EVS_R04_2008_ENG_GB_1876	EVS_R04_2008_GER_DE_1844	EVS_R04_2008	National Identity	INSTRUCTION	Q74		SHOW CARD 74	LISTE 74 VORLEGEN
EVS_R04_2008_ENG_GB_1877	EVS_R04_2008_GER_DE_1845	EVS_R04_2008	National Identity	REQUEST	Q74		Some say that the European Union enlargement should go further.	Manche meinen, dass die Erweiterung der Europäischen Union weiter gehen soll.
EVS_R04_2008_ENG_GB_1878	EVS_R04_2008_GER_DE_1846	EVS_R04_2008	National Identity	REQUEST	Q74		Others say it has already gone too far.	Andere dagegen sagen, sie sei bereits zu weit gegangen.
EVS_R04_2008_ENG_GB_1879	EVS_R04_2008_GER_DE_1847	EVS_R04_2008	National Identity	REQUEST	Q74		"Using this card, which number best describes your position, where ‘1' means  ""should go further"", and ‘10' means ""has already gone too far""?"	"Sagen Sie es mir bitte anhand dieser Liste: 1 meint ""sie sollte weiter gehen"", 10 meint ""sie ist bereits zu weit gegangen""."
EVS_R04_2008_ENG_GB_1942	EVS_R04_2008_GER_DE_1913	EVS_R04_2008	National Identity	INSTRUCTION	Q78a		SHOW CARD 78 – READ OUT	LISTE 78 VORLEGEN – VORGABEN VORLESEN
EVS_R04_2008_ENG_GB_1943	EVS_R04_2008_GER_DE_1914	EVS_R04_2008	National Identity	REQUEST	Q78a		Please look at the following statements and indicate where you would place your views on this scale.	Bitte lesen Sie sich die folgenden Aussagen durch, und sagen Sie mir anhand dieser Skala, wo Sie Ihre Meinung dazu einordnen würden.
EVS_R04_2008_ENG_GB_1956	EVS_R04_2008_GER_DE_1927	EVS_R04_2008	National Identity	INSTRUCTION	Q78b		SHOW CARD 78 – READ OUT	LISTE 78 VORLEGEN – VORGABEN VORLESEN
EVS_R04_2008_ENG_GB_1957	EVS_R04_2008_GER_DE_1928	EVS_R04_2008	National Identity	REQUEST	Q78b		Please look at the following statements and indicate where you would place your views on this scale.	Bitte lesen Sie sich die folgenden Aussagen durch, und sagen Sie mir anhand dieser Skala, wo Sie Ihre Meinung dazu einordnen würden.
EVS_R04_2008_ENG_GB_1970	EVS_R04_2008_GER_DE_1941	EVS_R04_2008	National Identity	INSTRUCTION	Q78c		SHOW CARD 78 – READ OUT	LISTE 78 VORLEGEN – VORGABEN VORLESEN
EVS_R04_2008_ENG_GB_1971	EVS_R04_2008_GER_DE_1942	EVS_R04_2008	National Identity	REQUEST	Q78c		Please look at the following statements and indicate where you would place your views on this scale.	Bitte lesen Sie sich die folgenden Aussagen durch, und sagen Sie mir anhand dieser Skala, wo Sie Ihre Meinung dazu einordnen würden.
EVS_R04_2008_ENG_GB_1984	EVS_R04_2008_GER_DE_1955	EVS_R04_2008	National Identity	INSTRUCTION	Q78d		SHOW CARD 78 – READ OUT	LISTE 78 VORLEGEN – VORGABEN VORLESEN
EVS_R04_2008_ENG_GB_1985	EVS_R04_2008_GER_DE_1956	EVS_R04_2008	National Identity	REQUEST	Q78d		Please look at the following statements and indicate where you would place your views on this scale.	Bitte lesen Sie sich die folgenden Aussagen durch, und sagen Sie mir anhand dieser Skala, wo Sie Ihre Meinung dazu einordnen würden.
EVS_R04_2008_ENG_GB_1998	EVS_R04_2008_GER_DE_1969	EVS_R04_2008	National Identity	INSTRUCTION	Q78e		SHOW CARD 78 – READ OUT	LISTE 78 VORLEGEN – VORGABEN VORLESEN
EVS_R04_2008_ENG_GB_1999	EVS_R04_2008_GER_DE_1970	EVS_R04_2008	National Identity	REQUEST	Q78e		Please look at the following statements and indicate where you would place your views on this scale.	Bitte lesen Sie sich die folgenden Aussagen durch, und sagen Sie mir anhand dieser Skala, wo Sie Ihre Meinung dazu einordnen würden.
EVS_R04_2008_ENG_GB_2012	EVS_R04_2008_GER_DE_1983	EVS_R04_2008	National Identity	INSTRUCTION	Q78f		SHOW CARD 78 – READ OUT	LISTE 78 VORLEGEN – VORGABEN VORLESEN
EVS_R04_2008_ENG_GB_2013	EVS_R04_2008_GER_DE_1984	EVS_R04_2008	National Identity	REQUEST	Q78f		Please look at the following statements and indicate where you would place your views on this scale.	Bitte lesen Sie sich die folgenden Aussagen durch, und sagen Sie mir anhand dieser Skala, wo Sie Ihre Meinung dazu einordnen würden.
EVS_R04_2008_ENG_GB_2026	EVS_R04_2008_GER_DE_1997	EVS_R04_2008	National Identity	INSTRUCTION	Q79		SHOW CARD 79	LISTE 79 VORLEGEN – VORGABEN VORLESEN UND EINE ANTWORT PRO ZEILE ANKREUZEN
EVS_R04_2008_ENG_GB_2027	EVS_R04_2008_GER_DE_1998	EVS_R04_2008	National Identity	REQUEST	Q79		Please indicate to what extent you agree or disagree with each of the following statements regarding immigrants living in your country:	Bitte geben Sie an, inwieweit Sie den folgenden Aussagen zu Ausländern, die in unserem Land leben, zustimmen oder Sie sie ablehnen.
EVS_R04_2008_ENG_GB_2028	EVS_R04_2008_GER_DE_1999	EVS_R04_2008	National Identity	REQUEST	Q79a		Because of the number of immigrants in Great Britain, I sometimes feel like a stranger	Aufgrund der Anzahl der Ausländer in Deutschland fühle ich mich manchmal wie ein Fremder
EVS_R04_2008_ENG_GB_2036	EVS_R04_2008_GER_DE_2007	EVS_R04_2008	National Identity	REQUEST	Q79b		Today in Great Britain, there are too many immigrants	Heutzutage gibt es in Deutschland zu viele Ausländer
