source_survey_itemID	target_survey_itemID	Study	module	item_type	item_name	item_value	source_text	target_text
ESS_R08_2016_ENG_SOURCE_16	ESS_R08_2016_GER_AT_15	ESS_R08_2016	A - Media; social trust	RESPONSE	A2	0	Never	Nie
ESS_R08_2016_ENG_SOURCE_17	ESS_R08_2016_GER_AT_16	ESS_R08_2016	A - Media; social trust	RESPONSE	A2	1	Only occasionally	Nur ab und zu
ESS_R08_2016_ENG_SOURCE_18	ESS_R08_2016_GER_AT_17	ESS_R08_2016	A - Media; social trust	RESPONSE	A2	2	A few times a week	Ein paarmal pro Woche
ESS_R08_2016_ENG_SOURCE_19	ESS_R08_2016_GER_AT_18	ESS_R08_2016	A - Media; social trust	RESPONSE	A2	3	Most days	An den meisten Tagen
ESS_R08_2016_ENG_SOURCE_20	ESS_R08_2016_GER_AT_19	ESS_R08_2016	A - Media; social trust	RESPONSE	A2	4	Every day	Jeden Tag
ESS_R08_2016_ENG_SOURCE_21	ESS_R08_2016_GER_AT_20	ESS_R08_2016	A - Media; social trust	RESPONSE	A2	777	Refusal	Verweigert
ESS_R08_2016_ENG_SOURCE_22	ESS_R08_2016_GER_AT_21	ESS_R08_2016	A - Media; social trust	RESPONSE	A2	888	Don't know	Weiß nicht
ESS_R08_2016_ENG_SOURCE_23	ESS_R08_2016_GER_AT_22	ESS_R08_2016	A - Media; social trust	INTRODUCTION	A3		ASK IF MOST DAYS OR EVERY DAY AT A2 (code 4 or 5)	FRAGEN, WENN ANTWORT 4 ODER 5 BEI A2.
ESS_R08_2016_ENG_SOURCE_26	ESS_R08_2016_GER_AT_24	ESS_R08_2016	A - Media; social trust	INSTRUCTION	A3		WRITE IN DURATION:	Bitte Dauer eintragen:
ESS_R08_2016_ENG_SOURCE_27	ESS_R08_2016_GER_AT_25	ESS_R08_2016	A - Media; social trust	INSTRUCTION	A3		hours	Stunden
ESS_R08_2016_ENG_SOURCE_28	ESS_R08_2016_GER_AT_26	ESS_R08_2016	A - Media; social trust	INSTRUCTION	A3		minutes	Minuten
ESS_R08_2016_ENG_SOURCE_24	ESS_R08_2016_GER_AT_23	ESS_R08_2016	A - Media; social trust	REQUEST	A3		On a typical day, about how much time do you spend using the internet on a computer, tablet, smartphone or other device, whether for work or personal use?	Wie lange ungefähr nutzen Sie an einem gewöhnlichen Tag das Internet auf einem Computer, Tablet, Smartphone oder einem anderen Gerät, sei es bei der Arbeit oder für private Zwecke?
ESS_R08_2016_ENG_SOURCE_25		ESS_R08_2016	A - Media; social trust	REQUEST	A3		Please give your answer in hours and minutes.	
ESS_R08_2016_ENG_SOURCE_29	ESS_R08_2016_GER_AT_27	ESS_R08_2016	A - Media; social trust	RESPONSE	A3	777	Refusal	Verweigert
ESS_R08_2016_ENG_SOURCE_30	ESS_R08_2016_GER_AT_28	ESS_R08_2016	A - Media; social trust	RESPONSE	A3	888	Don't know	Weiß nicht
	ESS_R08_2016_GER_AT_29	ESS_R08_2016	A - Media; social trust	INTRODUCTION	A4			ALLE FRAGEN
ESS_R08_2016_ENG_SOURCE_31		ESS_R08_2016	A - Media; social trust	INSTRUCTION	A4		ASK ALL	
ESS_R08_2016_ENG_SOURCE_32	ESS_R08_2016_GER_AT_30	ESS_R08_2016	A - Media; social trust	INSTRUCTION	A4		CARD 2	KARTE 2
ESS_R08_2016_ENG_SOURCE_34	ESS_R08_2016_GER_AT_31	ESS_R08_2016	A - Media; social trust	INSTRUCTION	A4		Please tell me on a score of 0 to 10, where 0 means you can't be too careful and 10 means that most people can be trusted.	Bitte benutzen Sie diese Karte.
ESS_R08_2016_ENG_SOURCE_33	ESS_R08_2016_GER_AT_32	ESS_R08_2016	A - Media; social trust	REQUEST	A4		Using this card, generally speaking, would you say that most people can be trusted, or that you can't be too careful  in dealing with people?	Würden Sie ganz generell sagen, dass man den meisten Menschen vertrauen kann oder dass man im Umgang mit den Menschen nicht vorsichtig genug sein kann?
ESS_R08_2016_ENG_SOURCE_35	ESS_R08_2016_GER_AT_33	ESS_R08_2016	A - Media; social trust	RESPONSE	A4	0	You can't be too careful	Man kann nicht vorsichtig genug sein
ESS_R08_2016_ENG_SOURCE_36	ESS_R08_2016_GER_AT_34	ESS_R08_2016	A - Media; social trust	RESPONSE	A4	1	Most people can be trusted	Den meisten Menschen kann man vertrauen
ESS_R08_2016_ENG_SOURCE_37	ESS_R08_2016_GER_AT_35	ESS_R08_2016	A - Media; social trust	RESPONSE	A4	777	Refusal	Verweigert
ESS_R08_2016_ENG_SOURCE_38	ESS_R08_2016_GER_AT_36	ESS_R08_2016	A - Media; social trust	RESPONSE	A4	888	Don't know	Weiß nicht
ESS_R08_2016_ENG_SOURCE_39	ESS_R08_2016_GER_AT_37	ESS_R08_2016	A - Media; social trust	INSTRUCTION	A5		CARD 3	KARTE 3
	ESS_R08_2016_GER_AT_38	ESS_R08_2016	A - Media; social trust	INSTRUCTION	A5			Bitte benutzen Sie diese Karte.
ESS_R08_2016_ENG_SOURCE_40	ESS_R08_2016_GER_AT_39	ESS_R08_2016	A - Media; social trust	REQUEST	A5		Using this card, do you think that most people would try to take advantage of you if they got the chance, or would they try to be fair?	Glauben Sie, dass die meisten Menschen versuchen, Sie auszunutzen, wenn sie die Möglichkeit dazu hätten, oder würden sie sich Ihnen gegenüber fair verhalten?
ESS_R08_2016_ENG_SOURCE_41	ESS_R08_2016_GER_AT_40	ESS_R08_2016	A - Media; social trust	RESPONSE	A5	0	Most people would try to take advantage of me	Die meisten Menschen würden versuchen mich auszunutzen
ESS_R08_2016_ENG_SOURCE_42	ESS_R08_2016_GER_AT_41	ESS_R08_2016	A - Media; social trust	RESPONSE	A5	1	Most people would try to be fair	Die meisten Menschen würden versuchen sich fair zu verhalten
ESS_R08_2016_ENG_SOURCE_43	ESS_R08_2016_GER_AT_42	ESS_R08_2016	A - Media; social trust	RESPONSE	A5	777	Refusal	Verweigert
ESS_R08_2016_ENG_SOURCE_44	ESS_R08_2016_GER_AT_43	ESS_R08_2016	A - Media; social trust	RESPONSE	A5	888	Don't know	Weiß nicht
ESS_R08_2016_ENG_SOURCE_48	ESS_R08_2016_GER_AT_47	ESS_R08_2016	A - Media; social trust	INTRODUCTION	A6		ENTER END TIME OF SECTION A:	Bitte Endzeit Teilbereich A einfügen:
ESS_R08_2016_ENG_SOURCE_49	ESS_R08_2016_GER_AT_48	ESS_R08_2016	A - Media; social trust	INTRODUCTION	A6		(Use 24 hour clock)	(24-Stunden-Format)
ESS_R08_2016_ENG_SOURCE_45	ESS_R08_2016_GER_AT_44	ESS_R08_2016	A - Media; social trust	INSTRUCTION	A6		CARD 4	KARTE 4
ESS_R08_2016_ENG_SOURCE_47	ESS_R08_2016_GER_AT_46	ESS_R08_2016	A - Media; social trust	INSTRUCTION	A6		Please use this card.	Bitte diese Karte verwenden.
ESS_R08_2016_ENG_SOURCE_46	ESS_R08_2016_GER_AT_45	ESS_R08_2016	A - Media; social trust	REQUEST	A6		Would you say that most of the time people try to be helpful or that they are mostly looking out for themselves?	Würden Sie sagen, dass die meisten Menschen im Großen und Ganzen versuchen, hilfsbereit zu sein, oder sind sie meistens nur auf den eigenen Vorteil bedacht?
ESS_R08_2016_ENG_SOURCE_50	ESS_R08_2016_GER_AT_49	ESS_R08_2016	A - Media; social trust	RESPONSE	A6	0	People mostly look out for themselves	Die meisten Menschen sind nur auf den eigenen Vorteil bedacht
ESS_R08_2016_ENG_SOURCE_51	ESS_R08_2016_GER_AT_50	ESS_R08_2016	A - Media; social trust	RESPONSE	A6	1	People mostly try to be helpful	Die meisten Menschen versuchen hilfsbereit zu sein
ESS_R08_2016_ENG_SOURCE_52	ESS_R08_2016_GER_AT_51	ESS_R08_2016	A - Media; social trust	RESPONSE	A6	777	Refusal	Verweigert
ESS_R08_2016_ENG_SOURCE_53	ESS_R08_2016_GER_AT_52	ESS_R08_2016	A - Media; social trust	RESPONSE	A6	888	Don't know	Weiß nicht
ESS_R08_2016_ENG_SOURCE_54	ESS_R08_2016_GER_AT_53	ESS_R08_2016	B - Politics, including: political interest, efficacy, trust, electoral and other forms of participation, party allegiance, socio-political evaluations/orientations, multi-level governance	INTRODUCTION	B1		Now we want to ask a few questions about politics and government.	Nun würden wir Ihnen gerne ein paar Fragen zu Staat und Politik stellen.
ESS_R08_2016_ENG_SOURCE_56	ESS_R08_2016_GER_AT_56	ESS_R08_2016	B - Politics, including: political interest, efficacy, trust, electoral and other forms of participation, party allegiance, socio-political evaluations/orientations, multi-level governance	INSTRUCTION	B1		READ OUT	Vorlesen
ESS_R08_2016_ENG_SOURCE_55	ESS_R08_2016_GER_AT_54	ESS_R08_2016	B - Politics, including: political interest, efficacy, trust, electoral and other forms of participation, party allegiance, socio-political evaluations/orientations, multi-level governance	REQUEST	B1		How interested would you say you are in politics – are you...	Wie sehr sind Sie persönlich an Politik interessiert?
	ESS_R08_2016_GER_AT_55	ESS_R08_2016	B - Politics, including: political interest, efficacy, trust, electoral and other forms of participation, party allegiance, socio-political evaluations/orientations, multi-level governance	REQUEST	B1			Sind Sie ...?
ESS_R08_2016_ENG_SOURCE_57	ESS_R08_2016_GER_AT_57	ESS_R08_2016	B - Politics, including: political interest, efficacy, trust, electoral and other forms of participation, party allegiance, socio-political evaluations/orientations, multi-level governance	RESPONSE	B1	0	very interested,	Sehr interessiert
ESS_R08_2016_ENG_SOURCE_58	ESS_R08_2016_GER_AT_58	ESS_R08_2016	B - Politics, including: political interest, efficacy, trust, electoral and other forms of participation, party allegiance, socio-political evaluations/orientations, multi-level governance	RESPONSE	B1	1	quite interested,	Ziemlich interessiert
ESS_R08_2016_ENG_SOURCE_59	ESS_R08_2016_GER_AT_59	ESS_R08_2016	B - Politics, including: political interest, efficacy, trust, electoral and other forms of participation, party allegiance, socio-political evaluations/orientations, multi-level governance	RESPONSE	B1	2	hardly interested,	Kaum interessiert
ESS_R08_2016_ENG_SOURCE_60	ESS_R08_2016_GER_AT_60	ESS_R08_2016	B - Politics, including: political interest, efficacy, trust, electoral and other forms of participation, party allegiance, socio-political evaluations/orientations, multi-level governance	RESPONSE	B1	3	or, not at all interested?	oder überhaupt nicht interessiert
ESS_R08_2016_ENG_SOURCE_61	ESS_R08_2016_GER_AT_61	ESS_R08_2016	B - Politics, including: political interest, efficacy, trust, electoral and other forms of participation, party allegiance, socio-political evaluations/orientations, multi-level governance	RESPONSE	B1	777	Refusal	Verweigert
ESS_R08_2016_ENG_SOURCE_62	ESS_R08_2016_GER_AT_62	ESS_R08_2016	B - Politics, including: political interest, efficacy, trust, electoral and other forms of participation, party allegiance, socio-political evaluations/orientations, multi-level governance	RESPONSE	B1	888	Don't know	Weiß nicht
ESS_R08_2016_ENG_SOURCE_63	ESS_R08_2016_GER_AT_63	ESS_R08_2016	B - Politics, including: political interest, efficacy, trust, electoral and other forms of participation, party allegiance, socio-political evaluations/orientations, multi-level governance	INSTRUCTION	B2		CARD 5	KARTE 5
ESS_R08_2016_ENG_SOURCE_64	ESS_R08_2016_GER_AT_64	ESS_R08_2016	B - Politics, including: political interest, efficacy, trust, electoral and other forms of participation, party allegiance, socio-political evaluations/orientations, multi-level governance	REQUEST	B2		How much would you say the political system in [country] allows people like you to have a say in what the government does?	Aus Ihrer Sicht: In welchem Maße gibt das politische System in Österreich Menschen wie Ihnen eine Mitsprachemöglichkeit bei dem, was die Regierung tut?
ESS_R08_2016_ENG_SOURCE_65	ESS_R08_2016_GER_AT_65	ESS_R08_2016	B - Politics, including: political interest, efficacy, trust, electoral and other forms of participation, party allegiance, socio-political evaluations/orientations, multi-level governance	RESPONSE	B2	0	Not at all	Überhaupt nicht
ESS_R08_2016_ENG_SOURCE_66	ESS_R08_2016_GER_AT_66	ESS_R08_2016	B - Politics, including: political interest, efficacy, trust, electoral and other forms of participation, party allegiance, socio-political evaluations/orientations, multi-level governance	RESPONSE	B2	1	Very little	Sehr wenig
ESS_R08_2016_ENG_SOURCE_67	ESS_R08_2016_GER_AT_67	ESS_R08_2016	B - Politics, including: political interest, efficacy, trust, electoral and other forms of participation, party allegiance, socio-political evaluations/orientations, multi-level governance	RESPONSE	B2	2	Some	Etwas
ESS_R08_2016_ENG_SOURCE_68	ESS_R08_2016_GER_AT_68	ESS_R08_2016	B - Politics, including: political interest, efficacy, trust, electoral and other forms of participation, party allegiance, socio-political evaluations/orientations, multi-level governance	RESPONSE	B2	3	A lot	Stark
ESS_R08_2016_ENG_SOURCE_69	ESS_R08_2016_GER_AT_69	ESS_R08_2016	B - Politics, including: political interest, efficacy, trust, electoral and other forms of participation, party allegiance, socio-political evaluations/orientations, multi-level governance	RESPONSE	B2	4	A great deal	Sehr stark
ESS_R08_2016_ENG_SOURCE_70	ESS_R08_2016_GER_AT_70	ESS_R08_2016	B - Politics, including: political interest, efficacy, trust, electoral and other forms of participation, party allegiance, socio-political evaluations/orientations, multi-level governance	RESPONSE	B2	777	Refusal	Verweigert
ESS_R08_2016_ENG_SOURCE_71	ESS_R08_2016_GER_AT_71	ESS_R08_2016	B - Politics, including: political interest, efficacy, trust, electoral and other forms of participation, party allegiance, socio-political evaluations/orientations, multi-level governance	RESPONSE	B2	888	Don't know	Weiß nicht
ESS_R08_2016_ENG_SOURCE_72	ESS_R08_2016_GER_AT_72	ESS_R08_2016	B - Politics, including: political interest, efficacy, trust, electoral and other forms of participation, party allegiance, socio-political evaluations/orientations, multi-level governance	INSTRUCTION	B3		CARD 6	KARTE 6
ESS_R08_2016_ENG_SOURCE_73	ESS_R08_2016_GER_AT_73	ESS_R08_2016	B - Politics, including: political interest, efficacy, trust, electoral and other forms of participation, party allegiance, socio-political evaluations/orientations, multi-level governance	REQUEST	B3		How able do you think you are to take an active role in a group involved with political issues?	Wie fähig fühlen Sie sich, eine aktive Rolle in einer Gruppe zu übernehmen, die sich für politische Themen engagiert?
ESS_R08_2016_ENG_SOURCE_74	ESS_R08_2016_GER_AT_74	ESS_R08_2016	B - Politics, including: political interest, efficacy, trust, electoral and other forms of participation, party allegiance, socio-political evaluations/orientations, multi-level governance	RESPONSE	B3	0	Not at all able	Überhaupt nicht fähig
ESS_R08_2016_ENG_SOURCE_75	ESS_R08_2016_GER_AT_75	ESS_R08_2016	B - Politics, including: political interest, efficacy, trust, electoral and other forms of participation, party allegiance, socio-political evaluations/orientations, multi-level governance	RESPONSE	B3	1	A little able	Wenig fähig
ESS_R08_2016_ENG_SOURCE_76	ESS_R08_2016_GER_AT_76	ESS_R08_2016	B - Politics, including: political interest, efficacy, trust, electoral and other forms of participation, party allegiance, socio-political evaluations/orientations, multi-level governance	RESPONSE	B3	2	Quite able	Ziemlich fähig
ESS_R08_2016_ENG_SOURCE_77	ESS_R08_2016_GER_AT_77	ESS_R08_2016	B - Politics, including: political interest, efficacy, trust, electoral and other forms of participation, party allegiance, socio-political evaluations/orientations, multi-level governance	RESPONSE	B3	3	Very able	Sehr fähig
ESS_R08_2016_ENG_SOURCE_78	ESS_R08_2016_GER_AT_78	ESS_R08_2016	B - Politics, including: political interest, efficacy, trust, electoral and other forms of participation, party allegiance, socio-political evaluations/orientations, multi-level governance	RESPONSE	B3	4	Completely able	Vollkommen fähig
ESS_R08_2016_ENG_SOURCE_79	ESS_R08_2016_GER_AT_79	ESS_R08_2016	B - Politics, including: political interest, efficacy, trust, electoral and other forms of participation, party allegiance, socio-political evaluations/orientations, multi-level governance	RESPONSE	B3	777	Refusal	Verweigert
ESS_R08_2016_ENG_SOURCE_80	ESS_R08_2016_GER_AT_80	ESS_R08_2016	B - Politics, including: political interest, efficacy, trust, electoral and other forms of participation, party allegiance, socio-political evaluations/orientations, multi-level governance	RESPONSE	B3	888	Don't know	Weiß nicht
ESS_R08_2016_ENG_SOURCE_81	ESS_R08_2016_GER_AT_81	ESS_R08_2016	B - Politics, including: political interest, efficacy, trust, electoral and other forms of participation, party allegiance, socio-political evaluations/orientations, multi-level governance	INSTRUCTION	B4		CARD 7	KARTE 7
ESS_R08_2016_ENG_SOURCE_82	ESS_R08_2016_GER_AT_82	ESS_R08_2016	B - Politics, including: political interest, efficacy, trust, electoral and other forms of participation, party allegiance, socio-political evaluations/orientations, multi-level governance	REQUEST	B4		And how much would you say that the political system in [country] allows people like you to have an influence on politics?	Was meinen Sie: In welchem Maße gibt das politische System in Österreich Menschen wie Ihnen die Möglichkeit, die Politik zu beeinflussen?
ESS_R08_2016_ENG_SOURCE_83	ESS_R08_2016_GER_AT_83	ESS_R08_2016	B - Politics, including: political interest, efficacy, trust, electoral and other forms of participation, party allegiance, socio-political evaluations/orientations, multi-level governance	RESPONSE	B4	0	Not at all	Überhaupt nicht
ESS_R08_2016_ENG_SOURCE_84	ESS_R08_2016_GER_AT_84	ESS_R08_2016	B - Politics, including: political interest, efficacy, trust, electoral and other forms of participation, party allegiance, socio-political evaluations/orientations, multi-level governance	RESPONSE	B4	1	Very little	Sehr wenig
ESS_R08_2016_ENG_SOURCE_85	ESS_R08_2016_GER_AT_85	ESS_R08_2016	B - Politics, including: political interest, efficacy, trust, electoral and other forms of participation, party allegiance, socio-political evaluations/orientations, multi-level governance	RESPONSE	B4	2	Some	Etwas
ESS_R08_2016_ENG_SOURCE_86	ESS_R08_2016_GER_AT_86	ESS_R08_2016	B - Politics, including: political interest, efficacy, trust, electoral and other forms of participation, party allegiance, socio-political evaluations/orientations, multi-level governance	RESPONSE	B4	3	A lot	Stark
ESS_R08_2016_ENG_SOURCE_87	ESS_R08_2016_GER_AT_87	ESS_R08_2016	B - Politics, including: political interest, efficacy, trust, electoral and other forms of participation, party allegiance, socio-political evaluations/orientations, multi-level governance	RESPONSE	B4	4	A great deal	Sehr stark
ESS_R08_2016_ENG_SOURCE_88	ESS_R08_2016_GER_AT_88	ESS_R08_2016	B - Politics, including: political interest, efficacy, trust, electoral and other forms of participation, party allegiance, socio-political evaluations/orientations, multi-level governance	RESPONSE	B4	777	Refusal	Verweigert
ESS_R08_2016_ENG_SOURCE_89	ESS_R08_2016_GER_AT_89	ESS_R08_2016	B - Politics, including: political interest, efficacy, trust, electoral and other forms of participation, party allegiance, socio-political evaluations/orientations, multi-level governance	RESPONSE	B4	888	Don't know	Weiß nicht
ESS_R08_2016_ENG_SOURCE_90	ESS_R08_2016_GER_AT_90	ESS_R08_2016	B - Politics, including: political interest, efficacy, trust, electoral and other forms of participation, party allegiance, socio-political evaluations/orientations, multi-level governance	INSTRUCTION	B5		CARD 8	KARTE 8
ESS_R08_2016_ENG_SOURCE_91	ESS_R08_2016_GER_AT_91	ESS_R08_2016	B - Politics, including: political interest, efficacy, trust, electoral and other forms of participation, party allegiance, socio-political evaluations/orientations, multi-level governance	REQUEST	B5		And how confident are you in your own ability to participate in politics?	Wie sehr vertrauen Sie Ihren eigenen Fähigkeiten, sich am politischen Geschehen zu beteiligen?
ESS_R08_2016_ENG_SOURCE_92	ESS_R08_2016_GER_AT_92	ESS_R08_2016	B - Politics, including: political interest, efficacy, trust, electoral and other forms of participation, party allegiance, socio-political evaluations/orientations, multi-level governance	RESPONSE	B5	0	Not at all confident13	Vertraue meinen Fähigkeiten überhaupt nicht
ESS_R08_2016_ENG_SOURCE_93	ESS_R08_2016_GER_AT_93	ESS_R08_2016	B - Politics, including: political interest, efficacy, trust, electoral and other forms of participation, party allegiance, socio-political evaluations/orientations, multi-level governance	RESPONSE	B5	1	A little confident	Vertraue meinen Fähigkeiten ein bisschen
ESS_R08_2016_ENG_SOURCE_94	ESS_R08_2016_GER_AT_94	ESS_R08_2016	B - Politics, including: political interest, efficacy, trust, electoral and other forms of participation, party allegiance, socio-political evaluations/orientations, multi-level governance	RESPONSE	B5	2	Quite confident	Vertraue meinen Fähigkeiten ziemlich
ESS_R08_2016_ENG_SOURCE_95	ESS_R08_2016_GER_AT_95	ESS_R08_2016	B - Politics, including: political interest, efficacy, trust, electoral and other forms of participation, party allegiance, socio-political evaluations/orientations, multi-level governance	RESPONSE	B5	3	Very confident	Vertraue meinen Fähigkeiten sehr
ESS_R08_2016_ENG_SOURCE_96	ESS_R08_2016_GER_AT_96	ESS_R08_2016	B - Politics, including: political interest, efficacy, trust, electoral and other forms of participation, party allegiance, socio-political evaluations/orientations, multi-level governance	RESPONSE	B5	4	Completely confident	Vertraue meinen Fähigkeiten voll und ganz
ESS_R08_2016_ENG_SOURCE_97	ESS_R08_2016_GER_AT_97	ESS_R08_2016	B - Politics, including: political interest, efficacy, trust, electoral and other forms of participation, party allegiance, socio-political evaluations/orientations, multi-level governance	RESPONSE	B5	777	Refusal	Verweigert
ESS_R08_2016_ENG_SOURCE_98	ESS_R08_2016_GER_AT_98	ESS_R08_2016	B - Politics, including: political interest, efficacy, trust, electoral and other forms of participation, party allegiance, socio-political evaluations/orientations, multi-level governance	RESPONSE	B5	888	Don't know	Weiß nicht
ESS_R08_2016_ENG_SOURCE_99	ESS_R08_2016_GER_AT_99	ESS_R08_2016	B - Politics, including: political interest, efficacy, trust, electoral and other forms of participation, party allegiance, socio-political evaluations/orientations, multi-level governance	INSTRUCTION	B6		CARD 9	KARTE 9
	ESS_R08_2016_GER_AT_100	ESS_R08_2016	B - Politics, including: political interest, efficacy, trust, electoral and other forms of participation, party allegiance, socio-political evaluations/orientations, multi-level governance	INSTRUCTION	B6			Verwenden Sie diese Karte.
ESS_R08_2016_ENG_SOURCE_101	ESS_R08_2016_GER_AT_102	ESS_R08_2016	B - Politics, including: political interest, efficacy, trust, electoral and other forms of participation, party allegiance, socio-political evaluations/orientations, multi-level governance	INSTRUCTION	B6		0 means you do not trust an institution at all, and 10 means you  have complete trust.	0 heißt, Sie vertrauen dieser Institution überhaupt nicht, 10 bedeutet, Sie vertrauen ihr vollkommen.
ESS_R08_2016_ENG_SOURCE_103	ESS_R08_2016_GER_AT_104	ESS_R08_2016	B - Politics, including: political interest, efficacy, trust, electoral and other forms of participation, party allegiance, socio-political evaluations/orientations, multi-level governance	INSTRUCTION	B6		READ OUT	VORLESEN
ESS_R08_2016_ENG_SOURCE_100	ESS_R08_2016_GER_AT_101	ESS_R08_2016	B - Politics, including: political interest, efficacy, trust, electoral and other forms of participation, party allegiance, socio-political evaluations/orientations, multi-level governance	REQUEST	B6		Using this card, please tell me on a score of 0-10 how much you  personally  trust each of the institutions I read out.	Sagen Sie mir bitte – auf einer Skala von 0 bis 10 – wie sehr Sie  persönlich  jeder dieser Institutionen vertrauen.
ESS_R08_2016_ENG_SOURCE_102	ESS_R08_2016_GER_AT_103	ESS_R08_2016	B - Politics, including: political interest, efficacy, trust, electoral and other forms of participation, party allegiance, socio-political evaluations/orientations, multi-level governance	REQUEST	B6		Firstly...	Erstens...
ESS_R08_2016_ENG_SOURCE_104	ESS_R08_2016_GER_AT_105	ESS_R08_2016	B - Politics, including: political interest, efficacy, trust, electoral and other forms of participation, party allegiance, socio-political evaluations/orientations, multi-level governance	REQUEST	B6		...[country]'s parliament?	...dem österreichischen Parlament?
ESS_R08_2016_ENG_SOURCE_105	ESS_R08_2016_GER_AT_106	ESS_R08_2016	B - Politics, including: political interest, efficacy, trust, electoral and other forms of participation, party allegiance, socio-political evaluations/orientations, multi-level governance	RESPONSE	B6	0	No trust at all	Überhaupt kein Vertrauen
ESS_R08_2016_ENG_SOURCE_106	ESS_R08_2016_GER_AT_107	ESS_R08_2016	B - Politics, including: political interest, efficacy, trust, electoral and other forms of participation, party allegiance, socio-political evaluations/orientations, multi-level governance	RESPONSE	B6	1	Complete trust	Vollkom-menes Vertrauen
ESS_R08_2016_ENG_SOURCE_107	ESS_R08_2016_GER_AT_108	ESS_R08_2016	B - Politics, including: political interest, efficacy, trust, electoral and other forms of participation, party allegiance, socio-political evaluations/orientations, multi-level governance	RESPONSE	B6	777	Refusal	Verweigert
ESS_R08_2016_ENG_SOURCE_108	ESS_R08_2016_GER_AT_109	ESS_R08_2016	B - Politics, including: political interest, efficacy, trust, electoral and other forms of participation, party allegiance, socio-political evaluations/orientations, multi-level governance	RESPONSE	B6	888	Don't know	Weiß nicht
ESS_R08_2016_ENG_SOURCE_109	ESS_R08_2016_GER_AT_110	ESS_R08_2016	B - Politics, including: political interest, efficacy, trust, electoral and other forms of participation, party allegiance, socio-political evaluations/orientations, multi-level governance	INSTRUCTION	B7		CARD 9	KARTE 9
	ESS_R08_2016_GER_AT_111	ESS_R08_2016	B - Politics, including: political interest, efficacy, trust, electoral and other forms of participation, party allegiance, socio-political evaluations/orientations, multi-level governance	INSTRUCTION	B7			Verwenden Sie diese Karte.
ESS_R08_2016_ENG_SOURCE_111	ESS_R08_2016_GER_AT_113	ESS_R08_2016	B - Politics, including: political interest, efficacy, trust, electoral and other forms of participation, party allegiance, socio-political evaluations/orientations, multi-level governance	INSTRUCTION	B7		0 means you do not trust an institution at all, and 10 means you  have complete trust.	0 heißt, Sie vertrauen dieser Institution überhaupt nicht, 10 bedeutet, Sie vertrauen ihr vollkommen.
ESS_R08_2016_ENG_SOURCE_113	ESS_R08_2016_GER_AT_115	ESS_R08_2016	B - Politics, including: political interest, efficacy, trust, electoral and other forms of participation, party allegiance, socio-political evaluations/orientations, multi-level governance	INSTRUCTION	B7		READ OUT	Vorlesen
ESS_R08_2016_ENG_SOURCE_110	ESS_R08_2016_GER_AT_112	ESS_R08_2016	B - Politics, including: political interest, efficacy, trust, electoral and other forms of participation, party allegiance, socio-political evaluations/orientations, multi-level governance	REQUEST	B7		Using this card, please tell me on a score of 0-10 how much you  personally  trust each of the institutions I read out.	Sagen Sie mir bitte – auf einer Skala von 0 bis 10 – wie sehr Sie  persönlich  jeder dieser Institutionen vertrauen
