source_survey_itemID	target_survey_itemID	Study	module	item_type	item_name	item_value	source_text	target_text
ESS_R05_2010_ENG_SOURCE_63	ESS_R05_2010_GER_DE_56	ESS_R05_2010	A - Media; social trust	RESPONSE	A5	6	More than 2½ hours, up to 3 hours	Mehr als 2 1/2, bis zu 3 Stunden
ESS_R05_2010_ENG_SOURCE_64	ESS_R05_2010_GER_DE_57	ESS_R05_2010	A - Media; social trust	RESPONSE	A5	7	More than 3 hours	Mehr als 3 Stunden
ESS_R05_2010_ENG_SOURCE_65	ESS_R05_2010_GER_DE_58	ESS_R05_2010	A - Media; social trust	RESPONSE	A5	888	Don't know	Weiß nicht
ESS_R05_2010_ENG_SOURCE_66	ESS_R05_2010_GER_DE_59	ESS_R05_2010	A - Media; social trust	RESPONSE	A5	777	Refusal	keine Antwort
ESS_R05_2010_ENG_SOURCE_67	ESS_R05_2010_GER_DE_61	ESS_R05_2010	A - Media; social trust	INSTRUCTION	A6		STILL CARD 1	Bitte sagen Sie es mir nochmals anhand von Liste 1.
ESS_R05_2010_ENG_SOURCE_69		ESS_R05_2010	A - Media; social trust	INSTRUCTION	A6		Still use this card.	
ESS_R05_2010_ENG_SOURCE_68	ESS_R05_2010_GER_DE_60	ESS_R05_2010	A - Media; social trust	REQUEST	A6		And how much of this time is spent reading about politics and current affairs?	Und wie viel Zeit von dieser Zeit verbringen Sie damit, Artikel über Politik und aktuelle politische Ereignisse zu lesen?
ESS_R05_2010_ENG_SOURCE_70	ESS_R05_2010_GER_DE_62	ESS_R05_2010	A - Media; social trust	RESPONSE	A6	0	No time at all	Gar keine Zeit
ESS_R05_2010_ENG_SOURCE_71	ESS_R05_2010_GER_DE_63	ESS_R05_2010	A - Media; social trust	RESPONSE	A6	1	Less than ½ hour	Weniger als eine 1/2 Stunde
ESS_R05_2010_ENG_SOURCE_72	ESS_R05_2010_GER_DE_64	ESS_R05_2010	A - Media; social trust	RESPONSE	A6	2	½ hour to 1 hour	1/2 bis zu 1 Stunde
ESS_R05_2010_ENG_SOURCE_73	ESS_R05_2010_GER_DE_65	ESS_R05_2010	A - Media; social trust	RESPONSE	A6	3	More than 1 hour, up to 1½ hours	Mehr als 1, bis zu 1 1/2 Stunden
ESS_R05_2010_ENG_SOURCE_74	ESS_R05_2010_GER_DE_66	ESS_R05_2010	A - Media; social trust	RESPONSE	A6	4	More than 1½ hours, up to 2 hours	Mehr als 1 1/2, bis zu 2 Stunden
ESS_R05_2010_ENG_SOURCE_75	ESS_R05_2010_GER_DE_67	ESS_R05_2010	A - Media; social trust	RESPONSE	A6	5	More than 2 hours, up to 2½ hours	Mehr als 2, bis zu 2 1/2 Stunden
ESS_R05_2010_ENG_SOURCE_76	ESS_R05_2010_GER_DE_68	ESS_R05_2010	A - Media; social trust	RESPONSE	A6	6	More than 2½ hours, up to 3 hours	Mehr als 2 1/2, bis zu 3 Stunden
ESS_R05_2010_ENG_SOURCE_77	ESS_R05_2010_GER_DE_69	ESS_R05_2010	A - Media; social trust	RESPONSE	A6	7	More than 3 hours	Mehr als 3 Stunden
ESS_R05_2010_ENG_SOURCE_78	ESS_R05_2010_GER_DE_70	ESS_R05_2010	A - Media; social trust	RESPONSE	A6	888	Don't know	Weiß nicht
ESS_R05_2010_ENG_SOURCE_79	ESS_R05_2010_GER_DE_71	ESS_R05_2010	A - Media; social trust	RESPONSE	A6	777	Refusal	keine Antwort
ESS_R05_2010_ENG_SOURCE_80		ESS_R05_2010	A - Media; social trust	INSTRUCTION	A7		ASK ALL	
ESS_R05_2010_ENG_SOURCE_81		ESS_R05_2010	A - Media; social trust	INSTRUCTION	A7		CARD 2	
ESS_R05_2010_ENG_SOURCE_82	ESS_R05_2010_GER_DE_72	ESS_R05_2010	A - Media; social trust	REQUEST	A7		Now, using this card, how often do you use the internet, the World Wide Web or e-mail - whether at home or at work - for your personal use?	Bitte benutzen Sie jetzt Liste 2 und sagen Sie mir: Wie oft nutzen Sie das Internet, das World Wide Web oder E-Mail für private Zwecke, egal ob zu Hause oder am Arbeitsplatz?
ESS_R05_2010_ENG_SOURCE_83	ESS_R05_2010_GER_DE_73	ESS_R05_2010	A - Media; social trust	RESPONSE	A7	0	No access at home or work	Kein Zugang zu Hause oder am Arbeitsplatz
ESS_R05_2010_ENG_SOURCE_84	ESS_R05_2010_GER_DE_74	ESS_R05_2010	A - Media; social trust	RESPONSE	A7	1	Never use	Nutze ich nie
ESS_R05_2010_ENG_SOURCE_85	ESS_R05_2010_GER_DE_75	ESS_R05_2010	A - Media; social trust	RESPONSE	A7	2	Less than once a month	Weniger als einmal im Monat
ESS_R05_2010_ENG_SOURCE_86	ESS_R05_2010_GER_DE_76	ESS_R05_2010	A - Media; social trust	RESPONSE	A7	3	Once a month	Einmal im Monat
ESS_R05_2010_ENG_SOURCE_87	ESS_R05_2010_GER_DE_77	ESS_R05_2010	A - Media; social trust	RESPONSE	A7	4	Several times a month	Mehrmals im Monat
ESS_R05_2010_ENG_SOURCE_88	ESS_R05_2010_GER_DE_78	ESS_R05_2010	A - Media; social trust	RESPONSE	A7	5	Once a week	Einmal in der Woche
ESS_R05_2010_ENG_SOURCE_89	ESS_R05_2010_GER_DE_79	ESS_R05_2010	A - Media; social trust	RESPONSE	A7	6	Several times a week	Mehrmals in der Woche
ESS_R05_2010_ENG_SOURCE_90	ESS_R05_2010_GER_DE_80	ESS_R05_2010	A - Media; social trust	RESPONSE	A7	7	Every day	Täglich
ESS_R05_2010_ENG_SOURCE_91	ESS_R05_2010_GER_DE_81	ESS_R05_2010	A - Media; social trust	RESPONSE	A7	888	Don't know	Weiß nicht
ESS_R05_2010_ENG_SOURCE_92	ESS_R05_2010_GER_DE_82	ESS_R05_2010	A - Media; social trust	RESPONSE	A7	777	Refusal	keine Antwort
ESS_R05_2010_ENG_SOURCE_93	ESS_R05_2010_GER_DE_83	ESS_R05_2010	A - Media; social trust	INSTRUCTION	A8		CARD 3	Bitte benutzen Sie jetzt Liste 3.
ESS_R05_2010_ENG_SOURCE_95	ESS_R05_2010_GER_DE_85	ESS_R05_2010	A - Media; social trust	INSTRUCTION	A8		Please tell me on a score of 0 to 10, where 0 means you can't be too careful and 10 means that most people can be trusted.	Bitte sagen Sie es mir anhand dieser Skala von 0 bis 10.
	ESS_R05_2010_GER_DE_86	ESS_R05_2010	A - Media; social trust	INSTRUCTION	A8			0 bedeutet, dass man nicht vorsichtig genug sein kann, und 10 bedeutet, dass man den meisten Menschen vertrauen kann.
ESS_R05_2010_ENG_SOURCE_94	ESS_R05_2010_GER_DE_84	ESS_R05_2010	A - Media; social trust	REQUEST	A8		Using this card, generally speaking, would you say that most people can be trusted, or that you can't be too careful in dealing with people?	Ganz allgemein gesprochen: Glauben Sie, dass man den meisten Menschen vertrauen kann, oder dass man im Umgang mit anderen Menschen nicht vorsichtig genug sein kann?
ESS_R05_2010_ENG_SOURCE_96	ESS_R05_2010_GER_DE_87	ESS_R05_2010	A - Media; social trust	RESPONSE	A8	0	You can't be too careful	Man kann nicht vorsichtig genug sein
ESS_R05_2010_ENG_SOURCE_97	ESS_R05_2010_GER_DE_88	ESS_R05_2010	A - Media; social trust	RESPONSE	A8	10	Most people can be trusted	Den meisten Menschen kann man vertrauen
ESS_R05_2010_ENG_SOURCE_98	ESS_R05_2010_GER_DE_89	ESS_R05_2010	A - Media; social trust	RESPONSE	A8	888	Don't know	Weiß nicht
ESS_R05_2010_ENG_SOURCE_99	ESS_R05_2010_GER_DE_90	ESS_R05_2010	A - Media; social trust	RESPONSE	A8	777	Refusal	keine Antwort
ESS_R05_2010_ENG_SOURCE_100	ESS_R05_2010_GER_DE_91	ESS_R05_2010	A - Media; social trust	INSTRUCTION	A9		CARD 4	Bitte benutzen Sie Liste 4.
ESS_R05_2010_ENG_SOURCE_101	ESS_R05_2010_GER_DE_92	ESS_R05_2010	A - Media; social trust	REQUEST	A9		Using this card, do you think that most people would try to take advantage of you if they got the chance, or would they try to be fair?	Glauben Sie, dass die meisten Menschen versuchen, Sie auszunutzen, wenn sie die Gelegenheit dazu haben, oder versuchen die meisten Menschen, sich fair zu verhalten?
ESS_R05_2010_ENG_SOURCE_102	ESS_R05_2010_GER_DE_93	ESS_R05_2010	A - Media; social trust	RESPONSE	A9	0	Most people would try to take advantage of me	Die meisten Menschen versuchen, mich auszunutzen
ESS_R05_2010_ENG_SOURCE_103	ESS_R05_2010_GER_DE_94	ESS_R05_2010	A - Media; social trust	RESPONSE	A9	10	Most people would try to be fair	Die meisten Menschen versuchen, sich fair zu verhalten
ESS_R05_2010_ENG_SOURCE_104	ESS_R05_2010_GER_DE_95	ESS_R05_2010	A - Media; social trust	RESPONSE	A9	888	Don't know	Weiß nicht
ESS_R05_2010_ENG_SOURCE_105	ESS_R05_2010_GER_DE_96	ESS_R05_2010	A - Media; social trust	RESPONSE	A9	777	Refusal	keine Antwort
ESS_R05_2010_ENG_SOURCE_106	ESS_R05_2010_GER_DE_98	ESS_R05_2010	A - Media; social trust	INSTRUCTION	A10		CARD 5	Bitte benutzen Sie dafür Liste 5.
ESS_R05_2010_ENG_SOURCE_108		ESS_R05_2010	A - Media; social trust	INSTRUCTION	A10		Please use this card.	
ESS_R05_2010_ENG_SOURCE_107	ESS_R05_2010_GER_DE_97	ESS_R05_2010	A - Media; social trust	REQUEST	A10		Would you say that most of the time people try to be helpful or that they are mostly looking out for themselves?	Und glauben Sie, dass die Menschen meistens versuchen, hilfsbereit zu sein, oder dass die Menschen meistens auf den eigenen Vorteil bedacht sind?
ESS_R05_2010_ENG_SOURCE_109	ESS_R05_2010_GER_DE_99	ESS_R05_2010	A - Media; social trust	RESPONSE	A10	0	People mostly look out for themselves	Die Menschen sind meistens auf den eigenen Vorteil bedacht
ESS_R05_2010_ENG_SOURCE_110	ESS_R05_2010_GER_DE_100	ESS_R05_2010	A - Media; social trust	RESPONSE	A10	10	People mostly try to be helpful	Die Menschen versuchen meistens, hilfsbereit zu sein
ESS_R05_2010_ENG_SOURCE_111	ESS_R05_2010_GER_DE_101	ESS_R05_2010	A - Media; social trust	RESPONSE	A10	888	Don't know	Weiß nicht
ESS_R05_2010_ENG_SOURCE_112	ESS_R05_2010_GER_DE_102	ESS_R05_2010	A - Media; social trust	RESPONSE	A10	777	Refusal	keine Antwort
ESS_R05_2010_ENG_SOURCE_113	ESS_R05_2010_GER_DE_103	ESS_R05_2010	B - Politics, including: political interest, efficacy, trust, electoral and other forms of participation, party allegiance, socio-political evaluations/orientations, multi-level governance	INTRODUCTION	B1		Now we want to ask a few questions about politics and government	Nun möchten wir Ihnen einige Fragen über Staat und Politik stellen.
ESS_R05_2010_ENG_SOURCE_114		ESS_R05_2010	B - Politics, including: political interest, efficacy, trust, electoral and other forms of participation, party allegiance, socio-political evaluations/orientations, multi-level governance	INSTRUCTION	B1		READ OUT	
ESS_R05_2010_ENG_SOURCE_115	ESS_R05_2010_GER_DE_104	ESS_R05_2010	B - Politics, including: political interest, efficacy, trust, electoral and other forms of participation, party allegiance, socio-political evaluations/orientations, multi-level governance	REQUEST	B1		How interested would you say you are in politics - are you...	Wie sehr interessieren Sie sich für Politik?
	ESS_R05_2010_GER_DE_105	ESS_R05_2010	B - Politics, including: political interest, efficacy, trust, electoral and other forms of participation, party allegiance, socio-political evaluations/orientations, multi-level governance	REQUEST	B1			Sind Sie...
ESS_R05_2010_ENG_SOURCE_116	ESS_R05_2010_GER_DE_106	ESS_R05_2010	B - Politics, including: political interest, efficacy, trust, electoral and other forms of participation, party allegiance, socio-political evaluations/orientations, multi-level governance	RESPONSE	B1	0	very interested	sehr interessiert
ESS_R05_2010_ENG_SOURCE_117	ESS_R05_2010_GER_DE_107	ESS_R05_2010	B - Politics, including: political interest, efficacy, trust, electoral and other forms of participation, party allegiance, socio-political evaluations/orientations, multi-level governance	RESPONSE	B1	1	quite interested	ziemlich interessiert
ESS_R05_2010_ENG_SOURCE_118	ESS_R05_2010_GER_DE_108	ESS_R05_2010	B - Politics, including: political interest, efficacy, trust, electoral and other forms of participation, party allegiance, socio-political evaluations/orientations, multi-level governance	RESPONSE	B1	2	hardly interested	wenig interessiert
ESS_R05_2010_ENG_SOURCE_119	ESS_R05_2010_GER_DE_109	ESS_R05_2010	B - Politics, including: political interest, efficacy, trust, electoral and other forms of participation, party allegiance, socio-political evaluations/orientations, multi-level governance	RESPONSE	B1	3	or, not at all interested?	oder überhaupt nicht interessiert?
ESS_R05_2010_ENG_SOURCE_120	ESS_R05_2010_GER_DE_110	ESS_R05_2010	B - Politics, including: political interest, efficacy, trust, electoral and other forms of participation, party allegiance, socio-political evaluations/orientations, multi-level governance	RESPONSE	B1	888	Don't know	Weiß nicht
ESS_R05_2010_ENG_SOURCE_121	ESS_R05_2010_GER_DE_111	ESS_R05_2010	B - Politics, including: political interest, efficacy, trust, electoral and other forms of participation, party allegiance, socio-political evaluations/orientations, multi-level governance	RESPONSE	B1	777	Refusal	keine Antwort
ESS_R05_2010_ENG_SOURCE_122	ESS_R05_2010_GER_DE_113	ESS_R05_2010	B - Politics, including: political interest, efficacy, trust, electoral and other forms of participation, party allegiance, socio-political evaluations/orientations, multi-level governance	INSTRUCTION	B4		CARD 8	Verwenden Sie dazu diese Skala von 0 bis 10.
ESS_R05_2010_ENG_SOURCE_123		ESS_R05_2010	B - Politics, including: political interest, efficacy, trust, electoral and other forms of participation, party allegiance, socio-political evaluations/orientations, multi-level governance	INSTRUCTION	B4		READ OUT	
ESS_R05_2010_ENG_SOURCE_125	ESS_R05_2010_GER_DE_114	ESS_R05_2010	B - Politics, including: political interest, efficacy, trust, electoral and other forms of participation, party allegiance, socio-political evaluations/orientations, multi-level governance	INSTRUCTION	B4		0 means you do not trust an institution at all, and 10 means you have complete trust.	0 bedeutet, dass Sie dieser Einrichtung oder Personengruppe überhaupt nicht vertrauen, und 10 bedeutet, dass Sie ihr voll und ganz vertrauen.
ESS_R05_2010_ENG_SOURCE_124	ESS_R05_2010_GER_DE_112	ESS_R05_2010	B - Politics, including: political interest, efficacy, trust, electoral and other forms of participation, party allegiance, socio-political evaluations/orientations, multi-level governance	REQUEST	B4		Using this card, please tell me on a score of 0-10 how much you personally trust each of the institutions I read out.	Bitte benutzen Sie Liste 8 und sagen Sie mir zu jeder öffentlichen Einrichtung oder Personengruppe, die ich Ihnen nenne, wie sehr Sie persönlich jeder einzelnen davon vertrauen.
ESS_R05_2010_ENG_SOURCE_126	ESS_R05_2010_GER_DE_115	ESS_R05_2010	B - Politics, including: political interest, efficacy, trust, electoral and other forms of participation, party allegiance, socio-political evaluations/orientations, multi-level governance	REQUEST	B4		Firstly...	Wie ist das mit...
ESS_R05_2010_ENG_SOURCE_127	ESS_R05_2010_GER_DE_116	ESS_R05_2010	B - Politics, including: political interest, efficacy, trust, electoral and other forms of participation, party allegiance, socio-political evaluations/orientations, multi-level governance	REQUEST	B4		...country's parliament?	... dem Bundestag?
ESS_R05_2010_ENG_SOURCE_128	ESS_R05_2010_GER_DE_117	ESS_R05_2010	B - Politics, including: political interest, efficacy, trust, electoral and other forms of participation, party allegiance, socio-political evaluations/orientations, multi-level governance	RESPONSE	B4	0	No trust at all	Vertraue überhaupt nicht
