source_survey_itemID	target_survey_itemID	Study	module	item_type	item_name	item_value	source_text	target_text
EVS_R05_2017_ENG_GB_451	EVS_R05_2017_GER_AT_491	EVS_R05_2017	Family	REQUEST	Q23f		Having some time for one's own friends and for personal hobbies/activities	Zeit für eigene Freunde und für persönliche Hobbies/Aktivitäten haben
EVS_R05_2017_ENG_GB_452	EVS_R05_2017_GER_AT_492	EVS_R05_2017	Family	RESPONSE	Q23f	1.0	very important	Sehr wichtig
EVS_R05_2017_ENG_GB_453	EVS_R05_2017_GER_AT_493	EVS_R05_2017	Family	RESPONSE	Q23f	2.0	rather important	Ziemlich wichtig
EVS_R05_2017_ENG_GB_454	EVS_R05_2017_GER_AT_494	EVS_R05_2017	Family	RESPONSE	Q23f	3.0	not very important	Nicht besonders wichtig
EVS_R05_2017_ENG_GB_455	EVS_R05_2017_GER_AT_495	EVS_R05_2017	Family	RESPONSE	Q23f	888.0	Don't know (spontaneous)	Weiß nicht (spontan)
EVS_R05_2017_ENG_GB_456	EVS_R05_2017_GER_AT_496	EVS_R05_2017	Family	REQUEST	Q24		Do you agree or disagree with the following statement?	"Stimmen Sie der folgenden Aussage eher zu oder eher nicht zu: ""Die Ehe ist eine überholte Einrichtung""?"
EVS_R05_2017_ENG_GB_457		EVS_R05_2017	Family	REQUEST	Q24		Marriage is an outdated institution	
EVS_R05_2017_ENG_GB_458	EVS_R05_2017_GER_AT_497	EVS_R05_2017	Family	RESPONSE	Q24	1.0	agree	Stimme eher zu
EVS_R05_2017_ENG_GB_459	EVS_R05_2017_GER_AT_498	EVS_R05_2017	Family	RESPONSE	Q24	2.0	disagree	Eher nicht zustimmen
EVS_R05_2017_ENG_GB_460	EVS_R05_2017_GER_AT_499	EVS_R05_2017	Family	RESPONSE	Q24	888.0	Don't know (spontaneous)	Weiß nicht (spontan)
EVS_R05_2017_ENG_GB_461	EVS_R05_2017_GER_AT_500	EVS_R05_2017	Family	RESPONSE	Q24	999.0	No answer (spontaneous)	Keine Antwort (spontan)
EVS_R05_2017_ENG_GB_462	EVS_R05_2017_GER_AT_501	EVS_R05_2017	Family	INSTRUCTION	Q25a		SHOW CARD 25	VORLEGEN LISTE 25
EVS_R05_2017_ENG_GB_463	EVS_R05_2017_GER_AT_502	EVS_R05_2017	Family	INSTRUCTION	Q25a		READ OUT AND CODE ONE ANSWER PER LINE	VORLESEN UND EINE ANTWORT PRO ZEILE KODIEREN
EVS_R05_2017_ENG_GB_464		EVS_R05_2017	Family	REQUEST	Q25a		People talk about the changing roles of men and women today.	
EVS_R05_2017_ENG_GB_465	EVS_R05_2017_GER_AT_503	EVS_R05_2017	Family	REQUEST	Q25a		For each of the following statements I read out, can you tell me how much you agree with each.	Sagen Sie mir bitte zu jeder der folgenden Aussagen, ob Sie ihr voll und ganz zustimmen, zustimmen, nicht zustimmen oder überhaupt nicht zustimmen.
EVS_R05_2017_ENG_GB_466	EVS_R05_2017_GER_AT_505	EVS_R05_2017	Family	REQUEST	Q25a		Please use the responses on this card.	Kinder leiden darunter, wenn die Mutter berufstätig ist.
EVS_R05_2017_ENG_GB_467		EVS_R05_2017	Family	REQUEST	Q25a		How much do you agree or disagree with this statement?	
EVS_R05_2017_ENG_GB_468	EVS_R05_2017_GER_AT_504	EVS_R05_2017	Family	REQUEST	Q25a		When a mother works for pay, the children suffer	Inwieweit stimmen Sie folgender Aussage zu oder nicht zu?
EVS_R05_2017_ENG_GB_469	EVS_R05_2017_GER_AT_506	EVS_R05_2017	Family	RESPONSE	Q25a	1.0	agree strongly	Stimme voll und ganz zu
EVS_R05_2017_ENG_GB_470	EVS_R05_2017_GER_AT_507	EVS_R05_2017	Family	RESPONSE	Q25a	2.0	agree	Stimme zu
EVS_R05_2017_ENG_GB_471	EVS_R05_2017_GER_AT_508	EVS_R05_2017	Family	RESPONSE	Q25a	3.0	disagree	Stimme nicht zu
EVS_R05_2017_ENG_GB_472	EVS_R05_2017_GER_AT_509	EVS_R05_2017	Family	RESPONSE	Q25a	4.0	disagree strongly	Stimme überhaupt nicht zu
EVS_R05_2017_ENG_GB_473	EVS_R05_2017_GER_AT_510	EVS_R05_2017	Family	RESPONSE	Q25a	888.0	Don't know (spontaneous)	Weiß nicht (spontan)
EVS_R05_2017_ENG_GB_474	EVS_R05_2017_GER_AT_511	EVS_R05_2017	Family	REQUEST	Q25b		How much do you agree or disagree with this statement?	Inwieweit stimmen Sie folgender Aussage zu oder nicht zu?
EVS_R05_2017_ENG_GB_475	EVS_R05_2017_GER_AT_512	EVS_R05_2017	Family	REQUEST	Q25b		A job is alright but what most women really want is a home and children	Ein Beruf ist gut, aber was die meisten Frauen wirklich wollen, ist ein Heim und Kinder.
EVS_R05_2017_ENG_GB_476	EVS_R05_2017_GER_AT_513	EVS_R05_2017	Family	RESPONSE	Q25b	1.0	agree strongly	Stimme voll und ganz zu
EVS_R05_2017_ENG_GB_477	EVS_R05_2017_GER_AT_514	EVS_R05_2017	Family	RESPONSE	Q25b	2.0	agree	Stimme zu
EVS_R05_2017_ENG_GB_478	EVS_R05_2017_GER_AT_515	EVS_R05_2017	Family	RESPONSE	Q25b	3.0	disagree	Stimme nicht zu
EVS_R05_2017_ENG_GB_479	EVS_R05_2017_GER_AT_516	EVS_R05_2017	Family	RESPONSE	Q25b	4.0	disagree strongly	Stimme überhaupt nicht zu
EVS_R05_2017_ENG_GB_480	EVS_R05_2017_GER_AT_517	EVS_R05_2017	Family	RESPONSE	Q25b	888.0	Don't know (spontaneous)	Weiß nicht (spontan)
EVS_R05_2017_ENG_GB_481	EVS_R05_2017_GER_AT_518	EVS_R05_2017	Family	REQUEST	Q25c		How much do you agree or disagree with this statement?	Inwieweit stimmen Sie folgender Aussage zu oder nicht zu?
EVS_R05_2017_ENG_GB_482	EVS_R05_2017_GER_AT_519	EVS_R05_2017	Family	REQUEST	Q25c		All in all, family life suffers when the woman has a full-time job	Im Allgemeinen leidet das Familienleben darunter, wenn die Frau vollzeitig berufstätig ist.
EVS_R05_2017_ENG_GB_483	EVS_R05_2017_GER_AT_520	EVS_R05_2017	Family	RESPONSE	Q25c	1.0	agree strongly	Stimme voll und ganz zu
EVS_R05_2017_ENG_GB_484	EVS_R05_2017_GER_AT_521	EVS_R05_2017	Family	RESPONSE	Q25c	2.0	agree	Stimme zu
EVS_R05_2017_ENG_GB_485	EVS_R05_2017_GER_AT_522	EVS_R05_2017	Family	RESPONSE	Q25c	3.0	disagree	Stimme nicht zu
EVS_R05_2017_ENG_GB_486	EVS_R05_2017_GER_AT_523	EVS_R05_2017	Family	RESPONSE	Q25c	4.0	disagree strongly	Stimme überhaupt nicht zu
EVS_R05_2017_ENG_GB_487	EVS_R05_2017_GER_AT_524	EVS_R05_2017	Family	RESPONSE	Q25c	888.0	Don't know (spontaneous)	Weiß nicht (spontan)
EVS_R05_2017_ENG_GB_488	EVS_R05_2017_GER_AT_525	EVS_R05_2017	Family	REQUEST	Q25d		How much do you agree or disagree with this statement?	Inwieweit stimmen Sie folgender Aussage zu oder nicht zu?
EVS_R05_2017_ENG_GB_489	EVS_R05_2017_GER_AT_526	EVS_R05_2017	Family	REQUEST	Q25d		A man's job is to earn money; a woman's job is to look after the home and family	Es ist die Aufgabe eines Mannes Geld zu verdienen, die Aufgabe einer Frau ist es, sich um das Zuhause und die Familie zu kümmern.
EVS_R05_2017_ENG_GB_490	EVS_R05_2017_GER_AT_527	EVS_R05_2017	Family	RESPONSE	Q25d	1.0	agree strongly	Stimme voll und ganz zu
EVS_R05_2017_ENG_GB_491	EVS_R05_2017_GER_AT_528	EVS_R05_2017	Family	RESPONSE	Q25d	2.0	agree	Stimme zu
EVS_R05_2017_ENG_GB_492	EVS_R05_2017_GER_AT_529	EVS_R05_2017	Family	RESPONSE	Q25d	3.0	disagree	Stimme nicht zu
EVS_R05_2017_ENG_GB_493	EVS_R05_2017_GER_AT_530	EVS_R05_2017	Family	RESPONSE	Q25d	4.0	disagree strongly	Stimme überhaupt nicht zu
EVS_R05_2017_ENG_GB_494	EVS_R05_2017_GER_AT_531	EVS_R05_2017	Family	RESPONSE	Q25d	888.0	Don't know (spontaneous)	Weiß nicht (spontan)
EVS_R05_2017_ENG_GB_495	EVS_R05_2017_GER_AT_532	EVS_R05_2017	Family	REQUEST	Q25e		How much do you agree or disagree with this statement?	Inwieweit stimmen Sie folgender Aussage zu oder nicht zu?
EVS_R05_2017_ENG_GB_496	EVS_R05_2017_GER_AT_533	EVS_R05_2017	Family	REQUEST	Q25e		On the whole, men make better political leaders than women do	Im Großen und Ganzen sind Männer bessere politische Führungskräfte als Frauen.
EVS_R05_2017_ENG_GB_497	EVS_R05_2017_GER_AT_534	EVS_R05_2017	Family	RESPONSE	Q25e	1.0	agree strongly	Stimme voll und ganz zu
EVS_R05_2017_ENG_GB_498	EVS_R05_2017_GER_AT_535	EVS_R05_2017	Family	RESPONSE	Q25e	2.0	agree	Stimme zu
EVS_R05_2017_ENG_GB_499	EVS_R05_2017_GER_AT_536	EVS_R05_2017	Family	RESPONSE	Q25e	3.0	disagree	Stimme nicht zu
EVS_R05_2017_ENG_GB_500	EVS_R05_2017_GER_AT_537	EVS_R05_2017	Family	RESPONSE	Q25e	4.0	disagree strongly	Stimme überhaupt nicht zu
EVS_R05_2017_ENG_GB_501	EVS_R05_2017_GER_AT_538	EVS_R05_2017	Family	RESPONSE	Q25e	888.0	Don't know (spontaneous)	Weiß nicht (spontan)
EVS_R05_2017_ENG_GB_502	EVS_R05_2017_GER_AT_539	EVS_R05_2017	Family	REQUEST	Q25f		How much do you agree or disagree with this statement?	Inwieweit stimmen Sie folgender Aussage zu oder nicht zu?
EVS_R05_2017_ENG_GB_503	EVS_R05_2017_GER_AT_540	EVS_R05_2017	Family	REQUEST	Q25f		A university education is more important for a boy than for a girl	Eine Universitätsausbildung ist für einen Burschen wichtiger als für ein Mädchen.
EVS_R05_2017_ENG_GB_504	EVS_R05_2017_GER_AT_541	EVS_R05_2017	Family	RESPONSE	Q25f	1.0	agree strongly	Stimme voll und ganz zu
EVS_R05_2017_ENG_GB_505	EVS_R05_2017_GER_AT_542	EVS_R05_2017	Family	RESPONSE	Q25f	2.0	agree	Stimme zu
EVS_R05_2017_ENG_GB_506	EVS_R05_2017_GER_AT_543	EVS_R05_2017	Family	RESPONSE	Q25f	3.0	disagree	Stimme nicht zu
EVS_R05_2017_ENG_GB_507	EVS_R05_2017_GER_AT_544	EVS_R05_2017	Family	RESPONSE	Q25f	4.0	disagree strongly	Stimme überhaupt nicht zu
EVS_R05_2017_ENG_GB_508	EVS_R05_2017_GER_AT_545	EVS_R05_2017	Family	RESPONSE	Q25f	888.0	Don't know (spontaneous)	Weiß nicht (spontan)
EVS_R05_2017_ENG_GB_509	EVS_R05_2017_GER_AT_546	EVS_R05_2017	Family	REQUEST	Q25g		How much do you agree or disagree with this statement?	Inwieweit stimmen Sie folgender Aussage zu oder nicht zu?
EVS_R05_2017_ENG_GB_510	EVS_R05_2017_GER_AT_547	EVS_R05_2017	Family	REQUEST	Q25g		On the whole, men make better business executives than women do	Im Großen und Ganzen sind Männer bessere Geschäftsleute als Frauen.
EVS_R05_2017_ENG_GB_511	EVS_R05_2017_GER_AT_548	EVS_R05_2017	Family	RESPONSE	Q25g	1.0	agree strongly	Stimme voll und ganz zu
EVS_R05_2017_ENG_GB_512	EVS_R05_2017_GER_AT_549	EVS_R05_2017	Family	RESPONSE	Q25g	2.0	agree	Stimme zu
EVS_R05_2017_ENG_GB_513	EVS_R05_2017_GER_AT_550	EVS_R05_2017	Family	RESPONSE	Q25g	3.0	disagree	Stimme nicht zu
EVS_R05_2017_ENG_GB_514	EVS_R05_2017_GER_AT_551	EVS_R05_2017	Family	RESPONSE	Q25g	4.0	disagree strongly	Stimme überhaupt nicht zu
EVS_R05_2017_ENG_GB_515	EVS_R05_2017_GER_AT_552	EVS_R05_2017	Family	RESPONSE	Q25g	888.0	Don't know (spontaneous)	Weiß nicht (spontan)
EVS_R05_2017_ENG_GB_516	EVS_R05_2017_GER_AT_553	EVS_R05_2017	Family	REQUEST	Q25h		How much do you agree or disagree with this statement?	Inwieweit stimmen Sie folgender Aussage zu oder nicht zu?
EVS_R05_2017_ENG_GB_517	EVS_R05_2017_GER_AT_554	EVS_R05_2017	Family	REQUEST	Q25h		One of my main goals in life has been to make my parents proud	Zu meinen Lebenszielen gehört es, meine Eltern stolz zu machen.
EVS_R05_2017_ENG_GB_518	EVS_R05_2017_GER_AT_555	EVS_R05_2017	Family	RESPONSE	Q25h	1.0	agree strongly	Stimme voll und ganz zu
EVS_R05_2017_ENG_GB_519	EVS_R05_2017_GER_AT_556	EVS_R05_2017	Family	RESPONSE	Q25h	2.0	agree	Stimme zu
EVS_R05_2017_ENG_GB_520	EVS_R05_2017_GER_AT_557	EVS_R05_2017	Family	RESPONSE	Q25h	3.0	disagree	Stimme nicht zu
EVS_R05_2017_ENG_GB_521	EVS_R05_2017_GER_AT_558	EVS_R05_2017	Family	RESPONSE	Q25h	4.0	disagree strongly	Stimme überhaupt nicht zu
EVS_R05_2017_ENG_GB_522	EVS_R05_2017_GER_AT_559	EVS_R05_2017	Family	RESPONSE	Q25h	888.0	Don't know (spontaneous)	Weiß nicht (spontan)
EVS_R05_2017_ENG_GB_523	EVS_R05_2017_GER_AT_560	EVS_R05_2017	Family	INSTRUCTION	Q26a		SHOW CARD 26	VORLEGEN LISTE 26
EVS_R05_2017_ENG_GB_524	EVS_R05_2017_GER_AT_561	EVS_R05_2017	Family	INSTRUCTION	Q26a		READ OUT AND CODE ONE ANSWER PER LINE	VORLESEN UND EINE ANTWORT PRO ZEILE KODIEREN
EVS_R05_2017_ENG_GB_526	EVS_R05_2017_GER_AT_562	EVS_R05_2017	Family	REQUEST	Q26a		How much do you agree or disagree with this statement?	Sagen Sie mir bitte zu jeder der folgenden Aussagen, wie sehr Sie dieser zustimmen oder nicht zustimmen.
	EVS_R05_2017_GER_AT_563	EVS_R05_2017	Family	REQUEST	Q26a			Stimmen Sie voll und ganz zu, stimmen Sie zu, stimmen Sie nicht zu oder stimmen Sie überhaupt nicht zu?
EVS_R05_2017_ENG_GB_525	EVS_R05_2017_GER_AT_564	EVS_R05_2017	Family	REQUEST	Q26a		Do you agree or disagree with the following statements?	Inwieweit stimmen Sie folgender Aussage zu oder nicht zu?
EVS_R05_2017_ENG_GB_527	EVS_R05_2017_GER_AT_565	EVS_R05_2017	Family	REQUEST	Q26a		When jobs are scarce, employers should give priority to British people over immigrants	Wenn die Arbeitsplätze knapp sind, sollten die Arbeitgeber Österreicher gegenüber Ausländern vorziehen.
EVS_R05_2017_ENG_GB_528	EVS_R05_2017_GER_AT_566	EVS_R05_2017	Family	RESPONSE	Q26a	1.0	Agree strongly	Stimme voll und ganz zu
EVS_R05_2017_ENG_GB_529	EVS_R05_2017_GER_AT_567	EVS_R05_2017	Family	RESPONSE	Q26a	2.0	Agree	Stimme zu
EVS_R05_2017_ENG_GB_530	EVS_R05_2017_GER_AT_568	EVS_R05_2017	Family	RESPONSE	Q26a	3.0	neither agree nor disagree	Weder noch
EVS_R05_2017_ENG_GB_531	EVS_R05_2017_GER_AT_569	EVS_R05_2017	Family	RESPONSE	Q26a	4.0	Disagree	Stimme nicht zu
EVS_R05_2017_ENG_GB_532	EVS_R05_2017_GER_AT_570	EVS_R05_2017	Family	RESPONSE	Q26a	5.0	Disagree strongly	Stimme überhaupt nicht zu
EVS_R05_2017_ENG_GB_533	EVS_R05_2017_GER_AT_571	EVS_R05_2017	Family	RESPONSE	Q26a	888.0	Don't know (spontaneous)	Weiß nicht (spontan)
EVS_R05_2017_ENG_GB_534	EVS_R05_2017_GER_AT_572	EVS_R05_2017	Family	REQUEST	Q26b		How much do you agree or disagree with this statement?	Inwieweit stimmen Sie folgender Aussage zu oder nicht zu?
EVS_R05_2017_ENG_GB_535	EVS_R05_2017_GER_AT_573	EVS_R05_2017	Family	REQUEST	Q26b		When jobs are scarce, men have more right to a job than women	Wenn die Arbeitsplätze knapp sind, haben Männer eher ein Recht auf Arbeit als Frauen.
EVS_R05_2017_ENG_GB_536	EVS_R05_2017_GER_AT_574	EVS_R05_2017	Family	RESPONSE	Q26b	1.0	Agree strongly	Stimme voll und ganz zu
EVS_R05_2017_ENG_GB_537	EVS_R05_2017_GER_AT_575	EVS_R05_2017	Family	RESPONSE	Q26b	2.0	Agree	Stimme zu
EVS_R05_2017_ENG_GB_538	EVS_R05_2017_GER_AT_576	EVS_R05_2017	Family	RESPONSE	Q26b	3.0	neither agree nor disagree	Weder noch
EVS_R05_2017_ENG_GB_539	EVS_R05_2017_GER_AT_577	EVS_R05_2017	Family	RESPONSE	Q26b	4.0	Disagree	Stimme nicht zu
EVS_R05_2017_ENG_GB_540	EVS_R05_2017_GER_AT_578	EVS_R05_2017	Family	RESPONSE	Q26b	5.0	Disagree strongly	Stimme überhaupt nicht zu
EVS_R05_2017_ENG_GB_541	EVS_R05_2017_GER_AT_579	EVS_R05_2017	Family	RESPONSE	Q26b	888.0	Don't know (spontaneous)	Weiß nicht (spontan)
EVS_R05_2017_ENG_GB_542	EVS_R05_2017_GER_AT_580	EVS_R05_2017	Family	INSTRUCTION	Q27a		SHOW CARD 27	VORLEGEN LISTE 27
EVS_R05_2017_ENG_GB_543	EVS_R05_2017_GER_AT_581	EVS_R05_2017	Family	INSTRUCTION	Q27a		READ OUT AND CODE ONE ANSWER PER LINE	VORLESEN UND EINE ANTWORT PRO ZEILE KODIEREN
	EVS_R05_2017_GER_AT_582	EVS_R05_2017	Family	REQUEST	Q27a			Wie denken Sie über die folgenden Aussagen?
EVS_R05_2017_ENG_GB_544	EVS_R05_2017_GER_AT_583	EVS_R05_2017	Family	REQUEST	Q27a		From this card, how much do you agree or disagree with the following statements?	Sagen Sie mir bitte, ob Sie ihnen voll und ganz zustimmen, zustimmen, nicht zustimmen oder überhaupt nicht zustimmen.
EVS_R05_2017_ENG_GB_546	EVS_R05_2017_GER_AT_584	EVS_R05_2017	Family	REQUEST	Q27a		Homosexual couples are as good parents as other couples	Inwieweit stimmen Sie folgender Aussage zu oder nicht zu?
EVS_R05_2017_ENG_GB_545	EVS_R05_2017_GER_AT_585	EVS_R05_2017	Family	REQUEST	Q27a		How much do you agree or disagree with this statement?	Gleichgeschlechtliche Paare sind genauso gute Eltern wie andere Paare.
EVS_R05_2017_ENG_GB_553	EVS_R05_2017_GER_AT_592	EVS_R05_2017	Family	REQUEST	Q27a		How much do you agree or disagree with this statement?	Inwieweit stimmen Sie folgender Aussage zu oder nicht zu?
EVS_R05_2017_ENG_GB_561	EVS_R05_2017_GER_AT_600	EVS_R05_2017	Family	REQUEST	Q27a		How much do you agree or disagree with this statement?	Inwieweit stimmen Sie folgender Aussage zu oder nicht zu?
EVS_R05_2017_ENG_GB_547	EVS_R05_2017_GER_AT_586	EVS_R05_2017	Family	RESPONSE	Q27a	1.0	Agree strongly	Stimme voll und ganz zu
EVS_R05_2017_ENG_GB_548	EVS_R05_2017_GER_AT_587	EVS_R05_2017	Family	RESPONSE	Q27a	2.0	Agree	Stimme zu
EVS_R05_2017_ENG_GB_549	EVS_R05_2017_GER_AT_588	EVS_R05_2017	Family	RESPONSE	Q27a	3.0	neither agree nor disagree	Weder noch
EVS_R05_2017_ENG_GB_550	EVS_R05_2017_GER_AT_589	EVS_R05_2017	Family	RESPONSE	Q27a	4.0	Disagree	Stimme nicht zu
EVS_R05_2017_ENG_GB_551	EVS_R05_2017_GER_AT_590	EVS_R05_2017	Family	RESPONSE	Q27a	5.0	Disagree strongly	Stimme überhaupt nicht zu
EVS_R05_2017_ENG_GB_552	EVS_R05_2017_GER_AT_591	EVS_R05_2017	Family	RESPONSE	Q27a	888.0	Don't know (spontaneous)	Weiß nicht (spontan)
EVS_R05_2017_ENG_GB_554	EVS_R05_2017_GER_AT_593	EVS_R05_2017	Family	REQUEST	Q27b		It is a duty to society to have children	Es ist eine Pflicht gegenüber der Gesellschaft Kinder zu haben
EVS_R05_2017_ENG_GB_555	EVS_R05_2017_GER_AT_594	EVS_R05_2017	Family	RESPONSE	Q27b	1.0	Agree strongly	Stimme voll und ganz zu
EVS_R05_2017_ENG_GB_556	EVS_R05_2017_GER_AT_595	EVS_R05_2017	Family	RESPONSE	Q27b	2.0	Agree	Stimme zu
EVS_R05_2017_ENG_GB_557	EVS_R05_2017_GER_AT_596	EVS_R05_2017	Family	RESPONSE	Q27b	3.0	neither agree nor disagree	Weder noch
EVS_R05_2017_ENG_GB_558	EVS_R05_2017_GER_AT_597	EVS_R05_2017	Family	RESPONSE	Q27b	4.0	Disagree	Stimme nicht zu
EVS_R05_2017_ENG_GB_559	EVS_R05_2017_GER_AT_598	EVS_R05_2017	Family	RESPONSE	Q27b	5.0	Disagree strongly	Stimme überhaupt nicht zu
